YEAR,MONTH,DAY,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,HI,Albedo_linear,Albedo_spline,skin_temperature_max_C,skin_temperature_min_C,NDBaI_linear,NDBaI_spline,NDBI_linear,NDBI_spline,NDVI_original,NDWI_linear,NDWI_spline
2015,8,12,22,16.6,95,1,200,21.5,0.588029627,0.588029627,29.83472595,18.25113831,0.320371187,0.320371187,-0.209448818,-0.209448818,0.009603704,-0.097487315,-0.097487315
2015,8,13,24,17,87,1,270,24,0.56221183,0.277295691,30.89486084,18.47260437,0.321810898,0.258519688,-0.214889981,-0.152548605,0.070392593,-0.119487196,-0.344973676
2015,8,14,23.8,16.5,94,1,340,22.1,0.536394032,0.277311941,29.53673706,19.36998901,0.323250609,0.258558615,-0.220331143,-0.152565675,0.049862963,-0.141487078,-0.344901266
2015,8,15,24.8,17,91,1,160,25.5,0.510576235,0.277328178,31.63260803,18.48043213,0.32469032,0.258597489,-0.225772305,-0.152582716,0.113196296,-0.16348696,-0.344828978
2015,8,16,24.8,17.4,85,1,340,24.9,0.484758437,0.277344403,31.63669739,19.84028015,0.326130031,0.258636312,-0.231213468,-0.152599729,0.3736,-0.185486842,-0.344756813
2015,8,17,25.2,16.5,93,1,320,24.9,0.45894064,0.277360617,30.4135376,18.76790771,0.327569741,0.258675084,-0.23665463,-0.152616712,0.247855556,-0.207486724,-0.34468477
2015,8,18,23.8,16.2,92,1,340,22.2,0.433122842,0.277376818,30.13707886,19.22916565,0.329009452,0.258713804,-0.242095793,-0.152633667,0.084074074,-0.229486605,-0.344612849
2015,8,19,24.5,16,92,2,340,23.7,0.407305045,0.277393008,29.32128296,18.8228241,0.330449163,0.258752472,-0.247536955,-0.152650593,0.271381481,-0.251486487,-0.344541049
2015,8,20,18.8,16,98,5,320,15.3,0.381487247,0.277409186,26.05127869,19.23896179,0.331888874,0.258791089,-0.252978118,-0.15266749,-0.000237037,-0.273486369,-0.344469372
2015,8,21,19,15.1,98,7,290,16,0.35566945,0.277425351,20.94983826,19.42138062,0.333328585,0.258829655,-0.25841928,-0.152684359,-0.010514815,-0.295486251,-0.344397816
2015,8,22,18.2,15,97,4,220,15.7,0.329851652,0.277441505,20.54760132,19.25559387,0.334768296,0.258868169,-0.263860443,-0.152701199,-0.017055556,-0.317486132,-0.344326382
2015,8,23,18.6,15,95,3,220,17.1,0.304033855,0.277457647,22.65081177,19.65297852,0.336208007,0.258906631,-0.269301605,-0.15271801,0.004951852,-0.339486014,-0.34425507
2015,8,24,20.6,15.4,96,1,160,18.7,0.278216057,0.277473776,25.45559082,18.96424255,0.337647718,0.258945043,-0.274742768,-0.152734793,0.024081481,-0.361485896,-0.344183879
2015,8,25,20.8,15.5,91,1,180,19.1,0.25239826,0.277489894,27.44028625,18.17653809,0.339087428,0.258983403,-0.28018393,-0.152751547,0.047692593,-0.383485778,-0.344112809
2015,8,26,21.4,16,91,1,290,21.8,0.226580462,0.277506,28.13224182,17.35709534,0.340527139,0.259021712,-0.285625093,-0.152768272,0.076188889,-0.40548566,-0.344041861
2015,8,27,23.4,15.6,94,1,320,21.1,0.200762665,0.277522094,28.92272339,17.46125183,0.34196685,0.259059969,-0.291066255,-0.152784969,0.150162963,-0.427485541,-0.343971035
2015,8,28,24,15.6,93,1,340,24.9,0.174944867,0.174944867,29.64623413,18.43802795,0.343406561,0.343406561,-0.296507418,-0.296507418,0.103192593,-0.449485423,-0.449485423
2015,8,29,23.6,15.5,92,1,340,23.4,0.17488712,0.277554246,29.09937439,19.04338989,0.333684338,0.259136331,-0.278257463,-0.152818277,0.023885185,-0.449315538,-0.343829745
2015,8,30,21.8,15,87,1,340,24.8,0.174829373,0.277570304,28.00609741,18.43326721,0.323962115,0.259174435,-0.260007508,-0.152834889,0.007948148,-0.449145654,-0.343759281
2015,8,31,22.8,15.8,93,1,320,20.2,0.174771625,0.27758635,28.34528503,18.42174683,0.314239892,0.259212488,-0.241757554,-0.152851472,0.028666667,-0.448975769,-0.343688939
2015,9,1,23,16.6,90,1,220,22.7,0.174713878,0.277602384,28.8928772,18.23571167,0.304517668,0.25925049,-0.223507599,-0.152868026,0.045937037,-0.448805884,-0.343618718
2015,9,2,24.8,16.5,91,1,180,25.6,0.17465613,0.277618406,29.92847595,18.10505066,0.294795445,0.259288441,-0.205257645,-0.152884552,0.125896296,-0.448635999,-0.343548617
2015,9,3,25.4,16.5,92,1,360,25.3,0.174598383,0.277634416,31.03096924,18.34049377,0.285073222,0.259326341,-0.18700769,-0.15290105,0.161866667,-0.448466114,-0.343478637
2015,9,4,22.4,16.4,91,1,340,21,0.174540635,0.277650414,30.45423279,19.64457092,0.275350999,0.259364191,-0.168757735,-0.152917519,0.100740741,-0.44829623,-0.343408778
2015,9,5,21.6,16,94,1,160,19.7,0.174482888,0.2776664,28.9380127,19.10564575,0.265628776,0.259401989,-0.150507781,-0.15293396,-0.020703704,-0.448126345,-0.343339039
2015,9,6,24.2,16.8,88,1,360,24.6,0.174425141,0.174425141,29.26299438,18.63231812,0.255906553,0.255906553,-0.132257826,-0.132257826,0.296455556,-0.44795646,-0.44795646
2015,9,7,23,16.5,93,1,340,20.7,0.189268929,0.277698336,28.99350891,19.49709473,0.262121841,0.259477433,-0.142644107,-0.152966757,0.017740741,-0.431790562,-0.343199923
2015,9,8,24,15.2,90,1,290,22.9,0.204112718,0.277714287,29.60810242,18.97722778,0.268337129,0.259515079,-0.153030388,-0.152983113,0.143596296,-0.415624664,-0.343130546
2015,9,9,24.4,16.4,90,1,320,24.4,0.218956507,0.277730225,28.53626404,19.46231995,0.274552418,0.259552674,-0.163416668,-0.15299944,0.153607407,-0.399458766,-0.343061289
2015,9,10,22.4,16.5,94,1,320,20.7,0.233800296,0.277746151,27.94448242,19.12113342,0.280767706,0.259590218,-0.173802949,-0.15301574,-0.011796296,-0.383292868,-0.342992152
2015,9,11,23.2,16,93,1,160,23.3,0.248644085,0.277762066,25.78362427,19.14885864,0.286982994,0.259627712,-0.18418923,-0.153032011,0.079255556,-0.36712697,-0.342923135
2015,9,12,25.6,16.6,88,1,160,26,0.263487874,0.277777968,29.2162262,19.61031494,0.293198283,0.259665155,-0.194575511,-0.153048254,0.359696296,-0.350961072,-0.342854238
2015,9,13,23.6,16.2,91,2,140,23.9,0.278331663,0.278331663,29.46051941,19.15534363,0.299413571,0.299413571,-0.204961791,-0.204961791,0.084444444,-0.334795174,-0.334795174
2015,9,14,24.2,16.4,93,1,160,24.5,0.264070778,0.277809737,29.71172485,18.2255188,0.296412047,0.25973989,-0.198464352,-0.153080655,0.129137037,-0.353817459,-0.342716804
2015,9,15,24,16.5,92,2,110,24.4,0.249809894,0.277825603,29.58101807,18.13314209,0.293410524,0.259777181,-0.191966913,-0.153096814,0.306340741,-0.372839743,-0.342648267
2015,9,16,23.8,15,94,2,340,21.6,0.235549009,0.277841458,30.72820435,16.70542297,0.290409,0.259814422,-0.185469473,-0.153112944,0.077848148,-0.391862027,-0.34257985
2015,9,17,24.8,16.2,87,1,160,25.3,0.221288125,0.277857301,30.85022888,18.25811157,0.287407476,0.259851612,-0.178972034,-0.153129046,0.0602,-0.410884312,-0.342511552
2015,9,18,24.4,16,83,1,360,24.3,0.20702724,0.277873131,31.05773315,18.7315918,0.284405953,0.259888752,-0.172474595,-0.15314512,0.148111111,-0.429906596,-0.342443374
2015,9,19,23.5,16.5,91,1,180,23.6,0.192766355,0.27788895,30.43576965,18.87285767,0.281404429,0.259925842,-0.165977156,-0.153161166,0.100640741,-0.44892888,-0.342375315
2015,9,20,24.2,16.4,92,1,290,23,0.178505471,0.277904756,30.30597839,18.60013733,0.278402905,0.259962881,-0.159479716,-0.153177184,0.165077778,-0.467951165,-0.342307375
2015,9,21,22.4,16.2,93,1,290,21.2,0.164244586,0.277920551,30.28295288,19.33829651,0.275401382,0.25999987,-0.152982277,-0.153193174,0.030162963,-0.486973449,-0.342239555
2015,9,22,24,17,85,1,290,24.5,0.149983702,0.149983702,29.62104187,18.68285522,0.272399858,0.272399858,-0.146484838,-0.146484838,0.128137037,-0.505995734,-0.505995734
2015,9,23,22.4,16.2,87,1,340,21.7,0.171451218,0.277952105,28.52462158,18.27286682,0.283398172,0.260073698,-0.145699675,-0.15322507,0.089481481,-0.467660723,-0.342104273
2015,9,24,23.8,16.4,89,1,340,22.8,0.192918734,0.277967863,29.78479919,18.73995361,0.294396486,0.260110536,-0.144914511,-0.153240977,0.25932963,-0.429325713,-0.34203681
2015,9,25,23.5,16.5,87,1,360,24,0.21438625,0.27798361,29.55985413,19.73902283,0.3053948,0.260147324,-0.144129348,-0.153256855,0.10992963,-0.390990703,-0.341969466
2015,9,26,24,17.5,91,1,340,23.1,0.235853766,0.277999345,28.66729126,18.88907776,0.316393114,0.260184062,-0.143344185,-0.153272705,0.199885185,-0.352655693,-0.341902242
2015,9,27,21.8,17.2,95,1,320,21.7,0.257321282,0.278015068,28.80007324,19.70646057,0.327391427,0.26022075,-0.142559021,-0.153288527,0.022392593,-0.314320683,-0.341835136
2015,9,28,21.4,15.2,93,1,320,18,0.278788798,0.278030779,27.09534607,18.90844116,0.338389741,0.260257388,-0.141773858,-0.153304322,0.00207037,-0.275985673,-0.341768149
2015,9,29,24.4,17,89,2,160,24.7,0.300256314,0.300256314,28.29363403,19.03421936,0.349388055,0.349388055,-0.140988695,-0.140988695,0.151288889,-0.237650663,-0.237650663
2015,9,30,24.8,16.8,88,1,320,25.1,0.281060382,0.278062165,30.64161072,18.04668579,0.341828022,0.260330514,-0.142209462,-0.153335827,0.075522222,-0.271691848,-0.34163453
2015,10,1,23.5,17,91,2,340,23.5,0.26186445,0.27807784,30.08469543,20.08265076,0.334267988,0.260367002,-0.143430229,-0.153351538,0.172144444,-0.305733033,-0.341567899
2015,10,2,18.4,15.2,98,7,160,15.4,0.242668518,0.278093503,21.33245239,18.80306396,0.326707954,0.26040344,-0.144650996,-0.153367222,0.01237037,-0.339774218,-0.341501386
2015,10,3,23.2,16.4,88,2,110,23.3,0.223472586,0.278109154,27.77086792,17.10924683,0.31914792,0.260439828,-0.145871763,-0.153382877,0.372674074,-0.373815403,-0.341434992
2015,10,4,24.4,15.6,86,1,140,24.8,0.204276654,0.278124793,29.3074585,16.35354004,0.311587886,0.260476167,-0.14709253,-0.153398505,0.270207407,-0.407856588,-0.341368716
2015,10,5,25.6,16.5,80,1,360,26,0.185080723,0.278140421,30.3481842,17.6712738,0.304027853,0.260512455,-0.148313297,-0.153414105,0.312855556,-0.441897773,-0.341302558
2015,10,6,25.8,15.8,88,1,110,26.6,0.165884791,0.278156036,31.41672668,19.08777771,0.296467819,0.260548694,-0.149534064,-0.153429677,0.4336,-0.475938958,-0.341236518
2015,10,7,24.2,15.6,83,1,340,24.8,0.146688859,0.278171639,29.75653992,17.87368164,0.288907785,0.260584883,-0.150754831,-0.153445222,0.271077778,-0.509980143,-0.341170596
2015,10,8,23.7,15,78,1,340,24.5,0.127492927,0.127492927,29.57967529,17.61217651,0.281347751,0.281347751,-0.151975598,-0.151975598,0.460077778,-0.544021328,-0.544021328
2015,10,9,24.2,15.5,81,1,340,25,0.130684044,0.27820281,29.54523621,17.04967651,0.281211875,0.260657113,-0.154837789,-0.153476228,0.589718519,-0.529873533,-0.341039106
2015,10,10,25.6,16.5,89,1,360,25.4,0.13387516,0.278218377,30.01918945,18.72928772,0.281075999,0.260693153,-0.15769998,-0.15349169,0.212466667,-0.515725737,-0.340973538
2015,10,11,25.4,16,90,1,320,26.4,0.137066277,0.278233932,29.33512268,18.48343811,0.280940123,0.260729143,-0.160562171,-0.153507124,0.031844444,-0.501577942,-0.340908088
2015,10,12,23.8,16.6,82,1,110,23.7,0.140257393,0.278249476,29.59038696,19.04354248,0.280804247,0.260765084,-0.163424362,-0.153522531,0.008644444,-0.487430146,-0.340842755
2015,10,13,24.2,16.5,84,1,340,25,0.14344851,0.278265007,30.2594696,19.11799011,0.28066837,0.260800976,-0.166286553,-0.15353791,0.253218519,-0.473282351,-0.34077754
2015,10,14,20.4,15.8,94,1,90,17.4,0.146639626,0.278280527,27.19562683,19.74709473,0.280532494,0.260836818,-0.169148744,-0.153553262,0.057325926,-0.459134555,-0.340712442
2015,10,15,23.4,15.2,89,1,290,24.2,0.149830743,0.149830743,26.85683594,17.95847473,0.280396618,0.280396618,-0.172010935,-0.172010935,0.015711111,-0.44498676,-0.44498676
2015,10,16,23.5,17.6,88,1,340,24.1,0.146495262,0.27831153,29.88633118,20.40912781,0.282473017,0.260908354,-0.169946843,-0.153583882,0.073725926,-0.454184548,-0.340582599
2015,10,17,22.6,17,94,3,340,22.5,0.14315978,0.278327014,25.22776184,20.25039063,0.284549417,0.260944048,-0.167882751,-0.153599152,0.002196296,-0.463382335,-0.340517853
2015,10,18,19.8,16.4,98,3,340,15.8,0.139824299,0.278342485,21.08457336,20.38855896,0.286625816,0.260979693,-0.165818659,-0.153614393,-0.019566667,-0.472580123,-0.340453225
2015,10,19,19.8,14,98,8,220,15.5,0.136488818,0.278357945,22.88657532,17.06936035,0.288702216,0.261015288,-0.163754567,-0.153629608,-0.006403704,-0.481777911,-0.340388713
2015,10,20,18.5,13.5,98,6,320,15.2,0.133153337,0.278373393,21.50856934,16.81661377,0.290778615,0.261050834,-0.161690474,-0.153644795,0.006562963,-0.490975699,-0.340324319
2015,10,21,19.4,15,95,3,320,17,0.129817856,0.278388828,21.65036926,17.04026184,0.292855015,0.261086331,-0.159626382,-0.153659954,0.007962963,-0.500173487,-0.340260041
2015,10,22,22.6,15,87,1,310,23.1,0.126482375,0.278404252,27.33503113,18.30419312,0.294931414,0.261121779,-0.15756229,-0.153675086,0.155796296,-0.509371275,-0.340195881
2015,10,23,22.6,13.8,90,1,290,22.2,0.123146894,0.278419664,27.60761414,16.2525116,0.297007813,0.261157177,-0.155498198,-0.153690191,0.496566667,-0.518569062,-0.340131837
2015,10,24,24.8,15.4,84,1,200,25.6,0.119811413,0.119811413,29.81638489,18.36922607,0.299084213,0.299084213,-0.153434106,-0.153434106,0.284440741,-0.52776685,-0.52776685
2015,10,25,25,15.6,81,1,180,25.8,0.118949862,0.278450452,29.70002136,18.94196472,0.299230407,0.261227827,-0.151774766,-0.153720319,0.163377778,-0.534026795,-0.340004099
2015,10,26,21.4,15.4,84,1,340,22.8,0.11808831,0.278465828,28.71187744,19.16802368,0.299376602,0.261263079,-0.150115426,-0.153735342,0.019696296,-0.540286739,-0.339940406
2015,10,27,22.8,15,90,1,270,22.7,0.117226759,0.278481191,29.50127563,18.08979187,0.299522796,0.261298281,-0.148456086,-0.153750338,0.060803704,-0.546546683,-0.339876828
2015,10,28,22.6,13,91,1,180,22.5,0.116365208,0.278496543,30.10170898,15.61309204,0.29966899,0.261333435,-0.146796746,-0.153765307,0.108677778,-0.552806628,-0.339813367
2015,10,29,23,15,82,2,140,23.9,0.115503656,0.278511883,29.49343262,15.71775208,0.299815185,0.261368539,-0.145137406,-0.153780248,0.360296296,-0.559066572,-0.339750022
2015,10,30,24.1,15,82,1,110,24.8,0.114642105,0.278527212,28.96921692,17.02080688,0.299961379,0.261403595,-0.143478066,-0.153795162,0.449344444,-0.565326517,-0.339686794
2015,10,31,24.6,15.5,76,1,110,25.2,0.113780554,0.113780554,29.27570496,17.75760803,0.300107574,0.300107574,-0.141818726,-0.141818726,0.601688889,-0.571586461,-0.571586461
2015,11,1,23.6,15,85,1,160,25.2,0.114314761,0.278557832,30.74596558,17.14251099,0.298512292,0.26147356,-0.141764324,-0.15382491,0.072744444,-0.569167811,-0.339560685
2015,11,2,25,16.2,83,2,140,25.1,0.114848967,0.278573124,29.77364502,18.87940369,0.296917011,0.261508469,-0.141709923,-0.153839742,0.482451852,-0.566749161,-0.339497805
2015,11,3,24,15,78,3,110,25.2,0.115383174,0.278588404,30.01403198,17.52276001,0.29532173,0.26154333,-0.141655522,-0.153854548,0.607874074,-0.564330511,-0.33943504
2015,11,4,24.4,16,77,2,140,25.1,0.115917381,0.278603672,29.60218201,17.65358887,0.293726448,0.261578142,-0.14160112,-0.153869327,0.334218519,-0.56191186,-0.339372392
2015,11,5,24.6,16.8,75,2,140,25.4,0.116451587,0.278618929,30.4394928,17.93538818,0.292131167,0.261612905,-0.141546719,-0.153884079,0.149640741,-0.55949321,-0.339309859
2015,11,6,25.6,15.5,82,2,140,25.7,0.116985794,0.278634173,30.20557556,16.77643738,0.290535885,0.261647619,-0.141492317,-0.153898803,0.784537037,-0.55707456,-0.339247442
2015,11,7,24.2,16,89,1,140,25.4,0.117520001,0.278649405,29.8857666,17.82132874,0.288940604,0.261682285,-0.141437916,-0.153913501,0.031096296,-0.55465591,-0.33918514
2015,11,8,25.2,15.2,75,1,140,26,0.118054207,0.278664625,30.58762512,17.50176392,0.287345323,0.261716903,-0.141383514,-0.153928172,0.375922222,-0.55223726,-0.339122954
2015,11,9,25,16,58,1,140,26.4,0.118588414,0.118588414,30.73980103,15.70444641,0.285750041,0.285750041,-0.141329113,-0.141329113,0.595048148,-0.54981861,-0.54981861
2015,11,10,24,14.6,81,1,110,24.2,0.117395915,0.27869503,30.31043396,15.57129822,0.290190959,0.261785992,-0.141203695,-0.153957432,0.27272963,-0.55352878,-0.338998928
2015,11,11,24.2,15.5,67,2,110,25.4,0.116203416,0.278710215,30.58590088,15.7235199,0.294631876,0.261820464,-0.141078277,-0.153972022,0.699922222,-0.557238951,-0.338937088
2015,11,12,24.6,15.4,78,2,140,25.5,0.115010917,0.278725387,29.41625366,16.66881714,0.299072793,0.261854888,-0.14095286,-0.153986585,0.272737037,-0.560949121,-0.338875364
2015,11,13,22.6,15.5,82,1,140,24,0.113818418,0.278740548,30.57949219,14.80080566,0.303513711,0.261889263,-0.140827442,-0.154001121,0.098414815,-0.564659292,-0.338813754
2015,11,14,25,15,81,2,110,25.1,0.112625919,0.278755696,30.39193115,14.94306335,0.307954628,0.26192359,-0.140702024,-0.15401563,0.44937037,-0.568369463,-0.338752259
2015,11,15,24,15.5,77,1,140,24.7,0.111433419,0.278770833,30.30878601,15.87133179,0.312395546,0.261957869,-0.140576606,-0.154030113,0.190218519,-0.572079633,-0.33869088
2015,11,16,24,15.5,74,2,140,24.9,0.11024092,0.11024092,28.42701111,16.82505188,0.316836463,0.316836463,-0.140451188,-0.140451188,0.680474074,-0.575789804,-0.575789804
2015,11,17,25.2,16.6,66,2,110,25.8,0.154465804,0.27880107,30.97965393,15.65744934,0.312728389,0.262026281,-0.14240408,-0.154058997,0.462392593,-0.521372194,-0.338568465
2015,11,18,25.2,14.5,81,1,140,24.8,0.198690688,0.278816171,29.69968567,13.9134613,0.308620315,0.262060415,-0.144356973,-0.154073399,0.149318519,-0.466954584,-0.33850743
2015,11,19,25,14,59,2,140,27.7,0.242915572,0.27883126,30.82755432,14.13627014,0.304512241,0.262094501,-0.146309865,-0.154087775,0.597140741,-0.412536974,-0.338446509
2015,11,20,24.6,13.8,61,1,140,27.1,0.287140456,0.278846336,30.43729553,13.762323,0.300404167,0.262128539,-0.148262757,-0.154102123,0.486540741,-0.358119364,-0.338385703
2015,11,21,23.8,15.5,64,1,140,25.2,0.33136534,0.278861401,30.39898071,17.08345947,0.296296093,0.262162528,-0.150215649,-0.154116445,0.707088889,-0.303701755,-0.338325012
2015,11,22,25.4,15.2,82,1,160,25.2,0.375590225,0.278876454,30.1793457,17.44931946,0.29218802,0.26219647,-0.152168541,-0.154130741,0.109185185,-0.249284145,-0.338264435
2015,11,23,23.6,15.2,87,1,160,25.2,0.419815109,0.278891495,30.70839844,16.3203064,0.288079946,0.262230364,-0.154121433,-0.154145009,0.065159259,-0.194866535,-0.338203972
2015,11,24,23.6,15.1,79,1,340,25.1,0.464039993,0.278906524,30.41433105,18.60993347,0.283971872,0.262264209,-0.156074325,-0.154159251,0.1578,-0.140448925,-0.338143623
2015,11,25,23,14.5,86,1,340,23.9,0.508264877,0.508264877,29.31768188,18.33118591,0.279863798,0.279863798,-0.158027218,-0.158027218,0.0867,-0.086031316,-0.086031316
2015,11,26,25,13.5,84,2,160,25.2,0.427832474,0.278936546,29.05137024,16.728479,0.282413059,0.262331757,-0.15064166,-0.154187655,0.133437037,-0.175700202,-0.338023269
2015,11,27,22.6,15,78,2,140,24.5,0.347400072,0.278951539,29.30726013,18.95067749,0.28496232,0.262365459,-0.143256102,-0.154201818,0.547762963,-0.265369088,-0.337963262
2015,11,28,24.4,16.2,80,1,160,25,0.26696767,0.27896652,29.28669128,19.71558533,0.287511581,0.262399113,-0.135870545,-0.154215953,0.17012963,-0.355037974,-0.33790337
2015,11,29,23.8,14.8,82,1,180,25.2,0.186535268,0.278981489,30.77364502,19.09224854,0.290060842,0.262432719,-0.128484987,-0.154230063,0.119533333,-0.44470686,-0.337843592
2015,11,30,24.6,15,81,2,110,25,0.106102866,0.106102866,31.27726135,18.03231201,0.292610103,0.262466278,-0.12109943,-0.12109943,0.30117037,-0.534375746,-0.534375746
2015,12,1,25.2,16,86,1,110,25.8,0.105982883,0.279011391,31.34249268,18.72193298,0.295159365,0.262499789,-0.127127519,-0.154258201,0.130974074,-0.549251007,-0.337724376
2015,12,2,23.8,16.2,83,1,140,24.2,0.1058629,0.1058629,30.48095093,18.43921814,0.297708626,0.297708626,-0.133155609,-0.133155609,0.183525926,-0.564126268,-0.564126268
2015,12,3,22.6,14.6,86,1,140,22.9,0.126066445,0.279041246,30.55617676,15.47702942,0.291794218,0.262566668,-0.126961346,-0.154286235,0.094325926,-0.533954981,-0.337605615
2015,12,4,24.6,14.8,84,2,110,23.2,0.146269991,0.279056155,30.70516357,16.87658081,0.28587981,0.262600036,-0.120767083,-0.154300211,0.121792593,-0.503783693,-0.337546404
2015,12,5,23.6,16.4,87,3,110,23.8,0.166473536,0.279071052,29.05565796,18.90021667,0.279965403,0.262633356,-0.11457282,-0.154314162,0.479874074,-0.473612405,-0.337487307
2015,12,6,23.6,17,87,1,110,23.5,0.186677081,0.279085937,25.82364807,17.67899475,0.274050995,0.262666629,-0.108378556,-0.154328086,0.283255556,-0.443441118,-0.337428323
2015,12,7,25.2,15.6,91,1,140,24.4,0.206880627,0.279100811,30.07784424,18.68306885,0.268136587,0.262699855,-0.102184293,-0.154341984,0.211507407,-0.41326983,-0.337369453
2015,12,8,25,15.2,89,3,110,23.5,0.227084172,0.279115672,29.4109436,17.77384338,0.26222218,0.262733033,-0.09599003,-0.154355855,0.810833333,-0.383098543,-0.337310696
2015,12,9,23.2,16,91,4,140,21.8,0.247287718,0.279130522,28.25032959,16.54078064,0.256307772,0.262766163,-0.089795767,-0.1543697,0.575411111,-0.352927255,-0.337252051
2015,12,10,24,15.7,82,1,160,23.9,0.267491263,0.267491263,28.56897888,17.71883545,0.250393364,0.262799246,-0.083601504,-0.083601504,0.115074074,-0.322755967,-0.322755967
2015,12,11,23.4,15.5,87,1,220,23.5,0.832807391,0.832807391,28.46595154,19.01641235,0.244478956,0.244478956,-0.145025506,-0.145025506,0.141037037,-0.034741215,-0.034741215
2015,12,12,25.2,15,92,1,180,23.3,0.729803266,0.279174998,29.77736816,18.47609863,0.243084426,0.262865271,-0.145184587,-0.154411078,0.156762963,-0.103510146,-0.337076796
2015,12,13,24.8,15.2,94,2,160,22.9,0.626799142,0.2791898,30.24439392,17.63182983,0.241689895,0.262898212,-0.145343668,-0.154424818,0.422592593,-0.172279078,-0.337018603
2015,12,14,24.8,16,89,1,160,25.5,0.523795018,0.279204589,29.93314514,18.81540833,0.240295365,0.262931106,-0.145502748,-0.154438532,0.148966667,-0.24104801,-0.336960523
2015,12,15,20.6,16,96,1,340,17.3,0.420790893,0.279219367,25.36618958,19.11113892,0.238900834,0.262963953,-0.145661829,-0.15445222,0.004214815,-0.309816942,-0.336902555
2015,12,16,17.8,14.5,97,2,40,16.8,0.317786769,0.279234133,21.76567993,18.24852905,0.237506304,0.262996753,-0.14582091,-0.154465882,-0.019603704,-0.378585873,-0.3368447
2015,12,17,21.4,14.2,95,1,110,20,0.214782645,0.279248886,22.26238403,16.84610901,0.236111773,0.263029505,-0.14597999,-0.154479517,0.094237037,-0.447354805,-0.336786958
2015,12,18,24.2,16,83,2,110,24,0.11177852,0.11177852,25.48011169,17.99762878,0.234717243,0.234717243,-0.146139071,-0.146139071,0.542996296,-0.516123737,-0.516123737
2015,12,19,21.4,15.5,83,2,110,23.2,0.111482344,0.279278358,21.56211243,17.87394104,0.240740015,0.263094869,-0.144315102,-0.15450671,0.022955556,-0.519082742,-0.336671809
2015,12,20,22,15.2,86,2,110,23.3,0.111186169,0.279293076,24.84749756,18.6226593,0.246762787,0.263127481,-0.142491133,-0.154520267,0.345674074,-0.522041747,-0.336614404
2015,12,21,22.6,15.8,84,2,110,24.2,0.110889993,0.279307781,26.46509705,18.19103394,0.25278556,0.263160045,-0.140667163,-0.154533798,0.221785185,-0.525000752,-0.33655711
2015,12,22,24.6,13,72,2,140,25.4,0.110593817,0.279322475,29.26598511,14.53849182,0.258808332,0.263192563,-0.138843194,-0.154547304,0.598537037,-0.527959757,-0.336499928
2015,12,23,24.2,14.8,72,1,110,25.3,0.110297641,0.279337157,28.41239319,13.93006287,0.264831104,0.263225034,-0.137019225,-0.154560783,0.687318519,-0.530918762,-0.336442858
2015,12,24,24.6,15.4,80,1,340,24.6,0.110001465,0.279351827,28.91526184,16.16584167,0.270853876,0.263257457,-0.135195256,-0.154574236,0.412711111,-0.533877767,-0.336385901
2015,12,25,26.4,15.6,71,1,180,26.1,0.109705289,0.279366485,28.20690308,15.71665344,0.276876649,0.263289834,-0.133371286,-0.154587663,0.622074074,-0.536836772,-0.336329054
2015,12,26,23.8,13.5,62,1,160,27.1,0.109409113,0.279381131,28.37748108,13.39216003,0.282899421,0.263322164,-0.131547317,-0.154601064,0.539055556,-0.539795777,-0.33627232
2015,12,27,24,13.6,68,1,160,27,0.109112937,0.109112937,27.63526306,12.82573853,0.288922193,0.288922193,-0.129723348,-0.129723348,0.409774074,-0.542754782,-0.542754782
2015,12,28,22.2,12.8,69,1,180,27.3,0.20571946,0.279410387,27.40332947,16.48725281,0.295041322,0.263386684,-0.110120735,-0.154627789,0.44972963,-0.40577854,-0.336159186
2015,12,29,21.8,13.6,84,2,140,24,0.302325983,0.279424997,27.35239563,17.54335938,0.301160451,0.263418874,-0.090518121,-0.154641113,0.508648148,-0.268802298,-0.336102787
2015,12,30,21.6,13.3,83,2,140,22.9,0.398932505,0.398932505,26.68757019,15.7625824,0.30727958,0.263451018,-0.070915508,-0.070915508,0.041544444,-0.131826056,-0.131826056
2015,12,31,21.8,14.2,78,2,110,24.5,0.324498593,0.279454182,27.35956726,17.02454529,0.313398708,0.263483115,-0.088803319,-0.154667683,0.111514815,-0.242780741,-0.335990321
2016,1,1,23,15,79,2,140,23.4,0.250064681,0.279468756,25.4152771,18.54166565,0.319517837,0.263515165,-0.106691131,-0.154680929,0.219533333,-0.353735427,-0.335934256
2016,1,2,22,15.6,91,3,110,23.2,0.175630768,0.279483318,27.26360474,17.67952881,0.325636966,0.263547168,-0.124578942,-0.154694149,0.090251852,-0.464690112,-0.335878301
2016,1,3,24.8,13.3,75,2,90,25.7,0.101196856,0.101196856,29.07094727,14.82518921,0.331756095,0.331756095,-0.142466753,-0.142466753,0.700044444,-0.575644798,-0.575644798
2016,1,4,24.2,13.4,72,1,90,25.4,0.128376118,0.279512407,28.37505493,14.64905701,0.326177308,0.263611036,-0.13893467,-0.154720513,0.288677778,-0.540292867,-0.335766725
2016,1,5,21.8,14,85,2,340,23.6,0.155555381,0.279526933,27.85683594,16.55443726,0.320598522,0.2636429,-0.135402587,-0.154733656,0.101114815,-0.504940937,-0.335711104
