date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,0.027424895032472436,0.13468892125387869
2014-01-02,,0.027424895032472436,0.1346333449799132
2014-01-03,,0.027424895032472436,0.1345778529337176
2014-01-04,,0.027424895032472436,0.13452244507146685
2014-01-05,,0.027424895032472436,0.13446712134933575
2014-01-06,0.027424895032472436,0.027424895032472436,0.027424895032472436
2014-01-07,,0.027280546575530914,0.13435672615013172
2014-01-08,,0.027136198118589392,0.1343016545854086
2014-01-09,,0.026991849661647874,0.13424666698550453
2014-01-10,,0.026847501204706352,0.13419176330659427
2014-01-11,,0.02670315274776483,0.1341369435048528
2014-01-12,,0.026558804290823308,0.13408220753645492
2014-01-13,,0.026414455833881786,0.13402755535757543
2014-01-14,,0.026270107376940265,0.13397298692438928
2014-01-15,,0.026125758919998746,0.13391850219307125
2014-01-16,,0.025981410463057224,0.13386410111979624
2014-01-17,,0.025837062006115703,0.13380978366073903
2014-01-18,,0.02569271354917418,0.13375554977207452
2014-01-19,,0.02554836509223266,0.13370139940997763
2014-01-20,,0.02540401663529114,0.133647332530623
2014-01-21,,0.02525966817834962,0.1335933490901857
2014-01-22,0.025115319721408097,0.025115319721408097,0.025115319721408097
2014-01-23,,0.02411243375373931,0.1334856323507622
2014-01-24,,0.023109547786070522,0.13343189896412574
2014-01-25,,0.022106661818401735,0.13337824884110588
2014-01-26,,0.021103775850732948,0.13332468193787758
2014-01-27,,0.02010088988306416,0.1332711982106156
2014-01-28,,0.019098003915395376,0.1332177976154948
2014-01-29,,0.01809511794772659,0.13316448010869006
2014-01-30,,0.0170922319800578,0.13311124564637622
2014-01-31,,0.016089346012389014,0.13305809418472817
2014-02-01,,0.015086460044720227,0.13300502567992065
2014-02-02,,0.014083574077051441,0.1329520400881286
2014-02-03,,0.013080688109382654,0.13289913736552691
2014-02-04,,0.012077802141713867,0.13284631746829034
2014-02-05,,0.011074916174045081,0.13279358035259375
2014-02-06,,0.010072030206376294,0.1327409259746121
2014-02-07,0.009069144238707508,0.009069144238707508,0.009069144238707508
2014-02-08,,0.017695181061874603,0.1326358652564926
2014-02-09,,0.0263212178850417,0.1325834588287046
2014-02-10,,0.034947254708208794,0.13253113496333083
2014-02-11,,0.04357329153137589,0.1324788936165461
2014-02-12,,0.05219932835454298,0.13242673474452543
2014-02-13,,0.06082536517771008,0.13237465830344353
2014-02-14,,0.06945140200087718,0.13232266424947528
2014-02-15,,0.07807743882404428,0.13227075253879556
2014-02-16,,0.08670347564721137,0.13221892312757919
2014-02-17,,0.09532951247037846,0.13216717597200106
2014-02-18,,0.10395554929354556,0.13211551102823593
2014-02-19,,0.11258158611671266,0.1320639282524588
2014-02-20,,0.12120762293987976,0.1320124276008444
2014-02-21,,0.12983365976304684,0.13196100902956756
2014-02-22,,0.13845969658621393,0.13190967249480326
2014-02-23,0.14708573340938103,0.14708573340938103,0.14708573340938103
2014-02-24,,0.1542529624874762,0.13180724535951144
2014-02-25,,0.16142019156557136,0.13175615467133361
2014-02-26,,0.16858742064366652,0.13170514584436765
2014-02-27,,0.1757546497217617,0.13165421883478845
2014-02-28,,0.18292187879985683,0.1316033735987708
2014-03-01,,0.190089107877952,0.13155261009248956
2014-03-02,,0.19725633695604716,0.13150192827211962
2014-03-03,,0.20442356603414233,0.13145132809383572
2014-03-04,,0.2115907951122375,0.13140080951381286
2014-03-05,,0.21875802419033266,0.13135037248822581
2014-03-06,,0.22592525326842783,0.13130001697324944
2014-03-07,,0.23309248234652297,0.13124974292505864
2014-03-08,,0.24025971142461816,0.13119955029982816
2014-03-09,,0.2474269405027133,0.13114943905373294
2014-03-10,,0.2545941695808085,0.13109940914294776
2014-03-11,0.26176139865890363,0.26176139865890363,0.26176139865890363
2014-03-12,,0.260570635137048,0.1309995931520071
2014-03-13,,0.2593798716151924,0.13094980698420128
2014-03-14,,0.2581891080933367,0.13090010197640495
2014-03-15,,0.2569983445714811,0.13085047808479291
2014-03-16,,0.2558075810496255,0.13080093526554007
2014-03-17,,0.2546168175277698,0.1307514734748213
2014-03-18,,0.2534260540059142,0.1307020926688114
2014-03-19,,0.25223529048405857,0.13065279280368516
2014-03-20,,0.2510445269622029,0.13060357383561766
2014-03-21,,0.24985376344034732,0.1305544357207835
2014-03-22,,0.24866299991849167,0.13050537841535761
2014-03-23,,0.24747223639663604,0.13045640187551488
2014-03-24,,0.24628147287478042,0.13040750605743015
2014-03-25,,0.24509070935292476,0.1303586909172782
2014-03-26,,0.24389994583106914,0.13030995641123402
2014-03-27,0.2427091823092135,0.2427091823092135,0.2427091823092135
2014-03-28,,0.24218979024193862,0.13021272912616808
2014-03-29,,0.2416703981746637,0.13016423625949602
2014-03-30,,0.24115100610738882,0.1301158238516311
2014-03-31,,0.2406316140401139,0.13006749185874808
2014-04-01,,0.24011222197283902,0.13001924023702185
2014-04-02,,0.23959282990556413,0.12997106894262728
2014-04-03,,0.23907343783828922,0.12992297793173924
2014-04-04,,0.23855404577101433,0.12987496716053248
2014-04-05,,0.23803465370373944,0.12982703658518194
2014-04-06,,0.23751526163646453,0.12977918616186246
2014-04-07,,0.23699586956918964,0.12973141584674888
2014-04-08,,0.23647647750191475,0.12968372559601604
2014-04-09,,0.23595708543463983,0.12963611536583877
2014-04-10,,0.23543769336736495,0.129588585112392
2014-04-11,,0.23491830130009003,0.12954113479185045
2014-04-12,0.23439890923281514,0.23439890923281514,0.23439890923281514
2014-04-13,,0.2251302344692217,0.1294464737741828
2014-04-14,,0.21586155970562823,0.12939926298940632
2014-04-15,,0.2065928849420348,0.12935213196223452
2014-04-16,,0.19732421017844132,0.12930508064884227
2014-04-17,,0.18805553541484787,0.12925810900540446
2014-04-18,,0.17878686065125443,0.12921121698809587
2014-04-19,,0.169518185887661,0.12916440455309142
2014-04-20,,0.16024951112406752,0.1291176716565659
2014-04-21,,0.15098083636047405,0.1290710182546942
2014-04-22,,0.1417121615968806,0.12902444430365115
2014-04-23,,0.13244348683328716,0.12897794975961166
2014-04-24,,0.1231748120696937,0.12893153457875045
2014-04-25,,0.11390613730610025,0.12888519871724247
2014-04-26,,0.1046374625425068,0.12883894213126257
2014-04-27,,0.09536878777891333,0.12879276477698562
2014-04-28,0.08610011301531988,0.08610011301531988,0.08610011301531988
2014-04-29,,0.0837685894346645,0.1287006475882397
2014-04-30,,0.08143706585400912,0.12865470766612058
2014-05-01,,0.07910554227335374,0.12860884680040374
2014-05-02,,0.07677401869269837,0.12856306494726405
2014-05-03,,0.074442495112043,0.1285173620628764
2014-05-04,,0.07211097153138761,0.1284717381034156
2014-05-05,,0.06977944795073224,0.12842619302505656
2014-05-06,,0.06744792437007686,0.128380726783974
2014-05-07,,0.06511640078942149,0.12833533933634295
2014-05-08,,0.0627848772087661,0.12829003063833813
2014-05-09,,0.06045335362811073,0.1282448006461344
2014-05-10,,0.05812183004745535,0.12819964931590666
2014-05-11,,0.05579030646679997,0.12815457660382978
2014-05-12,,0.0534587828861446,0.1281095824660785
2014-05-13,,0.051127259305489225,0.12806466685882784
2014-05-14,0.048795735724833846,0.048795735724833846,0.048795735724833846
2014-05-15,,0.04877867392645239,0.12797507106052738
