date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.027424895032472436,-0.1425690175048437
2014-01-02,,-0.027424895032472436,-0.14251051186796204
2014-01-03,,-0.027424895032472436,-0.14245206945068298
2014-01-04,,-0.027424895032472436,-0.14239369022569065
2014-01-05,,-0.027424895032472436,-0.14233537416566922
2014-01-06,-0.027424895032472436,-0.027424895032472436,-0.027424895032472436
2014-01-07,,-0.027280546575530914,-0.14221893143127598
2014-01-08,,-0.027136198118589392,-0.14216080470227263
2014-01-09,,-0.026991849661647874,-0.14210274102897708
2014-01-10,,-0.026847501204706352,-0.14204474038407344
2014-01-11,,-0.02670315274776483,-0.14198680274024605
2014-01-12,,-0.026558804290823308,-0.14192892807017904
2014-01-13,,-0.026414455833881786,-0.14187111634655666
2014-01-14,,-0.026270107376940265,-0.14181336754206308
2014-01-15,,-0.026125758919998746,-0.14175568162938257
2014-01-16,,-0.025981410463057224,-0.14169805858119924
2014-01-17,,-0.025837062006115703,-0.14164049837019746
2014-01-18,,-0.02569271354917418,-0.14158300096906126
2014-01-19,,-0.02554836509223266,-0.14152556635047495
2014-01-20,,-0.02540401663529114,-0.14146819448712267
2014-01-21,,-0.02525966817834962,-0.1414108853516887
2014-01-22,-0.025115319721408097,-0.025115319721408097,-0.025115319721408097
2014-01-23,,-0.02411243375373931,-0.14129645515531244
2014-01-24,,-0.023109547786070522,-0.14123933403973862
2014-01-25,,-0.022106661818401735,-0.14118227554281984
2014-01-26,,-0.021103775850732948,-0.14112527963724045
2014-01-27,,-0.02010088988306416,-0.14106834629568463
2014-01-28,,-0.019098003915395376,-0.14101147549083645
2014-01-29,,-0.01809511794772659,-0.1409546671953803
2014-01-30,,-0.0170922319800578,-0.1408979213820003
2014-01-31,,-0.016089346012389014,-0.14084123802338067
2014-02-01,,-0.015086460044720227,-0.14078461709220566
2014-02-02,,-0.014083574077051441,-0.14072805856115939
2014-02-03,,-0.013080688109382654,-0.14067156240292616
2014-02-04,,-0.012077802141713867,-0.14061512859019012
2014-02-05,,-0.011074916174045081,-0.1405587570956355
2014-02-06,,-0.010072030206376294,-0.14050244789194655
2014-02-07,-0.009069144238707508,-0.009069144238707508,-0.009069144238707508
2014-02-08,,-0.017695181061874603,-0.1403900162479023
2014-02-09,,-0.0263212178850417,-0.14033389375291547
2014-02-10,,-0.034947254708208794,-0.14027783343953107
2014-02-11,,-0.04357329153137589,-0.1402218352804334
2014-02-12,,-0.05219932835454298,-0.1401658992483066
2014-02-13,,-0.06082536517771008,-0.14011002531583483
2014-02-14,,-0.06945140200087718,-0.14005421345570243
2014-02-15,,-0.07807743882404428,-0.1399984636405935
2014-02-16,,-0.08670347564721137,-0.1399427758431923
2014-02-17,,-0.09532951247037846,-0.1398871500361831
2014-02-18,,-0.10395554929354556,-0.13983158619224997
2014-02-19,,-0.11258158611671266,-0.1397760842840772
2014-02-20,,-0.12120762293987976,-0.139720644284349
2014-02-21,,-0.12983365976304684,-0.1396652661657495
2014-02-22,,-0.13845969658621393,-0.139609949900963
2014-02-23,-0.14708573340938103,-0.14708573340938103,-0.14708573340938103
2014-02-24,,-0.1542529624874762,-0.13949950282356582
2014-02-25,,-0.16142019156557136,-0.13944437195632353
2014-02-26,,-0.16858742064366652,-0.13938930283363105
2014-02-27,,-0.1757546497217617,-0.13933429542817258
2014-02-28,,-0.18292187879985683,-0.13927934971263234
2014-03-01,,-0.190089107877952,-0.13922446565969454
2014-03-02,,-0.19725633695604716,-0.13916964324204337
2014-03-03,,-0.20442356603414233,-0.1391148824323631
2014-03-04,,-0.2115907951122375,-0.13906018320333785
2014-03-05,,-0.21875802419033266,-0.13900554552765187
2014-03-06,,-0.22592525326842783,-0.13895096937798945
2014-03-07,,-0.23309248234652297,-0.13889645472703463
2014-03-08,,-0.24025971142461816,-0.13884200154747178
2014-03-09,,-0.2474269405027133,-0.13878760981198496
2014-03-10,,-0.2545941695808085,-0.1387332794932585
2014-03-11,-0.26176139865890363,-0.26176139865890363,-0.26176139865890363
2014-03-12,,-0.260570635137048,-0.1386248029968234
2014-03-13,,-0.2593798716151924,-0.13857065676448313
2014-03-14,,-0.2581891080933367,-0.13851657183964006
2014-03-15,,-0.2569983445714811,-0.13846254819497836
2014-03-16,,-0.2558075810496255,-0.13840858580318222
2014-03-17,,-0.2546168175277698,-0.13835468463693582
2014-03-18,,-0.2534260540059142,-0.1383008446689235
2014-03-19,,-0.25223529048405857,-0.1382470658718293
2014-03-20,,-0.2510445269622029,-0.13819334821833754
2014-03-21,,-0.24985376344034732,-0.1381396916811324
2014-03-22,,-0.24866299991849167,-0.13808609623289808
2014-03-23,,-0.24747223639663604,-0.13803256184631885
2014-03-24,,-0.24628147287478042,-0.13797908849407878
2014-03-25,,-0.24509070935292476,-0.13792567614886223
2014-03-26,,-0.24389994583106914,-0.13787232478335332
2014-03-27,-0.2427091823092135,-0.2427091823092135,-0.2427091823092135
2014-03-28,,-0.24218979024193862,-0.1377658048821953
2014-03-29,,-0.2416703981746637,-0.13771263629191463
2014-03-30,,-0.24115100610738882,-0.13765952857207847
2014-03-31,,-0.2406316140401139,-0.13760648169537104
2014-04-01,,-0.24011222197283902,-0.1375534956344765
2014-04-02,,-0.23959282990556413,-0.13750057036207913
2014-04-03,,-0.23907343783828922,-0.13744770585086308
2014-04-04,,-0.23855404577101433,-0.13739490207351254
2014-04-05,,-0.23803465370373944,-0.13734215900271177
2014-04-06,,-0.23751526163646453,-0.13728947661114496
2014-04-07,,-0.23699586956918964,-0.13723685487149634
2014-04-08,,-0.23647647750191475,-0.13718429375645008
2014-04-09,,-0.23595708543463983,-0.1371317932386904
2014-04-10,,-0.23543769336736495,-0.1370793532909016
2014-04-11,,-0.23491830130009003,-0.13702697388576773
2014-04-12,-0.23439890923281514,-0.23439890923281514,-0.23439890923281514
2014-04-13,,-0.2251302344692217,-0.1369223965942019
2014-04-14,,-0.21586155970562823,-0.13687019865313838
2014-04-15,,-0.2065928849420348,-0.13681806114546666
2014-04-16,,-0.19732421017844132,-0.13676598404387103
2014-04-17,,-0.18805553541484787,-0.13671396732103558
2014-04-18,,-0.17878686065125443,-0.13666201094964464
2014-04-19,,-0.169518185887661,-0.13661011490238245
2014-04-20,,-0.16024951112406752,-0.13655827915193305
2014-04-21,,-0.15098083636047405,-0.13650650367098083
2014-04-22,,-0.1417121615968806,-0.13645478843220984
2014-04-23,,-0.13244348683328716,-0.13640313340830446
2014-04-24,,-0.1231748120696937,-0.13635153857194876
2014-04-25,,-0.11390613730610025,-0.13630000389582703
2014-04-26,,-0.1046374625425068,-0.1362485293526234
2014-04-27,,-0.09536878777891333,-0.13619711491502212
