date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.18398766067984018,-0.23250982693671018
2014-01-02,,-0.18398766067984018,-0.2326114740811982
2014-01-03,,-0.18398766067984018,-0.23271301665542735
2014-01-04,,-0.18398766067984018,-0.2328144547063023
2014-01-05,,-0.18398766067984018,-0.2329157882807281
2014-01-06,,-0.18398766067984018,-0.23301701742560937
2014-01-07,,-0.18398766067984018,-0.233118142187851
2014-01-08,,-0.18398766067984018,-0.23321916261435782
2014-01-09,,-0.18398766067984018,-0.2333200787520347
2014-01-10,,-0.18398766067984018,-0.23342089064778632
2014-01-11,,-0.18398766067984018,-0.2335215983485176
2014-01-12,,-0.18398766067984018,-0.23362220190113328
2014-01-13,,-0.18398766067984018,-0.23372270135253825
2014-01-14,,-0.18398766067984018,-0.23382309674963722
2014-01-15,,-0.18398766067984018,-0.23392338813933516
2014-01-16,,-0.18398766067984018,-0.2340235755685368
2014-01-17,,-0.18398766067984018,-0.23412365908414692
2014-01-18,,-0.18398766067984018,-0.2342236387330703
2014-01-19,,-0.18398766067984018,-0.23432351456221198
2014-01-20,,-0.18398766067984018,-0.2344232866184765
2014-01-21,,-0.18398766067984018,-0.23452295494876882
2014-01-22,,-0.18398766067984018,-0.23462251959999378
2014-01-23,,-0.18398766067984018,-0.23472198061905616
2014-01-24,,-0.18398766067984018,-0.23482133805286068
2014-01-25,,-0.18398766067984018,-0.23492059194831225
2014-01-26,,-0.18398766067984018,-0.2350197423523157
2014-01-27,,-0.18398766067984018,-0.23511878931177585
2014-01-28,,-0.18398766067984018,-0.23521773287359743
2014-01-29,,-0.18398766067984018,-0.23531657308468532
2014-01-30,,-0.18398766067984018,-0.23541530999194438
2014-01-31,,-0.18398766067984018,-0.23551394364227926
2014-02-01,,-0.18398766067984018,-0.235612474082595
2014-02-02,,-0.18398766067984018,-0.2357109013597962
2014-02-03,,-0.18398766067984018,-0.23580922552078787
2014-02-04,,-0.18398766067984018,-0.23590744661247467
2014-02-05,,-0.18398766067984018,-0.23600556468176145
2014-02-06,,-0.18398766067984018,-0.2361035797755531
2014-02-07,,-0.18398766067984018,-0.23620149194075443
2014-02-08,,-0.18398766067984018,-0.23629930122427012
2014-02-09,-0.18398766067984018,-0.18398766067984018,-0.18398766067984018
2014-02-10,,-0.1807231228021177,-0.23649461133386424
2014-02-11,,-0.17745858492439517,-0.23659211225375223
2014-02-12,,-0.17419404704667268,-0.23668951047957393
2014-02-13,,-0.1709295091689502,-0.23678680605823405
2014-02-14,,-0.1676649712912277,-0.23688399903663768
2014-02-15,,-0.1644004334135052,-0.2369810894616894
2014-02-16,,-0.1611358955357827,-0.23707807738029413
2014-02-17,,-0.1578713576580602,-0.23717496283935655
2014-02-18,,-0.1546068197803377,-0.23727174588578165
2014-02-19,,-0.1513422819026152,-0.23736842656647422
2014-02-20,,-0.1480777440248927,-0.23746500492833894
2014-02-21,,-0.1448132061471702,-0.23756148101828078
2014-02-22,,-0.1415486682694477,-0.23765785488320443
2014-02-23,,-0.1382841303917252,-0.23775412657001474
2014-02-24,,-0.1350195925140027,-0.2378502961256166
2014-02-25,-0.1317550546362802,-0.1317550546362802,-0.1317550546362802
2014-02-26,,-0.14159304840973153,-0.2380423290308141
2014-02-27,,-0.15143104218318285,-0.23813819247421933
2014-02-28,,-0.16126903595663417,-0.23823395397403538
2014-03-01,,-0.17110702973008546,-0.23832961357716687
2014-03-02,,-0.18094502350353678,-0.23842517133051883
2014-03-03,,-0.1907830172769881,-0.23852062728099602
2014-03-04,,-0.2006210110504394,-0.23861598147550314
2014-03-05,,-0.21045900482389074,-0.23871123396094512
2014-03-06,,-0.22029699859734203,-0.2388063847842268
2014-03-07,,-0.23013499237079335,-0.23890143399225303
2014-03-08,,-0.23997298614424467,-0.23899638163192838
2014-03-09,,-0.249810979917696,-0.2390912277501579
2014-03-10,,-0.2596489736911473,-0.2391859723938463
2014-03-11,,-0.2694869674645986,-0.23928061560989847
2014-03-12,,-0.27932496123804995,-0.23937515744521912
2014-03-13,-0.28916295501150124,-0.28916295501150124,-0.28916295501150124
2014-03-14,,-0.28654666808611806,-0.23956393716128538
2014-03-15,,-0.2839303811607348,-0.23965817513584062
2014-03-16,,-0.28131409423535164,-0.23975231191728363
2014-03-17,,-0.2786978073099684,-0.2398463475525192
2014-03-18,,-0.2760815203845852,-0.2399402820884523
2014-03-19,,-0.27346523345920204,-0.24003411557198762
2014-03-20,,-0.2708489465338188,-0.24012784805002999
2014-03-21,,-0.2682326596084356,-0.24022147956948428
2014-03-22,,-0.2656163726830524,-0.2403150101772552
2014-03-23,,-0.2630000857576692,-0.24040843992024766
2014-03-24,,-0.260383798832286,-0.2405017688453665
2014-03-25,,-0.2577675119069028,-0.2405949969995164
2014-03-26,,-0.2551512249815196,-0.24068812442960233
2014-03-27,,-0.25253493805613636,-0.2407811511825289
2014-03-28,,-0.24991865113075318,-0.2408740773052012
2014-03-29,-0.24730236420536997,-0.24730236420536997,-0.24730236420536997
2014-03-30,,-0.24689358402770437,-0.2410596278474017
2014-03-31,,-0.2464848038500388,-0.24115225236073964
2014-04-01,,-0.2460760236723732,-0.24124477643144235
2014-04-02,,-0.24566724349470762,-0.24133720010641477
2014-04-03,,-0.245258463317042,-0.24142952343256163
2014-04-04,,-0.24484968313937644,-0.24152174645678787
2014-04-05,,-0.24444090296171084,-0.24161386922599817
2014-04-06,,-0.24403212278404526,-0.24170589178709737
2014-04-07,,-0.24362334260637966,-0.24179781418699037
2014-04-08,,-0.2432145624287141,-0.24188963647258188
