date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,0.18398766067984018,0.2042185677851897
2014-01-02,,0.18398766067984018,0.204399107086495
2014-01-03,,0.18398766067984018,0.20457950086851673
2014-01-04,,0.18398766067984018,0.2047597491799066
2014-01-05,,0.18398766067984018,0.20493985206931642
2014-01-06,,0.18398766067984018,0.20511980958539788
2014-01-07,,0.18398766067984018,0.20529962177680264
2014-01-08,,0.18398766067984018,0.20547928869218254
2014-01-09,,0.18398766067984018,0.20565881038018927
2014-01-10,,0.18398766067984018,0.20583818688947444
2014-01-11,,0.18398766067984018,0.20601741826868983
2014-01-12,,0.18398766067984018,0.20619650456648717
2014-01-13,,0.18398766067984018,0.20637544583151818
2014-01-14,,0.18398766067984018,0.20655424211243456
2014-01-15,,0.18398766067984018,0.206732893457888
2014-01-16,,0.18398766067984018,0.20691139991653035
2014-01-17,,0.18398766067984018,0.2070897615370131
2014-01-18,,0.18398766067984018,0.20726797836798824
2014-01-19,,0.18398766067984018,0.2074460504581072
2014-01-20,,0.18398766067984018,0.20762397785602202
2014-01-21,,0.18398766067984018,0.20780176061038413
2014-01-22,,0.18398766067984018,0.2079793987698454
2014-01-23,,0.18398766067984018,0.2081568923830575
2014-01-24,,0.18398766067984018,0.2083342414986722
2014-01-25,,0.18398766067984018,0.2085114461653411
2014-01-26,,0.18398766067984018,0.2086885064317161
2014-01-27,,0.18398766067984018,0.20886542234644873
2014-01-28,,0.18398766067984018,0.2090421939581909
2014-01-29,,0.18398766067984018,0.20921882131559402
2014-01-30,,0.18398766067984018,0.20939530446731017
2014-01-31,,0.18398766067984018,0.20957164346199086
2014-02-01,,0.18398766067984018,0.20974783834828786
2014-02-02,,0.18398766067984018,0.209923889174853
2014-02-03,,0.18398766067984018,0.2100997959903377
2014-02-04,,0.18398766067984018,0.21027555884339394
2014-02-05,,0.18398766067984018,0.2104511777826733
2014-02-06,,0.18398766067984018,0.21062665285682763
2014-02-07,,0.18398766067984018,0.2108019841145085
2014-02-08,,0.18398766067984018,0.2109771716043678
2014-02-09,0.18398766067984018,0.18398766067984018,0.18398766067984018
2014-02-10,,0.1807231228021177,0.2113271154752282
2014-02-11,,0.17745858492439517,0.21150187195353273
2014-02-12,,0.17419404704667268,0.21167648485862256
2014-02-13,,0.1709295091689502,0.21185095423914924
2014-02-14,,0.1676649712912277,0.2120252801437645
2014-02-15,,0.1644004334135052,0.2121994626211203
2014-02-16,,0.1611358955357827,0.212373501719868
2014-02-17,,0.1578713576580602,0.21254739748865958
2014-02-18,,0.1546068197803377,0.21272114997614666
2014-02-19,,0.1513422819026152,0.21289475923098095
2014-02-20,,0.1480777440248927,0.21306822530181424
2014-02-21,,0.1448132061471702,0.21324154823729816
2014-02-22,,0.1415486682694477,0.21341472808608447
2014-02-23,,0.1382841303917252,0.2135877648968249
2014-02-24,,0.1350195925140027,0.21376065871817118
2014-02-25,0.1317550546362802,0.1317550546362802,0.1317550546362802
2014-02-26,,0.14159304840973153,0.214106017587288
2014-02-27,,0.15143104218318285,0.214278482732362
2014-02-28,,0.16126903595663417,0.21445080508264877
2014-03-01,,0.17110702973008546,0.21462298468679994
2014-03-02,,0.18094502350353678,0.2147950215934672
2014-03-03,,0.1907830172769881,0.21496691585130226
2014-03-04,,0.2006210110504394,0.215138667508957
2014-03-05,,0.21045900482389074,0.21531027661508292
2014-03-06,,0.22029699859734203,0.2154817432183319
2014-03-07,,0.23013499237079335,0.21565306736735562
2014-03-08,,0.23997298614424467,0.21582424911080575
2014-03-09,,0.249810979917696,0.21599528849733407
2014-03-10,,0.2596489736911473,0.21616618557559222
2014-03-11,,0.2694869674645986,0.21633694039423204
2014-03-12,,0.27932496123804995,0.21650755300190513
2014-03-13,0.28916295501150124,0.28916295501150124,0.28916295501150124
2014-03-14,,0.28654666808611806,0.21684835177895814
2014-03-15,,0.2839303811607348,0.2170185380456415
2014-03-16,,0.28131409423535164,0.217188582295965
2014-03-17,,0.2786978073099684,0.21735848457858037
2014-03-18,,0.2760815203845852,0.21752824494213943
2014-03-19,,0.27346523345920204,0.2176978634352939
2014-03-20,,0.2708489465338188,0.2178673401066953
2014-03-21,,0.2682326596084356,0.21803667500499552
2014-03-22,,0.2656163726830524,0.21820586817884632
2014-03-23,,0.2630000857576692,0.21837491967689926
2014-03-24,,0.260383798832286,0.21854382954780607
2014-03-25,,0.2577675119069028,0.21871259784021863
2014-03-26,,0.2551512249815196,0.21888122460278855
2014-03-27,,0.25253493805613636,0.21904970988416747
2014-03-28,,0.24991865113075318,0.2192180537330073
2014-03-29,0.24730236420536997,0.24730236420536997,0.24730236420536997
2014-03-30,,0.24689358402770437,0.21955431732767614
2014-03-31,,0.2464848038500388,0.2197222371708086
2014-04-01,,0.2460760236723732,0.2198900157760088
2014-04-02,,0.24566724349470762,0.22005765319192838
2014-04-03,,0.245258463317042,0.22022514946721908
2014-04-04,,0.24484968313937644,0.2203925046505326
2014-04-05,,0.24444090296171084,0.2205597187905207
2014-04-06,,0.24403212278404526,0.220726791935835
2014-04-07,,0.24362334260637966,0.22089372413512734
2014-04-08,,0.2432145624287141,0.22106051543704935
2014-04-09,,0.24280578225104849,0.2212271658902528
2014-04-10,,0.24239700207338288,0.2213936755433894
2014-04-11,,0.2419882218957173,0.22156004444511085
2014-04-12,,0.2415794417180517,0.22172627264406886
2014-04-13,,0.24117066154038613,0.2218923601889152
2014-04-14,,0.24076188136272053,0.22205830712830157
2014-04-15,,0.24035310118505496,0.2222241135108796
2014-04-16,,0.23994432100738936,0.22238977938530108
2014-04-17,,0.23953554082972378,0.22255530480021782
2014-04-18,,0.23912676065205818,0.2227206898042814
2014-04-19,,0.2387179804743926,0.22288593444614357
2014-04-20,,0.238309200296727,0.22305103877445606
2014-04-21,,0.23790042011906143,0.2232160028378706
2014-04-22,,0.23749163994139583,0.22338082668503895
2014-04-23,,0.23708285976373022,0.22354551036461265
2014-04-24,,0.23667407958606465,0.2237100539252436
2014-04-25,,0.23626529940839905,0.22387445741558346
2014-04-26,,0.23585651923073347,0.22403872088428395
2014-04-27,,0.23544773905306787,0.22420284437999682
2014-04-28,,0.2350389588754023,0.22436682795137372
2014-04-29,,0.2346301786977367,0.22453067164706647
2014-04-30,,0.23422139852007112,0.2246943755157267
2014-05-01,,0.23381261834240552,0.2248579396060061
2014-05-02,,0.23340383816473995,0.22502136396655648
2014-05-03,,0.23299505798707434,0.22518464864602955
2014-05-04,,0.23258627780940877,0.22534779369307695
2014-05-05,,0.23217749763174317,0.22551079915635047
2014-05-06,,0.23176871745407757,0.22567366508450182
2014-05-07,,0.231359937276412,0.22583639152618265
2014-05-08,,0.2309511570987464,0.22599897853004472
2014-05-09,,0.23054237692108082,0.22616142614473977
2014-05-10,,0.23013359674341521,0.22632373441891948
2014-05-11,,0.22972481656574964,0.22648590340123567
2014-05-12,,0.22931603638808404,0.22664793314033996
2014-05-13,,0.22890725621041846,0.22680982368488403
2014-05-14,,0.22849847603275286,0.22697157508351973
2014-05-15,,0.2280896958550873,0.2271331873848987
2014-05-16,0.22768091567742169,0.22768091567742169,0.22768091567742169
2014-05-17,,0.22687894926817326,0.2274559948904933
2014-05-18,,0.22607698285892486,0.22761719019201238
2014-05-19,,0.22527501644967643,0.22777824659088164
2014-05-20,,0.224473050040428,0.22793916413575271
2014-05-21,,0.22367108363117957,0.2280999428752774
2014-05-22,,0.22286911722193115,0.22826058285810732
2014-05-23,,0.22206715081268275,0.2284210841328944
2014-05-24,,0.22126518440343432,0.22858144674829015
2014-05-25,,0.2204632179941859,0.22874167075294632
2014-05-26,,0.2196612515849375,0.2289017561955147
2014-05-27,,0.21885928517568906,0.22906170312464696
2014-05-28,,0.21805731876644063,0.2292215115889949
2014-05-29,,0.2172553523571922,0.22938118163721008
2014-05-30,,0.21645338594794378,0.22954071331794437
2014-05-31,,0.21565141953869538,0.22970010667984944
2014-06-01,0.21484945312944695,0.21484945312944695,0.21484945312944695
2014-06-02,,0.21852235953033564,0.23001847864177857
2014-06-03,,0.22219526593122432,0.23017745733910627
2014-06-04,,0.225868172332113,0.23033629791221152
2014-06-05,,0.2295410787330017,0.23049500040974624
2014-06-06,,0.23321398513389038,0.2306535648803619
2014-06-07,,0.23688689153477907,0.2308119913727104
2014-06-08,,0.24055979793566779,0.23097027993544347
2014-06-09,,0.24423270433655647,0.23112843061721267
2014-06-10,,0.24790561073744516,0.23128644346666988
2014-06-11,,0.25157851713833385,0.23144431853246672
2014-06-12,,0.25525142353922253,0.231602055863255
2014-06-13,,0.2589243299401112,0.2317596555076863
2014-06-14,,0.2625972363409999,0.23191711751441246
2014-06-15,,0.2662701427418886,0.23207444193208523
2014-06-16,,0.2699430491427773,0.23223162880935622
2014-06-17,0.27361595554366597,0.27361595554366597,0.27361595554366597
2014-06-18,,0.2767469813132974,0.23254559013729972
2014-06-19,,0.2798780070829288,0.2327023646852758
2014-06-20,,0.28300903285256024,0.232859001887457
2014-06-21,,0.28614005862219166,0.23301550179249497
2014-06-22,,0.2892710843918231,0.23317186444904156
2014-06-23,,0.2924021101614545,0.2333280899057485
2014-06-24,,0.29553313593108593,0.23348417821126732
2014-06-25,,0.2986641617007174,0.2336401294142499
2014-06-26,,0.30179518747034884,0.23379594356334799
2014-06-27,,0.30492621323998026,0.23395162070721323
2014-06-28,,0.3080572390096117,0.23410716089449723
2014-06-29,,0.3111882647792431,0.23426256417385197
2014-06-30,,0.31431929054887453,0.2344178305939289
2014-07-01,,0.31745031631850595,0.2345729602033799
2014-07-02,,0.3205813420881374,0.23472795305085659
2014-07-03,,0.3237123678577688,0.2348828091850108
2014-07-04,,0.3268433936274002,0.23503752865449426
2014-07-05,,0.32997441939703165,0.23519211150795855
2014-07-06,,0.33310544516666307,0.23534655779405547
2014-07-07,,0.3362364709362945,0.23550086756143673
2014-07-08,,0.3393674967059259,0.23565504085875408
2014-07-09,,0.34249852247555734,0.23580907773465912
2014-07-10,,0.34562954824518877,0.23596297823780374
2014-07-11,,0.3487605740148202,0.23611674241683953
2014-07-12,,0.3518915997844516,0.23627037032041825
2014-07-13,,0.35502262555408304,0.23642386199719156
2014-07-14,,0.3581536513237145,0.23657721749581131
2014-07-15,,0.36128467709334594,0.2367304368649292
2014-07-16,,0.36441570286297736,0.2368835201531968
2014-07-17,,0.3675467286326088,0.23703646740926598
2014-07-18,,0.3706777544022402,0.23718927868178835
2014-07-19,,0.37380878017187164,0.23734195401941569
2014-07-20,,0.37693980594150306,0.2374944934707997
2014-07-21,,0.3800708317111345,0.2376468970845921
2014-07-22,,0.3832018574807659,0.23779916490944458
2014-07-23,,0.38633288325039733,0.23795129699400894
2014-07-24,,0.38946390902002875,0.23810329338693678
