date,Albedo_original,Albedo_linear,Albedo_spline,station
2014-01-01,,0.4872117923385824,0.3358053329435657,Legazpi
2014-01-02,,0.4872117923385824,0.33576060439351396,Legazpi
2014-01-03,,0.4872117923385824,0.3357158906395925,Legazpi
2014-01-04,,0.4872117923385824,0.3356711916818012,Legazpi
2014-01-05,,0.4872117923385824,0.3356265075201403,Legazpi
2014-01-06,,0.4872117923385824,0.3355818381546095,Legazpi
2014-01-07,,0.4872117923385824,0.33553718358520895,Legazpi
2014-01-08,,0.4872117923385824,0.3354925438119387,Legazpi
2014-01-09,,0.4872117923385824,0.33544791883479874,Legazpi
2014-01-10,,0.4872117923385824,0.335403308653789,Legazpi
2014-01-11,,0.4872117923385824,0.33535871326890954,Legazpi
2014-01-12,,0.4872117923385824,0.3353141326801602,Legazpi
2014-01-13,,0.4872117923385824,0.3352695668875413,Legazpi
2014-01-14,,0.4872117923385824,0.33522501589105247,Legazpi
2014-01-15,,0.4872117923385824,0.335180479690694,Legazpi
2014-01-16,,0.4872117923385824,0.33513595828646575,Legazpi
2014-01-17,,0.4872117923385824,0.33509145167836774,Legazpi
2014-01-18,,0.4872117923385824,0.3350469598664,Legazpi
2014-01-19,,0.4872117923385824,0.33500248285056256,Legazpi
2014-01-20,,0.4872117923385824,0.3349580206308552,Legazpi
2014-01-21,,0.4872117923385824,0.33491357320727827,Legazpi
2014-01-22,,0.4872117923385824,0.3348691405798315,Legazpi
2014-01-23,,0.4872117923385824,0.33482472274851505,Legazpi
2014-01-24,,0.4872117923385824,0.3347803197133288,Legazpi
2014-01-25,,0.4872117923385824,0.3347359314742728,Legazpi
2014-01-26,,0.4872117923385824,0.3346915580313471,Legazpi
2014-01-27,,0.4872117923385824,0.33464719938455156,Legazpi
2014-01-28,,0.4872117923385824,0.33460285553388636,Legazpi
2014-01-29,,0.4872117923385824,0.3345585264793513,Legazpi
2014-01-30,,0.4872117923385824,0.33451421222094657,Legazpi
2014-01-31,,0.4872117923385824,0.33446991275867205,Legazpi
2014-02-01,,0.4872117923385824,0.33442562809252785,Legazpi
2014-02-02,,0.4872117923385824,0.3343813582225138,Legazpi
2014-02-03,,0.4872117923385824,0.33433710314863013,Legazpi
2014-02-04,,0.4872117923385824,0.3342928628708765,Legazpi
2014-02-05,,0.4872117923385824,0.33424863738925337,Legazpi
2014-02-06,,0.4872117923385824,0.3342044267037603,Legazpi
2014-02-07,,0.4872117923385824,0.33416023081439766,Legazpi
2014-02-08,,0.4872117923385824,0.33411604972116515,Legazpi
2014-02-09,0.4872117923385824,0.4872117923385824,0.4872117923385824,Legazpi
2014-02-10,,0.46519932468323333,0.3340277319230909,Legazpi
2014-02-11,,0.44318685702788424,0.33398359521824916,Legazpi
2014-02-12,,0.42117438937253515,0.3339394733095376,Legazpi
2014-02-13,,0.3991619217171861,0.3338953661969563,Legazpi
2014-02-14,,0.377149454061837,0.33385127388050534,Legazpi
2014-02-15,,0.35513698640648794,0.3338071963601846,Legazpi
2014-02-16,,0.33312451875113885,0.3337631336359941,Legazpi
2014-02-17,,0.31111205109578977,0.3337190857079339,Legazpi
2014-02-18,,0.2890995834404407,0.3336750525760038,Legazpi
2014-02-19,,0.2670871157850916,0.3336310342402041,Legazpi
2014-02-20,,0.24507464812974253,0.33358703070053464,Legazpi
2014-02-21,,0.22306218047439347,0.3335430419569954,Legazpi
2014-02-22,,0.20104971281904438,0.3334990680095864,Legazpi
2014-02-23,,0.1790372451636953,0.3334551088583076,Legazpi
2014-02-24,,0.1570247775083462,0.3334111645031591,Legazpi
2014-02-25,0.1350123098529971,0.1350123098529971,0.1350123098529971,Legazpi
2014-02-26,,0.15797551074980515,0.3333233201812529,Legazpi
2014-02-27,,0.18093871164661318,0.33327942021449514,Legazpi
2014-02-28,,0.20390191254342122,0.3332355350438677,Legazpi
2014-03-01,,0.22686511344022928,0.33319166466937045,Legazpi
2014-03-02,,0.24982831433703734,0.3331478090910035,Legazpi
2014-03-03,,0.27279151523384537,0.3331039683087667,Legazpi
2014-03-04,,0.2957547161306534,0.3330601423226601,Legazpi
2014-03-05,,0.31871791702746144,0.3330163311326839,Legazpi
2014-03-06,,0.3416811179242695,0.3329725347388379,Legazpi
2014-03-07,,0.36464431882107756,0.3329287531411222,Legazpi
2014-03-08,,0.38760751971788565,0.33288498633953667,Legazpi
2014-03-09,,0.4105707206146937,0.33284123433408136,Legazpi
2014-03-10,,0.4335339215115017,0.3327974971247564,Legazpi
2014-03-11,,0.45649712240830975,0.3327537747115617,Legazpi
2014-03-12,,0.4794603233051178,0.3327100670944972,Legazpi
2014-03-13,0.5024235242019258,0.5024235242019258,0.5024235242019258,Legazpi
2014-03-14,,0.47935485126122535,0.3326226962487589,Legazpi
2014-03-15,,0.4562861783205248,0.3325790330200852,Legazpi
2014-03-16,,0.4332175053798243,0.3325353845875417,Legazpi
2014-03-17,,0.4101488324391238,0.3324917509511285,Legazpi
2014-03-18,,0.38708015949842334,0.33244813211084545,Legazpi
2014-03-19,,0.3640114865577228,0.3324045280666927,Legazpi
2014-03-20,,0.3409428136170223,0.33236093881867024,Legazpi
2014-03-21,,0.3178741406763218,0.332317364366778,Legazpi
2014-03-22,,0.29480546773562133,0.3322738047110159,Legazpi
2014-03-23,,0.2717367947949208,0.33223025985138416,Legazpi
2014-03-24,,0.24866812185422027,0.33218672978788266,Legazpi
2014-03-25,,0.2255994489135198,0.3321432145205115,Legazpi
2014-03-26,,0.20253077597281932,0.33209971404927047,Legazpi
2014-03-27,,0.1794621030321188,0.33205622837415966,Legazpi
