date,Albedo_original,Albedo_linear,Albedo_spline,station
2014-01-01,,0.7834387471695503,0.3145834782950386,Tuguegarao
2014-01-02,,0.7834387471695503,0.314537522642994,Tuguegarao
2014-01-03,,0.7834387471695503,0.3144915876799246,Tuguegarao
2014-01-04,,0.7834387471695503,0.3144456734058305,Tuguegarao
2014-01-05,,0.7834387471695503,0.31439977982071154,Tuguegarao
2014-01-06,0.7834387471695503,0.7834387471695503,0.7834387471695503,Tuguegarao
2014-01-07,,0.7793868090035337,0.3143080547173993,Tuguegarao
2014-01-08,,0.7753348708375172,0.314262223199206,Tuguegarao
2014-01-09,,0.7712829326715007,0.31421641236998804,Tuguegarao
2014-01-10,,0.7672309945054842,0.3141706222297451,Tuguegarao
2014-01-11,,0.7631790563394676,0.3141248527784775,Tuguegarao
2014-01-12,,0.759127118173451,0.3140791040161851,Tuguegarao
2014-01-13,,0.7550751800074345,0.3140333759428679,Tuguegarao
2014-01-14,,0.751023241841418,0.313987668558526,Tuguegarao
2014-01-15,,0.7469713036754014,0.3139419818631593,Tuguegarao
2014-01-16,,0.7429193655093849,0.31389631585676775,Tuguegarao
2014-01-17,,0.7388674273433683,0.3138506705393514,Tuguegarao
2014-01-18,,0.7348154891773517,0.3138050459109104,Tuguegarao
2014-01-19,,0.7307635510113352,0.3137594419714445,Tuguegarao
2014-01-20,,0.7267116128453187,0.31371385872095386,Tuguegarao
2014-01-21,,0.7226596746793021,0.31366829615943853,Tuguegarao
2014-01-22,0.7186077365132856,0.7186077365132856,0.7186077365132856,Tuguegarao
2014-01-23,,0.6833033506837852,0.3135772331033333,Tuguegarao
2014-01-24,,0.6479989648542849,0.31353173260874356,Tuguegarao
2014-01-25,,0.6126945790247845,0.31348625280312903,Tuguegarao
2014-01-26,,0.5773901931952841,0.3134407936864897,Tuguegarao
2014-01-27,,0.5420858073657837,0.31339535525882567,Tuguegarao
2014-01-28,,0.5067814215362834,0.31334993752013673,Tuguegarao
2014-01-29,,0.471477035706783,0.3133045404704231,Tuguegarao
2014-01-30,,0.43617264987728266,0.3132591641096847,Tuguegarao
2014-01-31,,0.4008682640477823,0.31321380843792146,Tuguegarao
2014-02-01,,0.36556387821828196,0.3131684734551334,Tuguegarao
2014-02-02,,0.33025949238878155,0.3131231591613207,Tuguegarao
2014-02-03,,0.2949551065592812,0.31307786555648315,Tuguegarao
2014-02-04,,0.25965072072978085,0.3130325926406208,Tuguegarao
2014-02-05,,0.22434633490028044,0.3129873404137337,Tuguegarao
2014-02-06,,0.1890419490707801,0.3129421088758218,Tuguegarao
2014-02-07,0.1537375632412798,0.1537375632412798,0.1537375632412798,Tuguegarao
2014-02-08,,0.19097465446610778,0.3128517078669237,Tuguegarao
2014-02-09,,0.2282117456909358,0.3128065383959374,Tuguegarao
