date,Albedo_original,Albedo_linear,Albedo_spline,station
2014-01-01,,0.7625836900188914,0.276635805606955,BascoRadar
2014-01-02,,0.7625836900188914,0.27666009629325117,BascoRadar
2014-01-03,,0.7625836900188914,0.27668437477586627,BascoRadar
2014-01-04,,0.7625836900188914,0.27670864105480025,BascoRadar
2014-01-05,,0.7625836900188914,0.2767328951300531,BascoRadar
2014-01-06,0.7625836900188914,0.7625836900188914,0.7625836900188914,BascoRadar
2014-01-07,,0.748429670763867,0.2767813666695156,BascoRadar
2014-01-08,,0.7342756515088427,0.2768055841337251,BascoRadar
2014-01-09,,0.7201216322538183,0.2768297893942537,BascoRadar
2014-01-10,,0.705967612998794,0.27685398245110104,BascoRadar
2014-01-11,,0.6918135937437695,0.2768781633042673,BascoRadar
2014-01-12,,0.6776595744887453,0.2769023319537525,BascoRadar
2014-01-13,,0.6635055552337208,0.2769264883995566,BascoRadar
2014-01-14,,0.6493515359786964,0.2769506326416796,BascoRadar
2014-01-15,,0.6351975167236721,0.27697476468012155,BascoRadar
2014-01-16,,0.6210434974686477,0.2769988845148823,BascoRadar
2014-01-17,,0.6068894782136234,0.277022992145962,BascoRadar
2014-01-18,,0.592735458958599,0.27704708757336055,BascoRadar
2014-01-19,,0.5785814397035747,0.2770711707970781,BascoRadar
2014-01-20,,0.5644274204485503,0.2770952418171145,BascoRadar
2014-01-21,,0.550273401193526,0.27711930063346984,BascoRadar
2014-01-22,,0.5361193819385015,0.277143347246144,BascoRadar
2014-01-23,,0.5219653626834773,0.27716738165513716,BascoRadar
2014-01-24,,0.5078113434284528,0.27719140386044916,BascoRadar
2014-01-25,,0.49365732417342845,0.27721541386208004,BascoRadar
2014-01-26,,0.4795033049184041,0.2772394116600299,BascoRadar
2014-01-27,,0.46534928566337974,0.2772633972542986,BascoRadar
2014-01-28,,0.4511952664083554,0.27728737064488623,BascoRadar
2014-01-29,,0.43704124715333104,0.27731133183179274,BascoRadar
2014-01-30,,0.4228872278983067,0.27733528081501824,BascoRadar
2014-01-31,,0.4087332086432823,0.2773592175945625,BascoRadar
2014-02-01,,0.3945791893882579,0.2773831421704257,BascoRadar
2014-02-02,,0.38042517013323357,0.27740705454260783,BascoRadar
2014-02-03,,0.3662711508782092,0.27743095471110885,BascoRadar
2014-02-04,,0.35211713162318486,0.2774548426759288,BascoRadar
2014-02-05,,0.33796311236816046,0.2774787184370676,BascoRadar
2014-02-06,,0.3238090931131361,0.2775025819945254,BascoRadar
2014-02-07,0.30965507385811175,0.30965507385811175,0.30965507385811175,BascoRadar
2014-02-08,,0.3160425052021216,0.2775502724983976,BascoRadar
2014-02-09,,0.3224299365461315,0.27757409944481193,BascoRadar
2014-02-10,,0.3288173678901414,0.27759791418754537,BascoRadar
2014-02-11,,0.33520479923415125,0.2776217167265975,BascoRadar
2014-02-12,,0.34159223057816107,0.2776455070619687,BascoRadar
2014-02-13,,0.34797966192217095,0.27766928519365874,BascoRadar
2014-02-14,,0.3543670932661808,0.27769305112166776,BascoRadar
2014-02-15,,0.3607545246101907,0.2777168048459956,BascoRadar
2014-02-16,,0.36714195595420057,0.2777405463666423,BascoRadar
2014-02-17,,0.37352938729821045,0.277764275683608,BascoRadar
2014-02-18,,0.37991681864222027,0.27778799279689254,BascoRadar
2014-02-19,,0.38630424998623014,0.277811697706496,BascoRadar
2014-02-20,,0.39269168133024,0.2778353904124184,BascoRadar
2014-02-21,,0.3990791126742499,0.2778590709146596,BascoRadar
2014-02-22,,0.40546654401825977,0.27788273921321976,BascoRadar
2014-02-23,0.41185397536226964,0.41185397536226964,0.41185397536226964,BascoRadar
2014-02-24,,0.40380179829342655,0.2779300391992968,BascoRadar
2014-02-25,,0.3957496212245835,0.27795367088681366,BascoRadar
2014-02-26,,0.3876974441557404,0.2779772903706495,BascoRadar
2014-02-27,,0.3796452670868974,0.2780008976508041,BascoRadar
2014-02-28,,0.3715930900180543,0.2780244927272777,BascoRadar
2014-03-01,,0.3635409129492112,0.2780480756000702,BascoRadar
2014-03-02,,0.35548873588036817,0.27807164626918157,BascoRadar
2014-03-03,,0.3474365588115251,0.27809520473461186,BascoRadar
2014-03-04,,0.33938438174268204,0.278118750996361,BascoRadar
2014-03-05,,0.33133220467383895,0.2781422850544291,BascoRadar
2014-03-06,,0.32328002760499586,0.2781658069088161,BascoRadar
2014-03-07,,0.31522785053615276,0.278189316559522,BascoRadar
2014-03-08,,0.30717567346730973,0.2782128140065468,BascoRadar
2014-03-09,,0.29912349639846664,0.27823629924989046,BascoRadar
2014-03-10,,0.2910713193296236,0.2782597722895531,BascoRadar
2014-03-11,,0.2830191422607805,0.2782832331255346,BascoRadar
2014-03-12,,0.2749669651919374,0.27830668175783496,BascoRadar
2014-03-13,,0.2669147881230944,0.27833011818645426,BascoRadar
2014-03-14,,0.2588626110542513,0.27835354241139243,BascoRadar
2014-03-15,,0.25081043398540825,0.27837695443264954,BascoRadar
2014-03-16,,0.24275825691656516,0.2784003542502256,BascoRadar
2014-03-17,,0.23470607984772207,0.27842374186412044,BascoRadar
2014-03-18,,0.226653902778879,0.2784471172743342,BascoRadar
2014-03-19,,0.21860172571003594,0.27847048048086703,BascoRadar
2014-03-20,,0.21054954864119288,0.27849383148371853,BascoRadar
2014-03-21,,0.20249737157234982,0.2785171702828891,BascoRadar
2014-03-22,,0.19444519450350672,0.2785404968783785,BascoRadar
2014-03-23,,0.18639301743466366,0.2785638112701868,BascoRadar
2014-03-24,,0.1783408403658206,0.27858711345831405,BascoRadar
