date,Albedo_original,Albedo_linear,Albedo_spline,station
2024-01-01,,0.21826222916485927,0.2689019953110034,Ambulong
2024-01-02,0.21826222916485927,0.21826222916485927,0.21826222916485927,Ambulong
2024-01-03,,0.19647116313152002,0.26794976373080864,Ambulong
2024-01-04,,0.17468009709818075,0.26747743319799094,Ambulong
2024-01-05,,0.15288903106484147,0.26700762617002627,Ambulong
2024-01-06,,0.13109796503150223,0.2665403426469147,Ambulong
2024-01-07,0.10930689899816297,0.10930689899816297,0.10930689899816297,Ambulong
2024-01-08,,0.12166015925458469,0.2656133461152506,Ambulong
2024-01-09,,0.13401341951100643,0.26515363310669826,Ambulong
2024-01-10,0.14636667976742815,0.14636667976742815,0.14636667976742815,Ambulong
2024-01-11,,0.1778682208272051,0.26424177760415274,Ambulong
2024-01-12,0.2093697618869821,0.2093697618869821,0.2093697618869821,Ambulong
2024-01-13,,0.20713748264156515,0.2633400161210195,Ambulong
2024-01-14,,0.2049052033961482,0.26289292063673253,Ambulong
2024-01-15,,0.20267292415073127,0.26244834865729855,Ambulong
2024-01-16,,0.20044064490531432,0.26200630018271776,Ambulong
2024-01-17,0.19820836565989738,0.19820836565989738,0.19820836565989738,Ambulong
2024-01-18,0.20658836744065676,0.20658836744065676,0.20658836744065676,Ambulong
2024-01-19,,0.301901022479784,0.26069529578809375,Ambulong
2024-01-20,,0.39721367751891123,0.26026334133292517,Ambulong
2024-01-21,,0.49252633255803846,0.2598339103826098,Ambulong
2024-01-22,0.5878389875971657,0.5878389875971657,0.5878389875971657,Ambulong
2024-01-23,,0.4676757933082507,0.25898261899653807,Ambulong
2024-01-24,,0.3475125990193358,0.25856075856078187,Ambulong
2024-01-25,,0.22734940473042087,0.25814142162987874,Ambulong
2024-01-26,0.10718621044150586,0.10718621044150586,0.10718621044150586,Ambulong
2024-01-27,0.09909979633980381,0.09909979633980381,0.09909979633980381,Ambulong
2024-01-28,,0.17195506963285867,0.2568985518662878,Ambulong
2024-01-29,,0.2448103429259135,0.25648930895479694,Ambulong
2024-01-30,,0.3176656162189683,0.25608258954815927,Ambulong
2024-01-31,,0.3905208895120232,0.2556783936463745,Ambulong
2024-02-01,0.46337616280507804,0.46337616280507804,0.46337616280507804,Ambulong
2024-02-02,,0.42334466910220153,0.25487757235736447,Ambulong
2024-02-03,0.383313175399325,0.383313175399325,0.383313175399325,Ambulong
2024-02-04,,0.30399314745051564,0.25408684508776663,Ambulong
2024-02-05,,0.2246731195017062,0.25369526671024734,Ambulong
2024-02-06,0.1453530915528968,0.1453530915528968,0.1453530915528968,Ambulong
2024-02-07,,0.14001844449413192,0.252919680469768,Ambulong
2024-02-08,,0.13468379743536701,0.252535672606808,Ambulong
2024-02-09,,0.12934915037660213,0.25215418824870095,Ambulong
2024-02-10,,0.12401450331783724,0.2517752273954471,Ambulong
2024-02-11,0.11867985625907235,0.11867985625907235,0.11867985625907235,Ambulong
2024-02-12,,0.1678259122419135,0.25102487620349856,Ambulong
2024-02-13,,0.21697196822475465,0.2506534858648039,Ambulong
2024-02-14,,0.2661180242075958,0.2502846190309623,Ambulong
2024-02-15,,0.31526408019043695,0.24991827570197375,Ambulong
2024-02-16,0.3644101361732781,0.3644101361732781,0.3644101361732781,Ambulong
2024-02-17,,0.3241331266149807,0.249193159558556,Ambulong
2024-02-18,,0.2838561170566834,0.24883438674412675,Ambulong
2024-02-19,0.24357910749838602,0.24357910749838602,0.24357910749838602,Ambulong
2024-02-20,,0.2407439953692213,0.24812441162982737,Ambulong
