date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,0.20449161207703692,-0.05603529657096552
2014-01-02,,0.20449161207703692,-0.05616355071108194
2014-01-03,,0.20449161207703692,-0.05629172849907204
2014-01-04,,0.20449161207703692,-0.05641982993115971
2014-01-05,,0.20449161207703692,-0.056547855003568806
2014-01-06,,0.20449161207703692,-0.05667580371252319
2014-01-07,,0.20449161207703692,-0.056803676054246716
2014-01-08,,0.20449161207703692,-0.056931472024963216
2014-01-09,,0.20449161207703692,-0.05705919162089658
2014-01-10,,0.20449161207703692,-0.057186834838270646
2014-01-11,,0.20449161207703692,-0.05731440167330925
2014-01-12,,0.20449161207703692,-0.05744189212223632
2014-01-13,0.20449161207703692,0.20449161207703692,0.20449161207703692
2014-01-14,,0.1650169651026244,-0.05769664384665113
2014-01-15,,0.12554231812821187,-0.057823905114586585
2014-01-16,,0.08606767115379937,-0.057951089981305895
2014-01-17,,0.04659302417938685,-0.05807819844303289
2014-01-18,,0.007118377204974324,-0.058205230495991474
2014-01-19,,-0.03235626976943817,-0.05833218613640547
2014-01-20,,-0.07183091674385073,-0.058459065360498746
2014-01-21,,-0.11130556371826322,-0.05858586816449515
2014-01-22,,-0.15078021069267572,-0.058712594544618545
2014-01-23,,-0.19025485766708827,-0.05883924449709278
2014-01-24,,-0.22972950464150077,-0.05896581801814173
2014-01-25,,-0.26920415161591327,-0.05909231510398925
2014-01-26,,-0.30867879859032576,-0.059218735750859175
2014-01-27,,-0.3481534455647384,-0.059345079954975365
2014-01-28,,-0.38762809253915087,-0.05947134771256171
2014-01-29,-0.42710273951356337,-0.42710273951356337,-0.42710273951356337
2014-01-30,,-0.42637387961651746,-0.05972365387304019
2014-01-31,,-0.4256450197194716,-0.059849692268380064
2014-02-01,,-0.4249161598224257,-0.0599756542020855
2014-02-02,,-0.42418729992537985,-0.060101539670380344
2014-02-03,,-0.42345844002833394,-0.06022734866948845
2014-02-04,,-0.42272958013128803,-0.0603530811956337
2014-02-05,,-0.4220007202342422,-0.06047873724503993
2014-02-06,,-0.42127186033719627,-0.06060431681393102
2014-02-07,,-0.42054300044015036,-0.060729819898530796
2014-02-08,,-0.4198141405431045,-0.06085524649506314
2014-02-09,,-0.4190852806460586,-0.06098059659975188
2014-02-10,,-0.4183564207490127,-0.06110587020882091
2014-02-11,,-0.41762756085196684,-0.06123106731849406
2014-02-12,,-0.41689870095492093,-0.06135618792499519
2014-02-13,,-0.4161698410578751,-0.06148123202454818
2014-02-14,-0.41544098116082917,-0.41544098116082917,-0.41544098116082917
2014-02-15,,-0.41706923980857785,-0.06173109068770508
2014-02-16,,-0.41869749845632653,-0.06185590524375671
2014-02-17,,-0.4203257571040752,-0.06198064327775565
