date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,0.3162398363141363,0.20398751664781686
2014-01-02,,0.3162398363141363,0.20405016124975744
2014-01-03,,0.3162398363141363,0.2041127484266778
2014-01-04,,0.3162398363141363,0.2041752782077573
2014-01-05,,0.3162398363141363,0.2042377506221753
2014-01-06,0.3162398363141363,0.3162398363141363,0.3162398363141363
2014-01-07,,0.31277977296825227,0.20436252346774392
2014-01-08,,0.30931970962236827,0.2044248239572532
2014-01-09,,0.3058596462764842,0.20448706719681808
2014-01-10,,0.3023995829306002,0.20454925321561804
2014-01-11,,0.29893951958471615,0.20461138204283225
2014-01-12,,0.29547945623883215,0.2046734537076401
2014-01-13,,0.2920193928929481,0.20473546823922084
2014-01-14,,0.2885593295470641,0.2047974256667538
2014-01-15,0.28509926620118003,0.28509926620118003,0.28509926620118003
2014-01-16,,0.28307543913808664,0.20492116932639354
2014-01-17,,0.2810516120749932,0.20498295561685898
2014-01-18,,0.2790277850118998,0.2050446849199938
2014-01-19,,0.2770039579488064,0.2051063572649774
2014-01-20,,0.274980130885713,0.20516797268098902
2014-01-21,,0.27295630382261954,0.20522953119720802
2014-01-22,0.27093247675952614,0.27093247675952614,0.27093247675952614
2014-01-23,,0.2659766135847282,0.20535247764698525
2014-01-24,,0.2610207504099303,0.20541386563890207
2014-01-25,,0.2560648872351323,0.20547519684774349
2014-01-26,,0.2511090240603344,0.20553647130268876
2014-01-27,,0.24615316088553646,0.2055976890329172
2014-01-28,,0.24119729771073853,0.2056588500676082
2014-01-29,,0.2362414345359406,0.20571995443594093
2014-01-30,,0.23128557136114267,0.20578100216709477
2014-01-31,0.22632970818634474,0.22632970818634474,0.22632970818634474
2014-02-01,,0.23352540518945306,0.2059029278345829
2014-02-02,,0.24072110219256138,0.2059638058292758
2014-02-03,,0.24791679919566967,0.20602462730350699
2014-02-04,,0.255112496198778,0.20608539228645584
2014-02-05,,0.2623081932018863,0.20614610080730167
2014-02-06,,0.26950389020499466,0.20620675289522358
2014-02-07,0.27669958720810295,0.27669958720810295,0.27669958720810295
2014-02-08,,0.25426753420712495,0.2063278878890135
2014-02-09,,0.23183548120614692,0.20638837085323997
2014-02-10,,0.20940342820516888,0.20644879750125988
2014-02-11,,0.18697137520419088,0.20650916786225265
2014-02-12,,0.16453932220321285,0.20656948196539732
2014-02-13,,0.14210726920223482,0.20662973983987343
2014-02-14,,0.11967521620125682,0.20668994151486017
2014-02-15,,0.09724316320027879,0.20675008701953687
2014-02-16,0.07481111019930074,0.07481111019930074,0.07481111019930074
2014-02-17,,0.09748764490225627,0.20687020963467745
2014-02-18,,0.12016417960521181,0.2069301868034999
2014-02-19,,0.14284071430816733,0.20699010791872952
2014-02-20,,0.16551724901112286,0.20704997300954567
2014-02-21,,0.18819378371407838,0.2071097821051276
2014-02-22,,0.2108703184170339,0.20716953523465462
2014-02-23,0.23354685311998943,0.23354685311998943,0.23354685311998943
2014-02-24,,0.24103259626356024,0.2072888737122612
2014-02-25,,0.24851833940713108,0.20734845911869937
2014-02-26,,0.2560040825507019,0.20740798867579982
2014-02-27,,0.2634898256942727,0.20746746241274192
2014-02-28,,0.2709755688378436,0.207526880358705
2014-03-01,,0.2784613119814144,0.20758624254286825
2014-03-02,,0.2859470551249852,0.20764554899441104
2014-03-03,,0.293432798268556,0.20770479974251269
2014-03-04,,0.3009185414121268,0.20776399481635252
2014-03-05,,0.3084042845556977,0.2078231342451097
2014-03-06,,0.3158900276992685,0.20788221805796375
2014-03-07,,0.3233757708428393,0.20794124628409383
2014-03-08,,0.3308615139864101,0.20800021895267926
2014-03-09,,0.3383472571299809,0.2080591360928994
2014-03-10,,0.3458330002735518,0.20811799773393352
2014-03-11,0.3533187434171226,0.3533187434171226,0.3533187434171226
2014-03-12,,0.3121269618707133,0.2082355546351608
2014-03-13,,0.270935180324304,0.20829424995371273
2014-03-14,,0.2297433987778947,0.20835288988979578
