date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.02630557383964721,-0.20226894076391796
2014-01-02,,-0.02630557383964721,-0.20237977372516086
2014-01-03,,-0.02630557383964721,-0.20249051732308954
2014-01-04,,-0.02630557383964721,-0.20260117158785115
2014-01-05,,-0.02630557383964721,-0.2027117365495928
2014-01-06,-0.02630557383964721,-0.02630557383964721,-0.02630557383964721
2014-01-07,,-0.05328494044139863,-0.20293259868460575
2014-01-08,,-0.08026430704315005,-0.20304289591817143
2014-01-09,,-0.10724367364490148,-0.20315310396930644
2014-01-10,,-0.13422304024665288,-0.2032632228681578
2014-01-11,,-0.1612024068484043,-0.20337325264487274
2014-01-12,,-0.18818177345015574,-0.20348319332959872
2014-01-13,,-0.21516114005190715,-0.2035930449524828
2014-01-14,,-0.24214050665365858,-0.20370280754367237
2014-01-15,,-0.26911987325541,-0.2038124811333146
2014-01-16,,-0.2960992398571614,-0.2039220657515567
2014-01-17,,-0.32307860645891284,-0.20403156142854598
2014-01-18,,-0.3500579730606643,-0.20414096819442967
2014-01-19,,-0.3770373396624157,-0.20425028607935505
2014-01-20,,-0.4040167062641671,-0.20435951511346934
2014-01-21,,-0.4309960728659185,-0.20446865532691982
2014-01-22,-0.45797543946766994,-0.45797543946766994,-0.45797543946766994
2014-01-23,,-0.4329232550506206,-0.20468666941241814
2014-01-24,,-0.4078710706335713,-0.20479554334476066
2014-01-25,,-0.38281888621652205,-0.20490432857702823
2014-01-26,,-0.35776670179947273,-0.20501302513936823
2014-01-27,,-0.3327145173824234,-0.20512163306192793
2014-01-28,,-0.30766233296537415,-0.20523015237485448
2014-01-29,,-0.28261014854832484,-0.20533858310829523
2014-01-30,,-0.2575579641312755,-0.20544692529239744
2014-01-31,,-0.2325057797142262,-0.2055551789573082
2014-02-01,,-0.20745359529717688,-0.20566334413317489
2014-02-02,,-0.18240141088012762,-0.20577142085014474
2014-02-03,,-0.1573492264630783,-0.20587940913836505
2014-02-04,,-0.132297042046029,-0.20598730902798298
2014-02-05,,-0.10724485762897973,-0.20609512054914586
2014-02-06,,-0.08219267321193041,-0.2062028437320008
2014-02-07,-0.057140488794881115,-0.057140488794881115,-0.057140488794881115
2014-02-08,,-0.05321567973171097,-0.20641802520337618
2014-02-09,,-0.04929087066854082,-0.20652548355219114
2014-02-10,,-0.045366061605370676,-0.20663285368328715
2014-02-11,,-0.04144125254220053,-0.2067401356268117
2014-02-12,,-0.03751644347903039,-0.2068473294129118
2014-02-13,,-0.033591634415860244,-0.20695443507173483
2014-02-14,,-0.029666825352690093,-0.20706145263342804
2014-02-15,,-0.02574201628951995,-0.20716838212813854
2014-02-16,,-0.021817207226349805,-0.20727522358601375
2014-02-17,,-0.01789239816317966,-0.20738197703720088
2014-02-18,,-0.01396758910000951,-0.2074886425118471
2014-02-19,,-0.010042780036839366,-0.20759522004009973
2014-02-20,,-0.006117970973669222,-0.207701709652106
2014-02-21,,-0.002193161910499071,-0.20780811137801317
2014-02-22,,0.001731647152671073,-0.20791442524796844
2014-02-23,0.005656456215841224,0.005656456215841224,0.005656456215841224
2014-02-24,,0.007435519500131173,-0.2081267895406125
2014-02-25,,0.009214582784421122,-0.2082328400235957
