date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.4646327427268823,-0.33994640802982085
2014-01-02,,-0.4646327427268823,-0.3398241234340619
2014-01-03,,-0.4646327427268823,-0.3397020096480334
2014-01-04,,-0.4646327427268823,-0.3395800665844008
2014-01-05,,-0.4646327427268823,-0.3394582941558295
2014-01-06,-0.4646327427268823,-0.4646327427268823,-0.4646327427268823
2014-01-07,,-0.46222893584878777,-0.33921526085453324
2014-01-08,,-0.45982512897069316,-0.33909399980713933
2014-01-09,,-0.4574213220925986,-0.3389729090454691
2014-01-10,,-0.45501751521450406,-0.33885198848218784
2014-01-11,,-0.45261370833640946,-0.3387312380299611
2014-01-12,,-0.4502099014583149,-0.33861065760145465
2014-01-13,,-0.4478060945802203,-0.33849024710933384
2014-01-14,,-0.44540228770212575,-0.33837000646626414
2014-01-15,,-0.4429984808240312,-0.33824993558491134
2014-01-16,,-0.4405946739459366,-0.3381300343779407
2014-01-17,,-0.43819086706784205,-0.3380103027580179
2014-01-18,,-0.43578706018974744,-0.33789074063780855
2014-01-19,,-0.4333832533116529,-0.33777134792997804
2014-01-20,,-0.43097944643355834,-0.3376521245471918
2014-01-21,,-0.42857563955546374,-0.3375330704021158
2014-01-22,-0.4261718326773692,-0.4261718326773692,-0.4261718326773692
2014-01-23,,-0.42318961933008775,-0.33729546947575545
2014-01-24,,-0.4202074059828063,-0.33717692251980247
2014-01-25,,-0.4172251926355249,-0.3370585444522215
2014-01-26,,-0.41424297928824344,-0.336940335185678
2014-01-27,,-0.411260765940962,-0.33682229463283797
2014-01-28,,-0.40827855259368057,-0.3367044227063664
2014-01-29,,-0.40529633924639913,-0.3365867193189292
2014-01-30,,-0.40231412589911764,-0.33646918438319184
2014-01-31,,-0.3993319125518362,-0.33635181781181966
2014-02-01,,-0.39634969920455476,-0.33623461951747835
2014-02-02,,-0.3933674858572733,-0.33611758941283343
2014-02-03,,-0.3903852725099919,-0.33600072741055037
2014-02-04,,-0.38740305916271045,-0.3358840334232948
2014-02-05,,-0.384420845815429,-0.33576750736373223
2014-02-06,,-0.3814386324681476,-0.3356511491445281
2014-02-07,-0.37845641912086614,-0.37845641912086614,-0.37845641912086614
2014-02-08,,-0.36979418203002556,-0.33541893587785765
2014-02-09,,-0.36113194493918505,-0.3353030806557223
2014-02-10,,-0.35246970784834447,-0.3351873929246077
2014-02-11,,-0.34380747075750395,-0.33507187259717924
2014-02-12,,-0.3351452336666634,-0.3349565195861025
2014-02-13,,-0.3264829965758228,-0.334841333804043
2014-02-14,,-0.3178207594849823,-0.3347263151636663
2014-02-15,,-0.3091585223941417,-0.3346114635776379
2014-02-16,,-0.3004962853033012,-0.3344967789586234
2014-02-17,,-0.2918340482124606,-0.3343822612192883
2014-02-18,,-0.28317181112162004,-0.33426791027229813
2014-02-19,,-0.2745095740307795,-0.33415372603031845
2014-02-20,,-0.26584733693993895,-0.33403970840601477
2014-02-21,,-0.25718509984909843,-0.33392585731205265
2014-02-22,,-0.24852286275825786,-0.33381217266109753
2014-02-23,-0.2398606256674173,-0.2398606256674173,-0.2398606256674173
2014-02-24,,-0.22680811035161444,-0.3335853023388708
2014-02-25,,-0.21375559503581157,-0.3334721164929301
2014-02-26,,-0.2007030797200087,-0.3333590967406587
2014-02-27,,-0.18765056440420583,-0.33324624299472205
2014-02-28,,-0.17459804908840296,-0.33313355516778553
2014-03-01,,-0.1615455337726001,-0.3330210331725152
2014-03-02,,-0.14849301845679722,-0.33290867692157583
2014-03-03,,-0.13544050314099434,-0.3327964863276336
2014-03-04,,-0.12238798782519147,-0.33268446130335366
2014-03-05,,-0.1093354725093886,-0.3325726017614017
2014-03-06,,-0.09628295719358573,-0.3324609076144433
2014-03-07,,-0.08323044187778286,-0.3323493787751438
2014-03-08,,-0.07017792656197999,-0.332238015156169
2014-03-09,,-0.05712541124617712,-0.33212681667018423
2014-03-10,,-0.04407289593037425,-0.33201578322985514
2014-03-11,-0.03102038061457137,-0.03102038061457137,-0.03102038061457137
2014-03-12,,-0.05022473922909504,-0.33179421113682595
2014-03-13,,-0.06942909784361871,-0.331683672309457
2014-03-14,,-0.08863345645814237,-0.3315732981784057
2014-03-15,,-0.10783781507266604,-0.3314630886563378
2014-03-16,,-0.12704217368718973,-0.3313530436559188
2014-03-17,,-0.1462465323017134,-0.33124316308981405
2014-03-18,,-0.16545089091623708,-0.3311334468706892
2014-03-19,,-0.18465524953076073,-0.3310238949112099
2014-03-20,,-0.2038596081452844,-0.3309145071240416
2014-03-21,,-0.22306396675980808,-0.3308052834218496
