date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,0.018865393360374304,-0.41020868142154177
2014-01-02,,0.018865393360374304,-0.4101988859493965
2014-01-03,,0.018865393360374304,-0.41018910401078906
2014-01-04,,0.018865393360374304,-0.41017933559512626
2014-01-05,,0.018865393360374304,-0.41016958069181475
2014-01-06,0.018865393360374304,0.018865393360374304,0.018865393360374304
2014-01-07,,0.017124514663243096,-0.41015011137987484
2014-01-08,,0.015383635966111888,-0.4101403969500601
2014-01-09,,0.01364275726898068,-0.4101306959902252
2014-01-10,,0.011901878571849472,-0.41012100848977673
2014-01-11,,0.010160999874718264,-0.4101113344381217
2014-01-12,,0.008420121177587055,-0.41010167382466745
2014-01-13,,0.006679242480455847,-0.41009202663882066
2014-01-14,,0.004938363783324639,-0.4100823928699883
2014-01-15,,0.0031974850861934308,-0.41007277250757773
2014-01-16,,0.0014566063890622226,-0.4100631655409955
2014-01-17,,-0.0002842723080689856,-0.41005357195964887
2014-01-18,,-0.0020251510052001938,-0.4100439917529447
2014-01-19,,-0.003766029702331402,-0.41003442491029
2014-01-20,,-0.00550690839946261,-0.41002487142109184
2014-01-21,,-0.007247787096593818,-0.41001533127475726
2014-01-22,-0.008988665793725027,-0.008988665793725027,-0.008988665793725027
2014-01-23,,-0.044672402173266276,-0.4099962909683064
2014-01-24,,-0.08035613855280752,-0.4099867907870044
2014-01-25,,-0.11603987493234875,-0.40997730390619364
2014-01-26,,-0.15172361131189002,-0.40996783031528133
2014-01-27,,-0.18740734769143128,-0.4099583700036745
2014-01-28,,-0.2230910840709725,-0.40994892296078017
2014-01-29,,-0.25877482045051375,-0.40993948917600537
2014-01-30,,-0.294458556830055,-0.4099300686387569
2014-01-31,,-0.33014229320959626,-0.40992066133844185
2014-02-01,,-0.3658260295891375,-0.40991126726446725
2014-02-02,,-0.40150976596867877,-0.4099018864062401
2014-02-03,,-0.43719350234821996,-0.40989251875316735
2014-02-04,,-0.4728772387277612,-0.409883164294656
2014-02-05,,-0.5085609751073025,-0.4098738230201131
2014-02-06,,-0.5442447114868437,-0.40986449491894555
2014-02-07,-0.579928447866385,-0.579928447866385,-0.579928447866385
2014-02-08,,-0.5446499461142789,-0.40984587819436463
2014-02-09,,-0.5093714443621729,-0.40983658954976515
2014-02-10,,-0.47409294261006674,-0.4098273140361691
2014-02-11,,-0.4388144408579606,-0.40981805164298357
2014-02-12,,-0.40353593910585456,-0.40980880235961525
2014-02-13,,-0.3682574373537485,-0.4097995661754712
2014-02-14,,-0.3329789356016424,-0.40979034307995865
2014-02-15,,-0.2977004338495363,-0.40978113306248437
2014-02-16,,-0.26242193209743025,-0.4097719361124554
2014-02-17,,-0.22714343034532414,-0.4097627522192788
2014-02-18,,-0.19186492859321808,-0.4097535813723615
2014-02-19,,-0.15658642684111201,-0.40974442356111046
2014-02-20,,-0.1213079250890059,-0.40973527877493277
2014-02-21,,-0.08602942333689984,-0.40972614700323545
2014-02-22,,-0.05075092158479377,-0.4097170282354253
2014-02-23,-0.015472419832687611,-0.015472419832687611,-0.015472419832687611
2014-02-24,,-0.01629618209221736,-0.40969882966909504
2014-02-25,,-0.017119944351747116,-0.4096897498493888
2014-02-26,,-0.017943706611276866,-0.4096806829911978
2014-02-27,,-0.018767468870806617,-0.40967162908392907
2014-02-28,,-0.019591231130336367,-0.4096625881169895
2014-03-01,,-0.020414993389866118,-0.4096535600797865
2014-03-02,,-0.021238755649395872,-0.4096445449617264
2014-03-03,,-0.022062517908925623,-0.4096355427522167
