date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.6411168317036108,-0.5671829249633968
2014-01-02,,-0.6411168317036108,-0.5671211337676489
2014-01-03,,-0.6411168317036108,-0.5670594252495118
2014-01-04,,-0.6411168317036108,-0.5669977993636938
2014-01-05,,-0.6411168317036108,-0.5669362560649038
2014-01-06,,-0.6411168317036108,-0.5668747953078505
2014-01-07,,-0.6411168317036108,-0.5668134170472425
2014-01-08,,-0.6411168317036108,-0.5667521212377884
2014-01-09,,-0.6411168317036108,-0.5666909078341966
2014-01-10,,-0.6411168317036108,-0.5666297767911763
2014-01-11,,-0.6411168317036108,-0.5665687280634361
2014-01-12,,-0.6411168317036108,-0.5665077616056844
2014-01-13,-0.6411168317036108,-0.6411168317036108,-0.6411168317036108
2014-01-14,,-0.642978246806871,-0.5663860753189816
2014-01-15,,-0.6448396619101311,-0.5663253553994476
2014-01-16,,-0.6467010770133912,-0.5662647175687375
2014-01-17,,-0.6485624921166514,-0.566204161781559
2014-01-18,,-0.6504239072199116,-0.5661436879926212
2014-01-19,,-0.6522853223231717,-0.5660832961566329
2014-01-20,,-0.6541467374264318,-0.5660229862283024
2014-01-21,,-0.656008152529692,-0.5659627581623388
2014-01-22,,-0.6578695676329522,-0.5659026119134503
2014-01-23,,-0.6597309827362123,-0.5658425474363459
2014-01-24,,-0.6615923978394724,-0.5657825646857344
2014-01-25,,-0.6634538129427326,-0.5657226636163242
2014-01-26,,-0.6653152280459929,-0.5656628441828239
2014-01-27,,-0.667176643149253,-0.5656031063399425
2014-01-28,,-0.6690380582525131,-0.5655434500423884
2014-01-29,-0.6708994733557733,-0.6708994733557733,-0.6708994733557733
2014-01-30,,-0.6684903997109972,-0.565424381902097
2014-01-31,,-0.6660813260662212,-0.5653649699687773
2014-02-01,,-0.6636722524214451,-0.5653056393996193
2014-02-02,,-0.6612631787766691,-0.5652463901493324
2014-02-03,,-0.658854105131893,-0.5651872221726247
2014-02-04,,-0.656445031487117,-0.5651281354242051
2014-02-05,,-0.6540359578423409,-0.5650691298587824
2014-02-06,,-0.651626884197565,-0.5650102054310653
2014-02-07,,-0.6492178105527889,-0.564951362095762
2014-02-08,,-0.6468087369080129,-0.5648925998075817
2014-02-09,,-0.6443996632632368,-0.5648339185212329
2014-02-10,,-0.6419905896184608,-0.564775318191424
2014-02-11,,-0.6395815159736847,-0.564716798772864
2014-02-12,,-0.6371724423289087,-0.5646583602202615
2014-02-13,,-0.6347633686841326,-0.5646000024883252
2014-02-14,-0.6323542950393566,-0.6323542950393566,-0.6323542950393566
2014-02-15,,-0.6316330077078138,-0.5644835293052858
2014-02-16,,-0.630911720376271,-0.5644254137635998
2014-02-17,,-0.6301904330447282,-0.564367378861415
2014-02-18,,-0.6294691457131854,-0.5643094245534395
2014-02-19,,-0.6287478583816426,-0.564251550794382
2014-02-20,,-0.6280265710500997,-0.5641937575389517
2014-02-21,,-0.627305283718557,-0.5641360447418567
2014-02-22,,-0.6265839963870141,-0.5640784123578061
2014-02-23,,-0.6258627090554714,-0.5640208603415084
2014-02-24,,-0.6251414217239286,-0.563963388647672
2014-02-25,,-0.6244201343923858,-0.563905997231006
2014-02-26,,-0.623698847060843,-0.5638486860462188
2014-02-27,,-0.6229775597293001,-0.5637914550480194
2014-02-28,,-0.6222562723977574,-0.563734304191116
2014-03-01,,-0.6215349850662145,-0.5636772334302175
2014-03-02,-0.6208136977346718,-0.6208136977346718,-0.6208136977346718
2014-03-03,,-0.6187310617320319,-0.5635633320152702
2014-03-04,,-0.6166484257293919,-0.5635065012706386
2014-03-05,,-0.614565789726752,-0.5634497504408466
2014-03-06,,-0.6124831537241121,-0.5633930794806028
2014-03-07,,-0.6104005177214722,-0.563336488344616
2014-03-08,,-0.6083178817188323,-0.5632799769875948
2014-03-09,,-0.6062352457161924,-0.5632235453642479
2014-03-10,,-0.6041526097135523,-0.563167193429284
2014-03-11,,-0.6020699737109124,-0.5631109211374119
2014-03-12,,-0.5999873377082725,-0.5630547284433398
2014-03-13,,-0.5979047017056326,-0.5629986153017768
2014-03-14,,-0.5958220657029927,-0.5629425816674316
2014-03-15,,-0.5937394297003528,-0.5628866274950125
2014-03-16,,-0.5916567936977128,-0.5628307527392283
2014-03-17,,-0.5895741576950729,-0.5627749573547881
2014-03-18,-0.587491521692433,-0.587491521692433,-0.587491521692433
2014-03-19,,-0.586640650784069,-0.5626636045187732
2014-03-20,,-0.585789779875705,-0.5626080469766159
2014-03-21,,-0.5849389089673411,-0.562552568624637
2014-03-22,,-0.5840880380589771,-0.5624971694175454
2014-03-23,,-0.5832371671506131,-0.562441849310049
2014-03-24,,-0.5823862962422491,-0.5623866082568573
2014-03-25,,-0.5815354253338851,-0.5623314462126786
2014-03-26,,-0.5806845544255212,-0.5622763631322215
2014-03-27,,-0.5798336835171573,-0.562221358970195
2014-03-28,,-0.5789828126087933,-0.5621664336813076
2014-03-29,,-0.5781319417004293,-0.5621115872202678
2014-03-30,,-0.5772810707920653,-0.5620568195417843
2014-03-31,,-0.5764301998837013,-0.5620021306005661
2014-04-01,,-0.5755793289753374,-0.5619475203513216
2014-04-02,,-0.5747284580669734,-0.5618929887487595
2014-04-03,-0.5738775871586094,-0.5738775871586094,-0.5738775871586094
2014-04-04,,-0.5732824844725565,-0.5617841613025175
2014-04-05,,-0.5726873817865036,-0.5617298653682548
2014-04-06,,-0.5720922791004507,-0.5616756478995091
2014-04-07,,-0.5714971764143978,-0.5616215088509893
2014-04-08,,-0.5709020737283449,-0.5615674481774039
