date,NDVI_original,NDVI_linear,NDVI_spline
2014-01-01,0.39113731343283586,0.39113731343283586,0.39113731343283586
2014-01-02,0.1844950248756219,0.1844950248756219,0.1844950248756219
2014-01-03,0.4760039800995025,0.4760039800995025,0.4760039800995025
2014-01-04,0.4676616915422886,0.4676616915422886,0.4676616915422886
2014-01-05,0.09989125295508275,0.09989125295508275,0.09989125295508275
2014-01-06,0.3827465721040189,0.3827465721040189,0.3827465721040189
2014-01-07,0.3685522458628842,0.3685522458628842,0.3685522458628842
2014-01-08,0.4308407960199005,0.4308407960199005,0.4308407960199005
2014-01-09,0.4573905472636816,0.4573905472636816,0.4573905472636816
2014-01-10,0.4755835820895522,0.4755835820895522,0.4755835820895522
2014-01-11,0.46552338308457714,0.46552338308457714,0.46552338308457714
2014-01-12,0.011738308457711445,0.011738308457711445,0.011738308457711445
2014-01-13,-0.007595522388059701,-0.007595522388059701,-0.007595522388059701
2014-01-14,0.0035401891252955084,0.0035401891252955084,0.0035401891252955084
2014-01-15,0.023119621749408986,0.023119621749408986,0.023119621749408986
2014-01-16,0.19074975124378107,0.19074975124378107,0.19074975124378107
2014-01-17,0.09189858156028369,0.09189858156028369,0.09189858156028369
2014-01-18,0.024237810945273632,0.024237810945273632,0.024237810945273632
2014-01-19,0.2991034825870647,0.2991034825870647,0.2991034825870647
2014-01-20,0.3879364066193854,0.3879364066193854,0.3879364066193854
2014-01-21,0.14157777777777777,0.14157777777777777,0.14157777777777777
2014-01-22,0.2914835820895522,0.2914835820895522,0.2914835820895522
2014-01-23,0.5158114427860696,0.5158114427860696,0.5158114427860696
2014-01-24,0.12298009950248756,0.12298009950248756,0.12298009950248756
2014-01-25,0.46459353233830847,0.46459353233830847,0.46459353233830847
2014-01-26,0.3528985815602837,0.3528985815602837,0.3528985815602837
2014-01-27,0.09043916349809887,0.09043916349809887,0.09043916349809887
2014-01-28,0.39069385342789603,0.39069385342789603,0.39069385342789603
2014-01-29,0.3651040189125296,0.3651040189125296,0.3651040189125296
2014-01-30,0.3520491725768322,0.3520491725768322,0.3520491725768322
2014-01-31,0.3033970149253732,0.3033970149253732,0.3033970149253732
2014-02-01,0.047756716417910454,0.047756716417910454,0.047756716417910454
2014-02-02,0.49295621890547264,0.49295621890547264,0.49295621890547264
2014-02-03,0.4872323383084577,0.4872323383084577,0.4872323383084577
2014-02-04,0.39615815602836885,0.39615815602836885,0.39615815602836885
2014-02-05,0.27748463356973996,0.27748463356973996,0.27748463356973996
2014-02-06,0.43802736318407964,0.43802736318407964,0.43802736318407964
2014-02-07,0.3451011820330969,0.3451011820330969,0.3451011820330969
2014-02-08,0.38168605200945627,0.38168605200945627,0.38168605200945627
2014-02-09,0.3284179669030733,0.3284179669030733,0.3284179669030733
2014-02-10,0.10284349881796691,0.10284349881796691,0.10284349881796691
2014-02-11,0.10433582089552239,0.10433582089552239,0.10433582089552239
2014-02-12,0.29359101654846337,0.29359101654846337,0.29359101654846337
2014-02-13,0.32589314420803783,0.32589314420803783,0.32589314420803783
2014-02-14,0.5383786069651741,0.5383786069651741,0.5383786069651741
2014-02-15,0.3711345153664303,0.3711345153664303,0.3711345153664303
2014-02-16,0.47904427860696525,0.47904427860696525,0.47904427860696525
2014-02-17,0.3331791962174941,0.3331791962174941,0.3331791962174941
2014-02-18,0.47146119402985076,0.47146119402985076,0.47146119402985076
2014-02-19,0.44139253731343286,0.44139253731343286,0.44139253731343286
2014-02-20,0.5058328358208956,0.5058328358208956,0.5058328358208956
2014-02-21,0.009151300236406621,0.009151300236406621,0.009151300236406621
2014-02-22,0.04694278606965174,0.04694278606965174,0.04694278606965174
2014-02-23,0.4407781094527363,0.4407781094527363,0.4407781094527363
2014-02-24,0.3600319148936171,0.3600319148936171,0.3600319148936171
2014-02-25,0.37047966903073287,0.37047966903073287,0.37047966903073287
2014-02-26,0.4691601990049752,0.4691601990049752,0.4691601990049752
2014-02-27,0.3677787234042553,0.3677787234042553,0.3677787234042553
2014-02-28,0.3183677631578947,0.3183677631578947,0.3183677631578947
2014-03-01,0.37074184397163124,0.37074184397163124,0.37074184397163124
2014-03-02,0.37915082742316786,0.37915082742316786,0.37915082742316786
2014-03-03,0.4630099502487562,0.4630099502487562,0.4630099502487562
2014-03-04,0.4706800995024876,0.4706800995024876,0.4706800995024876
2014-03-05,0.40353830845771144,0.40353830845771144,0.40353830845771144
2014-03-06,0.30968912529550835,0.30968912529550835,0.30968912529550835
2014-03-07,0.11184278606965174,0.11184278606965174,0.11184278606965174
2014-03-08,0.40180260047281324,0.40180260047281324,0.40180260047281324
2014-03-09,0.3235148936170213,0.3235148936170213,0.3235148936170213
2014-03-10,0.35002884160756503,0.35002884160756503,0.35002884160756503
2014-03-11,0.4174487562189055,0.4174487562189055,0.4174487562189055
2014-03-12,0.11503617021276598,0.11503617021276598,0.11503617021276598
2014-03-13,0.04444089834515366,0.04444089834515366,0.04444089834515366
2014-03-14,0.4376223880597015,0.4376223880597015,0.4376223880597015
2014-03-15,0.12348308457711445,0.12348308457711445,0.12348308457711445
2014-03-16,0.3179773026315789,0.3179773026315789,0.3179773026315789
2014-03-17,,0.34631512885716065,0.26769225066902125
2014-03-18,0.3746529550827424,0.3746529550827424,0.3746529550827424
2014-03-19,0.4616606965174129,0.4616606965174129,0.4616606965174129
2014-03-20,0.4638507462686567,0.4638507462686567,0.4638507462686567
2014-03-21,0.11720401891252957,0.11720401891252957,0.11720401891252957
2014-03-22,0.46146965174129356,0.46146965174129356,0.46146965174129356
