date,NDBaI_original,NDBaI_linear,NDBaI_spline
2024-01-01,,-0.3345323487402317,-0.3699982194229472
2024-01-02,-0.3345323487402317,-0.3345323487402317,-0.3345323487402317
2024-01-03,0.08714042093939736,0.08714042093939736,0.08714042093939736
2024-01-04,,0.042551051473317565,-0.36318055820030254
2024-01-05,,-0.0020383179927622314,-0.360890729810896
2024-01-06,,-0.04662768745884202,-0.35859249894821305
2024-01-07,,-0.09121705692492182,-0.3562860065228456
2024-01-08,,-0.13580642639100163,-0.3539713934453854
2024-01-09,,-0.1803957958570814,-0.3516488006264241
2024-01-10,-0.22498516532316123,-0.22498516532316123,-0.22498516532316123
2024-01-11,-0.9488255977856317,-0.9488255977856317,-0.9488255977856317
2024-01-12,,-0.8078225455011341,-0.34463455282645167
2024-01-13,,-0.6668194932166364,-0.34228145014740374
2024-01-14,,-0.5258164409321386,-0.3399210722798136
2024-01-15,,-0.38481338864764103,-0.33755356013427285
2024-01-16,,-0.24381033636314342,-0.3351790546213733
2024-01-17,,-0.1028072840786457,-0.33279769665170683
2024-01-18,0.03819576820585186,0.03819576820585186,0.03819576820585186
2024-01-19,-0.43999782913628493,-0.43999782913628493,-0.43999782913628493
2024-01-20,,-0.4166219384811118,-0.32561391710802234
2024-01-21,,-0.3932460478259386,-0.32320655841720525
2024-01-22,,-0.36987015717076543,-0.32079305182257967
2024-01-23,,-0.3464942665155923,-0.3183735382347377
2024-01-24,,-0.32311837586041914,-0.3159481585642709
2024-01-25,,-0.29974248520524593,-0.31351705372177113
2024-01-26,-0.2763665945500728,-0.2763665945500728,-0.2763665945500728
2024-01-27,0.06570277973538807,0.06570277973538807,0.06570277973538807
2024-01-28,,0.019371126512584533,-0.3061907972679909
2024-01-29,,-0.026960526710219007,-0.30373820084327635
2024-01-30,,-0.07329217993302256,-0.30128058379948763
2024-01-31,,-0.11962383315582609,-0.2988180870472164
2024-02-01,,-0.1659554863786296,-0.29635085149705437
2024-02-02,,-0.2122871396014332,-0.29387901805959316
2024-02-03,-0.2586187928242367,-0.2586187928242367,-0.2586187928242367
2024-02-04,-0.6689207064444044,-0.6689207064444044,-0.6689207064444044
2024-02-05,,-0.5949816360464255,-0.28643733952933315
2024-02-06,,-0.5210425656484468,-0.2839485236485934
2024-02-07,,-0.4471034952504679,-0.2814558144335133
2024-02-08,,-0.373164424852489,-0.2789593527946848
2024-02-09,,-0.29922535445451015,-0.27645927964269945
2024-02-10,,-0.22528628405653134,-0.27395573588814903
2024-02-11,-0.15134721365855253,-0.15134721365855253,-0.15134721365855253
2024-02-12,-0.9576150159991133,-0.9576150159991133,-0.9576150159991133
2024-02-13,,-0.8461335371303552,-0.2664256901150253
2024-02-14,,-0.7346520582615972,-0.2639096730561324
2024-02-15,,-0.6231705793928393,-0.261390889947633
2024-02-16,,-0.5116891005240811,-0.2588694817001192
2024-02-17,,-0.4002076216553232,-0.2563455892241826
2024-02-18,,-0.28872614278656517,-0.253819353430415
2024-02-19,-0.17724466391780713,-0.17724466391780713,-0.17724466391780713
2024-02-20,-0.08927890148850928,-0.08927890148850928,-0.08927890148850928
2024-02-21,,-0.08360085076892358,-0.24622799524804337
2024-02-22,,-0.07792280004933788,-0.24369379528886914
2024-02-23,,-0.07224474932975218,-0.24115795656482258
2024-02-24,,-0.06656669861016648,-0.23862061998649556
2024-02-25,,-0.06088864789058078,-0.23608192646447976
2024-02-26,,-0.05521059717099508,-0.23354201690936682
2024-02-27,-0.04953254645140938,-0.04953254645140938,-0.04953254645140938
2024-02-28,-0.42635664553824665,-0.42635664553824665,-0.42635664553824665
2024-02-29,,-0.37432082075510464,-0.22591640115136355
2024-03-01,,-0.32228499597196264,-0.22337303656978003
2024-03-02,,-0.27024917118882064,-0.2208291605080583
2024-03-03,,-0.21821334640567866,-0.21828491387678994
2024-03-04,,-0.16617752162253668,-0.21574043758656689
2024-03-05,,-0.11414169683939468,-0.21319587254798078
2024-03-06,-0.062105872056252696,-0.062105872056252696,-0.062105872056252696
2024-03-07,-0.8200795995179911,-0.8200795995179911,-0.8200795995179911
2024-03-08,,-0.7139360649978592,-0.20556305404796177
2024-03-09,,-0.6077925304777273,-0.2030195431218411
2024-03-10,,-0.5016489959575954,-0.20047664800031606
2024-03-11,,-0.3955054614374635,-0.19793450959397854
2024-03-12,,-0.28936192691733165,-0.19539326881342023
2024-03-13,,-0.18321839239719973,-0.19285306656923287
2024-03-14,-0.07707485787706778,-0.07707485787706778,-0.07707485787706778
2024-03-15,-0.02623460815932803,-0.02623460815932803,-0.02623460815932803
2024-03-16,,-0.029325191984220605,-0.1852401001608142
2024-03-17,,-0.03241577580911318,-0.18270546116802824
2024-03-18,,-0.03550635963400576,-0.18017256526457198
2024-03-19,,-0.03859694345889833,-0.17764155336103724
2024-03-20,,-0.04168752728379091,-0.17511256636801573
2024-03-21,,-0.04477811110868349,-0.17258574519609918
2024-03-22,-0.04786869493357606,-0.04786869493357606,-0.04786869493357606
2024-03-23,-0.3365084303417159,-0.3365084303417159,-0.3365084303417159
2024-03-24,,-0.2862769086587259,-0.16501968571289682
2024-03-25,,-0.23604538697573585,-0.16250293693131762
2024-03-26,,-0.18581386529274585,-0.15998905852380227
2024-03-27,,-0.13558234360975582,-0.1574781914009423
2024-03-28,,-0.0853508219267658,-0.15497047647332954
2024-03-29,,-0.0351193002437758,-0.15246605465155577
2024-03-30,0.015112221439214278,0.015112221439214278,0.015112221439214278
2024-03-31,-0.39038570364301256,-0.39038570364301256,-0.39038570364301256
