date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.16986273608997143,-0.04506875738138284
2014-01-02,,-0.16986273608997143,-0.04507446314873605
2014-01-03,,-0.16986273608997143,-0.04508015911588089
2014-01-04,,-0.16986273608997143,-0.04508584529056578
2014-01-05,,-0.16986273608997143,-0.045091521680539134
2014-01-06,-0.16986273608997143,-0.16986273608997143,-0.16986273608997143
2014-01-07,,-0.15779849524284492,-0.04510284513734506
2014-01-08,,-0.14573425439571838,-0.045108492219674515
2014-01-09,,-0.13367001354859187,-0.045114129548286225
2014-01-10,,-0.12160577270146533,-0.045119757130928605
2014-01-11,,-0.10954153185433882,-0.04512537497535009
2014-01-12,,-0.0974772910072123,-0.045130983089299144
2014-01-13,,-0.08541305016008577,-0.0451365814805242
2014-01-14,,-0.07334880931295924,-0.04514217015677369
2014-01-15,,-0.06128456846583272,-0.04514774912579607
2014-01-16,,-0.04922032761870619,-0.045153318395339745
2014-01-17,,-0.037156086771579666,-0.045158877973153176
2014-01-18,,-0.025091845924453154,-0.045164427866984797
2014-01-19,,-0.013027605077326615,-0.04516996808458306
2014-01-20,,-0.0009633642302001033,-0.045175498633696375
2014-01-21,,0.011100876616926436,-0.04518101952207322
2014-01-22,0.023165117464052958,0.023165117464052958,0.023165117464052958
2014-01-23,,0.03260145879367397,-0.045192032347611155
2014-01-24,,0.04203780012329498,-0.04519752430026916
2014-01-25,,0.051474141452915984,-0.04520300662318441
2014-01-26,,0.060910482782536995,-0.04520847932410536
2014-01-27,,0.07034682411215801,-0.04521394241078047
2014-01-28,,0.07978316544177902,-0.045219395890958136
2014-01-29,,0.08921950677140003,-0.045224839772386845
2014-01-30,,0.09865584810102104,-0.04523027406281501
2014-01-31,,0.10809218943064205,-0.04523569876999106
2014-02-01,,0.11752853076026307,-0.04524111390166344
2014-02-02,,0.12696487208988408,-0.045246519465580615
2014-02-03,,0.13640121341950506,-0.045251915469490984
2014-02-04,,0.14583755474912607,-0.04525730192114302
2014-02-05,,0.1552738960787471,-0.045262678828285156
2014-02-06,,0.1647102374083681,-0.04526804619866579
2014-02-07,0.1741465787379891,0.1741465787379891,0.1741465787379891
2014-02-08,,0.15803983716762487,-0.04527875236013644
2014-02-09,,0.14193309559726064,-0.04528409116672332
2014-02-10,,0.12582635402689638,-0.04528942046754247
2014-02-11,,0.10971961245653214,-0.04529474027034236
2014-02-12,,0.0936128708861679,-0.04530005058287141
2014-02-13,,0.07750612931580365,-0.04530535141287805
2014-02-14,,0.061399387745439404,-0.045310642768110754
2014-02-15,,0.04529264617507517,-0.04531592465631792
2014-02-16,,0.029185904604710933,-0.045321197085248004
2014-02-17,,0.013079163034346697,-0.045326460062649454
2014-02-18,,-0.0030275785360175667,-0.045331713596270695
2014-02-19,,-0.019134320106381802,-0.045336957693860175
2014-02-20,,-0.03524106167674604,-0.04534219236316632
2014-02-21,,-0.0513478032471103,-0.0453474176119376
2014-02-22,,-0.06745454481747454,-0.0453526334479224
2014-02-23,-0.08356128638783876,-0.08356128638783876,-0.08356128638783876
2014-02-24,,-0.10099622767988489,-0.04536303691252645
2014-02-25,,-0.11843116897193103,-0.04536822455664256
2014-02-26,,-0.13586611026397716,-0.04537340281896596
2014-02-27,,-0.1533010515560233,-0.04537857170724513
2014-02-28,,-0.17073599284806942,-0.04538373122922846
2014-03-01,,-0.18817093414011554,-0.04538888139266444
2014-03-02,,-0.2056058754321617,-0.04539402220530146
2014-03-03,,-0.22304081672420784,-0.04539915367488799
2014-03-04,,-0.24047575801625398,-0.04540427580917246
2014-03-05,,-0.2579106993083001,-0.04540938861590331
2014-03-06,,-0.2753456406003462,-0.045414492102828975
2014-03-07,,-0.29278058189239237,-0.0454195862776979
2014-03-08,,-0.3102155231844385,-0.04542467114825852
2014-03-09,,-0.3276504644764846,-0.04542974672225927
2014-03-10,,-0.34508540576853075,-0.04543481300744861
2014-03-11,-0.3625203470605769,-0.3625203470605769,-0.3625203470605769
2014-03-12,,-0.3347850104383148,-0.04544491774238673
2014-03-13,,-0.3070496738160528,-0.045449956207632425
2014-03-14,,-0.27931433719379073,-0.04545498541506044
2014-03-15,,-0.2515790005715287,-0.04546000537241921
2014-03-16,,-0.22384366394926664,-0.045465016087457205
2014-03-17,,-0.1961083273270046,-0.04547001756792282
2014-03-18,,-0.16837299070474254,-0.04547500982156453
2014-03-19,,-0.1406376540824805,-0.04547999285613078
2014-03-20,,-0.11290231746021845,-0.04548496667936997
2014-03-21,,-0.08516698083795637,-0.04548993129903056
2014-03-22,,-0.057431644215694355,-0.045494886722861005
2014-03-23,,-0.02969630759343228,-0.04549983295860972
2014-03-24,,-0.0019609709711702616,-0.04550477001402516
2014-03-25,,0.025774365651091813,-0.045509697896855765
2014-03-26,,0.05350970227335383,-0.04551461661484994
2014-03-27,0.08124503889561589,0.08124503889561589,0.08124503889561589
2014-03-28,,0.07492106217566058,-0.04552442658732285
2014-03-29,,0.06859708545570527,-0.045529317857298454
2014-03-30,,0.06227310873574995,-0.04553419999343141
2014-03-31,,0.055949132015794635,-0.04553907300347016
2014-04-01,,0.04962515529583932,-0.04554393689516313
2014-04-02,,0.043301178575884,-0.04554879167625876
2014-04-03,,0.03697720185592869,-0.04555363735450551
2014-04-04,,0.030653225135973378,-0.04555847393765181
2014-04-05,,0.024329248416018065,-0.04556330143344608
2014-04-06,,0.018005271696062752,-0.04556811984963678
2014-04-07,,0.01168129497610744,-0.04557292919397234
2014-04-08,,0.005357318256152113,-0.04557772947420119
