date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.1878135131345983,-0.13338576636831453
2014-01-02,,-0.1878135131345983,-0.13337679282332549
2014-01-03,,-0.1878135131345983,-0.133367803390108
2014-01-04,,-0.1878135131345983,-0.13335879808663922
2014-01-05,,-0.1878135131345983,-0.13334977693089645
2014-01-06,,-0.1878135131345983,-0.13334073994085688
2014-01-07,,-0.1878135131345983,-0.1333316871344978
2014-01-08,,-0.1878135131345983,-0.1333226185297965
2014-01-09,,-0.1878135131345983,-0.13331353414473007
2014-01-10,,-0.1878135131345983,-0.13330443399727587
2014-01-11,,-0.1878135131345983,-0.13329531810541118
2014-01-12,,-0.1878135131345983,-0.13328618648711318
2014-01-13,-0.1878135131345983,-0.1878135131345983,-0.1878135131345983
2014-01-14,,-0.17897757673186895,-0.13326787614312627
2014-01-15,,-0.17014164032913962,-0.13325869745339186
2014-01-16,,-0.1613057039264103,-0.13324950310913317
2014-01-17,,-0.15246976752368097,-0.13324029312832736
2014-01-18,,-0.14363383112095163,-0.13323106752895172
2014-01-19,,-0.1347978947182223,-0.13322182632898355
2014-01-20,,-0.12596195831549295,-0.13321256954639998
2014-01-21,,-0.11712602191276363,-0.1332032971991784
2014-01-22,,-0.10829008551003429,-0.13319400930529593
2014-01-23,,-0.09945414910730496,-0.13318470588272985
2014-01-24,,-0.09061821270457562,-0.1331753869494575
2014-01-25,,-0.08178227630184629,-0.13316605252345595
2014-01-26,,-0.07294633989911696,-0.13315670262270257
2014-01-27,,-0.06411040349638762,-0.13314733726517458
2014-01-28,,-0.0552744670936583,-0.13313795646884927
2014-01-29,-0.04643853069092896,-0.04643853069092896,-0.04643853069092896
2014-01-30,,-0.044940164709087384,-0.13311914863171542
2014-01-31,,-0.0434417987272458,-0.13310972162686138
2014-02-01,,-0.04194343274540423,-0.13310027925511903
2014-02-02,,-0.040445066763562645,-0.13309082153446553
2014-02-03,,-0.03894670078172107,-0.1330813484828781
2014-02-04,,-0.037448334799879496,-0.133071860118334
2014-02-05,,-0.035949968818037914,-0.1330623564588105
2014-02-06,,-0.03445160283619633,-0.1330528375222849
2014-02-07,,-0.03295323685435476,-0.13304330332673428
2014-02-08,,-0.03145487087251318,-0.13303375389013608
2014-02-09,,-0.0299565048906716,-0.13302418923046744
2014-02-10,,-0.028458138908830026,-0.13301460936570556
2014-02-11,,-0.026959772926988448,-0.1330050143138278
2014-02-12,,-0.02546140694514687,-0.13299540409281135
2014-02-13,,-0.02396304096330529,-0.1329857787206334
2014-02-14,-0.022464674981463713,-0.022464674981463713,-0.022464674981463713
2014-02-15,,-0.02013262358378893,-0.1329664825947023
2014-02-16,,-0.017800572186114146,-0.1329568118769035
2014-02-17,,-0.015468520788439364,-0.1329471260798523
2014-02-18,,-0.01313646939076458,-0.13293742522152582
2014-02-19,,-0.010804417993089796,-0.1329277093199014
2014-02-20,,-0.008472366595415014,-0.13291797839295624
2014-02-21,,-0.006140315197740231,-0.13290823245866762
2014-02-22,,-0.003808263800065447,-0.13289847153501277
2014-02-23,,-0.0014762124023906635,-0.1328886956399689
2014-02-24,,0.0008558389952841201,-0.13287890479151326
2014-02-25,,0.0031878903929589038,-0.13286909900762317
2014-02-26,,0.005519941790633684,-0.1328592783062758
2014-02-27,,0.007851993188308468,-0.1328494427054485
2014-02-28,,0.010184044585983251,-0.13283959222311834
2014-03-01,,0.012516095983658035,-0.13282972687726263
2014-03-02,0.014848147381332817,0.014848147381332817,0.014848147381332817
2014-03-03,,0.014480740889220535,-0.13280995166688378
2014-03-04,,0.014113334397108254,-0.13280004183831504
2014-03-05,,0.013745927904995972,-0.1327901172181298
2014-03-06,,0.013378521412883692,-0.1327801778243052
2014-03-07,,0.01301111492077141,-0.1327702236748186
2014-03-08,,0.012643708428659129,-0.1327602547876472
2014-03-09,,0.012276301936546847,-0.13275027118076818
2014-03-10,,0.011908895444434565,-0.13274027287215895
2014-03-11,,0.011541488952322284,-0.13273025987979656
2014-03-12,,0.011174082460210004,-0.1327202322216584
2014-03-13,,0.010806675968097722,-0.13271018991572167
2014-03-14,,0.01043926947598544,-0.13270013297996358
2014-03-15,,0.010071862983873157,-0.13269006143236142
2014-03-16,,0.009704456491760877,-0.13267997529089243
2014-03-17,,0.009337049999648597,-0.1326698745735338
2014-03-18,0.008969643507536314,0.008969643507536314,0.008969643507536314
2014-03-19,,0.0080278973144033,-0.13264962948305684
2014-03-20,,0.007086151121270284,-0.13263948514589294
2014-03-21,,0.006144404928137269,-0.1326293263047484
2014-03-22,,0.005202658735004254,-0.13261915297760057
2014-03-23,,0.004260912541871239,-0.1326089651824265
2014-03-24,,0.003319166348738224,-0.13259876293720363
2014-03-25,,0.002377420155605209,-0.13258854625990915
2014-03-26,,0.0014356739624721941,-0.13257831516852026
2014-03-27,,0.0004939277693391791,-0.1325680696810142
2014-03-28,,-0.00044781842379383596,-0.1325578098153683
2014-03-29,,-0.001389564616926851,-0.1325475355895597
2014-03-30,,-0.002331310810059866,-0.1325372470215657
2014-03-31,,-0.003273057003192881,-0.13252694412936358
2014-04-01,,-0.004214803196325896,-0.13251662693093053
2014-04-02,,-0.005156549389458911,-0.13250629544424378
2014-04-03,-0.006098295582591925,-0.006098295582591925,-0.006098295582591925
2014-04-04,,-0.007081002927267932,-0.13248558967801832
2014-04-05,,-0.008063710271943938,-0.13247521543443405
2014-04-06,,-0.009046417616619944,-0.13246482697450512
2014-04-07,,-0.010029124961295951,-0.13245442431620869
2014-04-08,,-0.011011832305971959,-0.13244400747752214
2014-04-09,,-0.011994539650647965,-0.1324335764764226
2014-04-10,,-0.01297724699532397,-0.13242313133088734
2014-04-11,,-0.013959954339999976,-0.13241267205889365
2014-04-12,,-0.014942661684675982,-0.1324021986784187
2014-04-13,,-0.01592536902935199,-0.1323917112074398
2014-04-14,,-0.016908076374027997,-0.1323812096639342
2014-04-15,,-0.017890783718704003,-0.13237069406587912
2014-04-16,,-0.01887349106338001,-0.1323601644312518
2014-04-17,,-0.019856198408056015,-0.13234962077802948
2014-04-18,,-0.020838905752732024,-0.13233906312418942
2014-04-19,-0.02182161309740803,-0.02182161309740803,-0.02182161309740803
2014-04-20,,-0.021945929653834895,-0.13231790588656506
2014-04-21,,-0.02207024621026176,-0.13230730633873525
2014-04-22,,-0.022194562766688627,-0.13229669286219667
2014-04-23,,-0.022318879323115492,-0.13228606547492652
2014-04-24,,-0.022443195879542358,-0.1322754241949022
2014-04-25,,-0.022567512435969224,-0.1322647690401008
2014-04-26,,-0.02269182899239609,-0.13225410002849963
2014-04-27,,-0.022816145548822955,-0.13224341717807597
2014-04-28,,-0.02294046210524982,-0.13223272050680693
2014-04-29,,-0.023064778661676687,-0.13222201003266987
2014-04-30,,-0.023189095218103552,-0.13221128577364205
2014-05-01,,-0.023313411774530418,-0.13220054774770065
2014-05-02,,-0.023437728330957284,-0.13218979597282296
2014-05-03,,-0.02356204488738415,-0.1321790304669862
2014-05-04,,-0.023686361443811015,-0.13216825124816758
2014-05-05,-0.02381067800023788,-0.02381067800023788,-0.02381067800023788
2014-05-06,,-0.023090597341627918,-0.132146651743494
2014-05-07,,-0.022370516683017955,-0.1321358314935934
2014-05-08,,-0.02165043602440799,-0.13212499760262003
2014-05-09,,-0.02093035536579803,-0.13211415008855104
2014-05-10,,-0.020210274707188065,-0.13210328896936366
2014-05-11,,-0.019490194048578102,-0.13209241426303522
2014-05-12,,-0.01877011338996814,-0.13208152598754294
2014-05-13,,-0.018050032731358176,-0.13207062416086404
2014-05-14,,-0.017329952072748213,-0.13205970880097578
2014-05-15,,-0.01660987141413825,-0.13204877992585537
2014-05-16,,-0.015889790755528287,-0.13203783755348014
2014-05-17,,-0.015169710096918325,-0.13202688170182722
2014-05-18,,-0.014449629438308362,-0.132015912388874
2014-05-19,,-0.013729548779698399,-0.13200492963259758
2014-05-20,,-0.013009468121088436,-0.13199393345097526
2014-05-21,-0.012289387462478473,-0.012289387462478473,-0.012289387462478473
2014-05-22,,-0.014045542414595233,-0.13197190088360194
2014-05-23,,-0.015801697366711994,-0.13196086453380543
2014-05-24,,-0.017557852318828754,-0.131949814830572
2014-05-25,,-0.019314007270945514,-0.13193875179187892
2014-05-26,,-0.021070162223062273,-0.13192767543570347
