date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.36065176101958,-0.1780366115554196
2014-01-02,,-0.36065176101958,-0.1779739456968771
2014-01-03,,-0.36065176101958,-0.17791135014521336
2014-01-04,,-0.36065176101958,-0.17784882487188536
2014-01-05,,-0.36065176101958,-0.17778636984835
2014-01-06,-0.36065176101958,-0.36065176101958,-0.36065176101958
2014-01-07,,-0.35874787885935133,-0.17766167043648567
2014-01-08,,-0.3568439966991226,-0.17759942599107065
2014-01-09,,-0.3549401145388939,-0.1775372516812765
2014-01-10,,-0.3530362323786652,-0.17747514747856005
2014-01-11,,-0.3511323502184365,-0.17741311335437845
2014-01-12,,-0.3492284680582078,-0.17735114928018872
2014-01-13,,-0.34732458589797904,-0.1772892552274478
2014-01-14,,-0.34542070373775036,-0.17722743116761272
2014-01-15,,-0.34351682157752167,-0.1771656770721406
2014-01-16,,-0.3416129394172929,-0.1771039929124883
2014-01-17,,-0.33970905725706424,-0.17704237866011294
2014-01-18,,-0.3378051750968355,-0.1769808342864715
2014-01-19,,-0.3359012929366068,-0.17691935976302095
2014-01-20,,-0.3339974107763781,-0.17685795506121832
2014-01-21,,-0.3320935286161494,-0.1767966201525208
2014-01-22,-0.3301896464559207,-0.3301896464559207,-0.3301896464559207
2014-01-23,,-0.31526671253280186,-0.17667415960026844
2014-01-24,,-0.3003437786096831,-0.1766130338996278
2014-01-25,,-0.28542084468656426,-0.17655197787792018
2014-01-26,,-0.2704979107634454,-0.17649099150660255
2014-01-27,,-0.2555749768403266,-0.176430074757132
2014-01-28,,-0.24065204291720782,-0.17636922760096543
2014-01-29,,-0.225729108994089,-0.17630845000956002
2014-01-30,,-0.2108061750709702,-0.1762477419543727
2014-01-31,,-0.19588324114785138,-0.17618710340686045
2014-02-01,,-0.18096030722473255,-0.17612653433848025
2014-02-02,,-0.16603737330161375,-0.17606603472068927
2014-02-03,,-0.15111443937849495,-0.1760056045249444
2014-02-04,,-0.13619150545537612,-0.17594524372270268
2014-02-05,,-0.12126857153225731,-0.17588495228542114
2014-02-06,,-0.10634563760913848,-0.17582473018455674
2014-02-07,-0.09142270368601968,-0.09142270368601968,-0.09142270368601968
2014-02-08,,-0.09504757169846342,-0.1757044938779076
2014-02-09,,-0.09867243971090717,-0.17564447961503685
2014-02-10,,-0.10229730772335091,-0.1755845345744113
2014-02-11,,-0.10592217573579465,-0.17552465872748813
2014-02-12,,-0.1095470437482384,-0.17546485204572412
2014-02-13,,-0.11317191176068216,-0.17540511450057641
2014-02-14,,-0.1167967797731259,-0.175345446063502
2014-02-15,,-0.12042164778556964,-0.1752858467059579
2014-02-16,,-0.12404651579801339,-0.1752263163994011
2014-02-17,,-0.12767138381045712,-0.17516685511528868
2014-02-18,,-0.1312962518229009,-0.17510746282507758
2014-02-19,,-0.13492111983534463,-0.17504813950022483
2014-02-20,,-0.13854598784778838,-0.17498888511218746
2014-02-21,,-0.14217085586023212,-0.1749296996324225
2014-02-22,,-0.14579572387267586,-0.17487058303238692
2014-02-23,-0.1494205918851196,-0.1494205918851196,-0.1494205918851196
2014-02-24,,-0.15674107039171295,-0.1747525563573321
2014-02-25,,-0.1640615488983063,-0.17469364622522685
2014-02-26,,-0.1713820274048996,-0.17463480485867905
2014-02-27,,-0.17870250591149295,-0.17457603222914572
2014-02-28,,-0.1860229844180863,-0.17451732830808386
2014-03-01,,-0.19334346292467963,-0.17445869306695058
2014-03-02,,-0.20066394143127297,-0.1744001264772027
2014-03-03,,-0.20798441993786632,-0.17434162851029744
2014-03-04,,-0.21530489844445966,-0.17428319913769166
2014-03-05,,-0.22262537695105297,-0.17422483833084249
2014-03-06,,-0.22994585545764631,-0.17416654606120688
2014-03-07,,-0.23726633396423966,-0.17410832230024187
2014-03-08,,-0.24458681247083297,-0.1740501670194044
2014-03-09,,-0.2519072909774263,-0.17399208019015164
2014-03-10,,-0.25922776948401965,-0.17393406178394047
2014-03-11,-0.266548247990613,-0.266548247990613,-0.266548247990613
2014-03-12,,-0.25013839384290315,-0.17381823012647096
2014-03-13,,-0.23372853969519336,-0.17376041681812682
2014-03-14,,-0.21731868554748351,-0.17370267181865226
2014-03-15,,-0.2009088313997737,-0.1736449950995044
2014-03-16,,-0.18449897725206388,-0.17358738663214032
2014-03-17,,-0.16808912310435403,-0.17352984638801686
2014-03-18,,-0.15167926895664421,-0.17347237433859117
2014-03-19,,-0.1352694148089344,-0.1734149704553203
2014-03-20,,-0.11885956066122458,-0.17335763470966115
2014-03-21,,-0.10244970651351476,-0.17330036707307075
2014-03-22,,-0.08603985236580491,-0.17324316751700622
2014-03-23,,-0.0696299982180951,-0.17318603601292445
2014-03-24,,-0.05322014407038528,-0.1731289725322825
2014-03-25,,-0.03681028992267543,-0.17307197704653746
2014-03-26,,-0.020400435774965614,-0.17301504952714614
2014-03-27,-0.0039905816272557786,-0.0039905816272557786,-0.0039905816272557786
2014-03-28,,-0.008252528688739803,-0.17290139827325324
2014-03-29,,-0.012514475750223826,-0.17284467448166566
2014-03-30,,-0.01677642281170785,-0.1727880185422599
2014-03-31,,-0.021038369873191874,-0.1727314304264931
2014-04-01,,-0.0253003169346759,-0.17267491010582225
2014-04-02,,-0.02956226399615992,-0.17261845755170435
2014-04-03,,-0.033824211057643945,-0.17256207273559643
2014-04-04,,-0.038086158119127966,-0.17250575562895545
2014-04-05,,-0.042348105180611995,-0.17244950620323846
2014-04-06,,-0.04661005224209602,-0.1723933244299025
2014-04-07,,-0.05087199930358004,-0.17233721028040455
