date,Albedo_original,Albedo_linear,Albedo_spline,station
2014-01-01,,0.150982649304773,0.3128532338274043,Clark
2014-01-02,,0.150982649304773,0.312829834213231,Clark
2014-01-03,,0.150982649304773,0.3128064431053953,Clark
2014-01-04,,0.150982649304773,0.3127830605038973,Clark
2014-01-05,,0.150982649304773,0.3127596864087367,Clark
2014-01-06,0.150982649304773,0.150982649304773,0.150982649304773,Clark
2014-01-07,,0.15135943223388648,0.3127129637374283,Clark
2014-01-08,,0.15173621516299995,0.31268961516128047,Clark
2014-01-09,,0.15211299809211343,0.31266627509147027,Clark
2014-01-10,,0.1524897810212269,0.31264294352799765,Clark
2014-01-11,,0.1528665639503404,0.3126196204708625,Clark
2014-01-12,,0.15324334687945387,0.312596305920065,Clark
2014-01-13,,0.15362012980856735,0.312572999875605,Clark
2014-01-14,,0.15399691273768082,0.3125497023374826,Clark
2014-01-15,,0.1543736956667943,0.31252641330569786,Clark
2014-01-16,,0.15475047859590776,0.31250313278025055,Clark
2014-01-17,,0.15512726152502124,0.3124798607611409,Clark
2014-01-18,,0.15550404445413474,0.31245659724836883,Clark
2014-01-19,,0.1558808273832482,0.31243334224193425,Clark
2014-01-20,,0.15625761031236168,0.3124100957418373,Clark
2014-01-21,,0.15663439324147516,0.31238685774807795,Clark
2014-01-22,0.15701117617058863,0.15701117617058863,0.15701117617058863,Clark
2014-01-23,,0.15706134215249318,0.31234040727957185,Clark
2014-01-24,,0.15711150813439773,0.31231719480482517,Clark
2014-01-25,,0.15716167411630227,0.3122939908364161,Clark
2014-01-26,,0.15721184009820682,0.3122707953743446,Clark
2014-01-27,,0.15726200608011137,0.31224760841861066,Clark
2014-01-28,,0.15731217206201592,0.3122244299692143,Clark
2014-01-29,,0.15736233804392047,0.3122012600261554,Clark
2014-01-30,,0.15741250402582502,0.31217809858943424,Clark
2014-01-31,,0.15746267000772954,0.31215494565905055,Clark
2014-02-01,,0.1575128359896341,0.3121318012350044,Clark
2014-02-02,,0.15756300197153864,0.31210866531729586,Clark
2014-02-03,,0.15761316795344318,0.31208553790592497,Clark
2014-02-04,,0.15766333393534773,0.3120624190008916,Clark
2014-02-05,,0.15771349991725228,0.3120393086021958,Clark
2014-02-06,,0.15776366589915683,0.31201620670983754,Clark
2014-02-07,0.15781383188106138,0.15781383188106138,0.15781383188106138,Clark
2014-02-08,,0.1733386261489661,0.31197002844413385,Clark
2014-02-09,,0.18886342041687082,0.31194695207078826,Clark
2014-02-10,,0.20438821468477555,0.3119238842037803,Clark
2014-02-11,,0.2199130089526803,0.31190082484310994,Clark
2014-02-12,,0.235437803220585,0.3118777739887772,Clark
2014-02-13,,0.2509625974884897,0.3118547316407819,Clark
2014-02-14,,0.26648739175639446,0.3118316977991243,Clark
2014-02-15,,0.28201218602429917,0.31180867246380417,Clark
2014-02-16,,0.2975369802922039,0.3117856556348217,Clark
2014-02-17,,0.31306177456010864,0.31176264731217673,Clark
2014-02-18,,0.3285865688280134,0.31173964749586935,Clark
2014-02-19,,0.34411136309591805,0.3117166561858995,Clark
2014-02-20,,0.3596361573638228,0.31169367338226733,Clark
2014-02-21,,0.3751609516317276,0.31167069908497264,Clark
2014-02-22,,0.39068574589963223,0.31164773329401557,Clark
2014-02-23,0.406210540167537,0.406210540167537,0.406210540167537,Clark
2014-02-24,,0.41770125190979374,0.31160182723111407,Clark
2014-02-25,,0.4291919636520504,0.31157888695916974,Clark
2014-02-26,,0.44068267539430717,0.31155595519356294,Clark
2014-02-27,,0.45217338713656385,0.31153303193429366,Clark
2014-02-28,,0.4636640988788206,0.311510117181362,Clark
2014-03-01,,0.47515481062107734,0.311487210934768,Clark
2014-03-02,,0.486645522363334,0.31146431319451146,Clark
2014-03-03,,0.49813623410559077,0.3114414239605925,Clark
2014-03-04,,0.5096269458478475,0.3114185432330112,Clark
2014-03-05,,0.5211176575901042,0.31139567101176735,Clark
2014-03-06,,0.5326083693323609,0.3113728072968611,Clark
2014-03-07,,0.5440990810746177,0.3113499520882925,Clark
2014-03-08,,0.5555897928168744,0.31132710538606134,Clark
2014-03-09,,0.5670805045591312,0.3113042671901679,Clark
2014-03-10,,0.5785712163013879,0.311281437500612,Clark
2014-03-11,0.5900619280436445,0.5900619280436445,0.5900619280436445,Clark
2014-03-12,,0.5653025748190206,0.3112358036405128,Clark
2014-03-13,,0.5405432215943967,0.3112129994699696,Clark
2014-03-14,,0.5157838683697729,0.31119020380576395,Clark
2014-03-15,,0.4910245151451489,0.3111674166478958,Clark
2014-03-16,,0.466265161920525,0.3111446379963654,Clark
2014-03-17,,0.44150580869590106,0.3111218678511724,Clark
2014-03-18,,0.41674645547127714,0.311099106212317,Clark
2014-03-19,,0.39198710224665323,0.3110763530797993,Clark
2014-03-20,,0.3672277490220293,0.31105360845361907,Clark
2014-03-21,,0.3424683957974054,0.3110308723337764,Clark
2014-03-22,,0.3177090425727815,0.31100814472027133,Clark
2014-03-23,,0.29294968934815757,0.3109854256131039,Clark
2014-03-24,,0.26819033612353366,0.31096271501227385,Clark
2014-03-25,,0.24343098289890974,0.31094001291778156,Clark
2014-03-26,,0.21867162967428583,0.3109173193296268,Clark
2014-03-27,0.1939122764496619,0.1939122764496619,0.1939122764496619,Clark
2014-03-28,,0.19327629155851445,0.3108719576723299,Clark
2014-03-29,,0.192640306667367,0.3108492896031878,Clark
2014-03-30,,0.19200432177621954,0.31082663004038336,Clark
2014-03-31,,0.19136833688507207,0.31080397898391643,Clark
2014-04-01,,0.19073235199392463,0.310781336433787,Clark
