date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.056660743133308114,-0.19506702523619496
2014-01-02,,-0.056660743133308114,-0.19517149974349016
2014-01-03,,-0.056660743133308114,-0.1952758976820634
2014-01-04,,-0.056660743133308114,-0.19538021907735614
2014-01-05,,-0.056660743133308114,-0.19548446395480953
2014-01-06,-0.056660743133308114,-0.056660743133308114,-0.056660743133308114
2014-01-07,,-0.057023689727089086,-0.19569272425796413
2014-01-08,,-0.05738663632087006,-0.195796739734548
2014-01-09,,-0.05774958291465102,-0.19590067879505818
2014-01-10,,-0.058112529508431994,-0.19600454146493587
2014-01-11,,-0.058475476102212966,-0.19610832776962253
2014-01-12,,-0.05883842269599393,-0.19621203773455953
2014-01-13,,-0.0592013692897749,-0.1963156713851882
2014-01-14,,-0.059564315883555874,-0.19641922874694992
2014-01-15,,-0.059927262477336846,-0.19652270984528608
2014-01-16,,-0.06029020907111782,-0.19662611470563796
2014-01-17,,-0.06065315566489878,-0.19672944335344705
2014-01-18,,-0.061016102258679754,-0.19683269581415463
2014-01-19,,-0.061379048852460726,-0.19693587211320207
2014-01-20,,-0.06174199544624169,-0.1970389722760307
2014-01-21,,-0.06210494204002266,-0.19714199632808205
2014-01-22,-0.062467888633803634,-0.062467888633803634,-0.062467888633803634
2014-01-23,,-0.08259298679490146,-0.19734781620161787
2014-01-24,,-0.10271808495599927,-0.19745061207398523
2014-01-25,,-0.12284318311709709,-0.1975533319373406
2014-01-26,,-0.14296828127819491,-0.19765597581712527
2014-01-27,,-0.16309337943929275,-0.19775854373878093
2014-01-28,,-0.18321847760039056,-0.19786103572774863
2014-01-29,,-0.20334357576148837,-0.19796345180946992
2014-01-30,,-0.22346867392258618,-0.19806579200938612
2014-01-31,,-0.243593772083684,-0.1981680563529385
2014-02-01,,-0.26371887024478186,-0.1982702448655685
2014-02-02,,-0.28384396840587967,-0.19837235757271754
2014-02-03,,-0.3039690665669775,-0.19847439449982693
2014-02-04,,-0.3240941647280753,-0.19857635567233803
2014-02-05,,-0.34421926288917315,-0.1986782411156922
2014-02-06,,-0.36434436105027096,-0.1987800508553308
2014-02-07,-0.38446945921136877,-0.38446945921136877,-0.38446945921136877
2014-02-08,,-0.36185199207915,-0.19898344332522677
2014-02-09,,-0.3392345249469312,-0.1990850261063669
2014-02-10,,-0.31661705781471233,-0.19918653328555694
2014-02-11,,-0.29399959068249354,-0.19928796488823827
2014-02-12,,-0.27138212355027475,-0.19938932093985223
2014-02-13,,-0.24876465641805592,-0.19949060146584016
2014-02-14,,-0.2261471892858371,-0.19959180649164351
2014-02-15,,-0.2035297221536183,-0.1996929360427035
2014-02-16,,-0.18091225502139952,-0.19979399014446161
2014-02-17,,-0.1582947878891807,-0.19989496882235927
2014-02-18,,-0.13567732075696187,-0.19999587210183767
2014-02-19,,-0.11305985362474308,-0.20009670000833826
2014-02-20,,-0.09044238649252428,-0.20019745256730245
2014-02-21,,-0.06782491936030544,-0.20029812980417155
2014-02-22,,-0.04520745222808664,-0.2003987317443869
2014-02-23,-0.022589985095867862,-0.022589985095867862,-0.022589985095867862
2014-02-24,,-0.03556831479150811,-0.200599709836622
2014-02-25,,-0.04854664448714836,-0.20070008603952444
2014-02-26,,-0.061524974182788614,-0.2008003870475386
2014-02-27,,-0.07450330387842886,-0.20090061288610586
2014-02-28,,-0.08748163357406911,-0.2010007635806676
2014-03-01,,-0.10045996326970937,-0.20110083915666524
2014-03-02,,-0.11343829296534962,-0.20120083963954002
2014-03-03,,-0.12641662266098985,-0.2013007650547334
2014-03-04,,-0.13939495235663013,-0.2014006154276867
2014-03-05,,-0.15237328205227035,-0.20150039078384133
2014-03-06,,-0.16535161174791063,-0.2016000911486386
2014-03-07,,-0.17832994144355085,-0.20169971654751992
2014-03-08,,-0.19130827113919113,-0.20179926700592665
2014-03-09,,-0.20428660083483136,-0.2018987425493001
2014-03-10,,-0.21726493053047163,-0.20199814320308174
2014-03-11,-0.23024326022611186,-0.23024326022611186,-0.23024326022611186
2014-03-12,,-0.23376722755456825,-0.20219671994363472
2014-03-13,,-0.23729119488302464,-0.20229589608128892
2014-03-14,,-0.24081516221148103,-0.2023949974311167
2014-03-15,,-0.24433912953993742,-0.20249402401855934
2014-03-16,,-0.2478630968683938,-0.20259297586905842
2014-03-17,,-0.2513870641968502,-0.2026918530080551
2014-03-18,,-0.2549110315253066,-0.20279065546099082
2014-03-19,,-0.258434998853763,-0.20288938325330702
2014-03-20,,-0.26195896618221937,-0.20298803641044488
2014-03-21,,-0.26548293351067576,-0.20308661495784597
2014-03-22,,-0.26900690083913215,-0.2031851189209516
2014-03-23,,-0.27253086816758854,-0.20328354832520307
2014-03-24,,-0.2760548354960449,-0.20338190319604177
2014-03-25,,-0.2795788028245013,-0.2034801835589091
2014-03-26,,-0.2831027701529577,-0.20357838943924633
2014-03-27,-0.2866267374814141,-0.2866267374814141,-0.2866267374814141
2014-03-28,,-0.2901745707681527,-0.2037745778540962
2014-03-29,,-0.2937224040548912,-0.20387256043949162
2014-03-30,,-0.2972702373416298,-0.20397046864412233
2014-03-31,,-0.3008180706283683,-0.20406830249342994
2014-04-01,,-0.3043659039151069,-0.2041660620128557
2014-04-02,,-0.30791373720184545,-0.20426374722784094
2014-04-03,,-0.31146157048858397,-0.20436135816382708
2014-04-04,,-0.31500940377532255,-0.20445889484625548
2014-04-05,,-0.3185572370620611,-0.20455635730056748
