date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,0.0012833291168199285,0.0815181441299508
2014-01-02,,0.0012833291168199285,0.08142923867343464
2014-01-03,,0.0012833291168199285,0.08134037507801796
2014-01-04,,0.0012833291168199285,0.08125155333546387
2014-01-05,,0.0012833291168199285,0.0811627734375354
2014-01-06,0.0012833291168199285,0.0012833291168199285,0.0012833291168199285
2014-01-07,,-0.006882013952112364,0.08098533914260815
2014-01-08,,-0.015047357021044656,0.08089668472913554
2014-01-09,,-0.02321270008997695,0.0808080721273412
2014-01-10,,-0.03137804315890924,0.08071950132898816
2014-01-11,,-0.03954338622784154,0.08063097232583954
2014-01-12,,-0.047708729296773826,0.08054248510965857
2014-01-13,,-0.055874072365706115,0.08045403967220827
2014-01-14,,-0.06403941543463841,0.08036563600525182
2014-01-15,,-0.0722047585035707,0.08027727410055237
2014-01-16,,-0.080370101572503,0.08018895394987297
2014-01-17,,-0.08853544464143528,0.0801006755449768
2014-01-18,,-0.09670078771036758,0.08001243887762698
2014-01-19,,-0.10486613077929988,0.07992424393958661
2014-01-20,,-0.11303147384823216,0.07983609072261885
2014-01-21,,-0.12119681691716445,0.07974797921848684
2014-01-22,-0.12936215998609674,-0.12936215998609674,-0.12936215998609674
2014-01-23,,-0.10367140207744277,0.07957188131578248
2014-01-24,,-0.07798064416878879,0.07948389490073642
2014-01-25,,-0.05228988626013481,0.07939595016557856
2014-01-26,,-0.026599128351480844,0.07930804710207205
2014-01-27,,-0.000908370442826878,0.07922018570198006
2014-01-28,,0.024782387465827116,0.07913236595706566
2014-01-29,,0.05047314537448108,0.079044587859092
2014-01-30,,0.07616390328313505,0.07895685139982227
2014-01-31,,0.10185466119178901,0.07886915657101945
2014-02-01,,0.12754541910044298,0.07878150336444681
2014-02-02,,0.15323617700909697,0.07869389177186739
2014-02-03,,0.17892693491775097,0.07860632178504436
2014-02-04,,0.2046176928264049,0.07851879339574082
2014-02-05,,0.2303084507350589,0.07843130659571992
2014-02-06,,0.25599920864371284,0.07834386137674476
