date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.4991489109187061,-0.44883076448915504
2014-01-02,,-0.4991489109187061,-0.4488109131765752
2014-01-03,,-0.4991489109187061,-0.44879107735900203
2014-01-04,,-0.4991489109187061,-0.44877125703180176
2014-01-05,,-0.4991489109187061,-0.44875145219033963
2014-01-06,-0.4991489109187061,-0.4991489109187061,-0.4991489109187061
2014-01-07,,-0.4964371832491735,-0.44871188894609554
2014-01-08,,-0.49372545557964087,-0.4486921305340453
2014-01-09,,-0.4910137279101083,-0.4486723875891978
2014-01-10,,-0.4883020002405757,-0.44865266010691873
2014-01-11,,-0.48559027257104304,-0.44863294808257415
2014-01-12,,-0.48287854490151044,-0.44861325151153025
2014-01-13,,-0.4801668172319778,-0.44859357038915293
2014-01-14,,-0.4774550895624452,-0.44857390471080794
2014-01-15,,-0.4747433618929126,-0.4485542544718617
2014-01-16,,-0.47203163422337996,-0.4485346196676797
2014-01-17,,-0.46931990655384737,-0.4485150002936285
2014-01-18,,-0.4666081788843147,-0.4484953963450736
2014-01-19,,-0.4638964512147821,-0.4484758078173813
2014-01-20,,-0.46118472354524953,-0.4484562347059173
2014-01-21,,-0.4584729958757169,-0.448436677006048
2014-01-22,-0.4557612682061843,-0.4557612682061843,-0.4557612682061843
2014-01-23,,-0.46141242677069166,-0.4483976078225565
2014-01-24,,-0.46706358533519904,-0.4483780963296666
2014-01-25,,-0.4727147438997064,-0.448358600229835
2014-01-26,,-0.4783659024642138,-0.4483391195184277
2014-01-27,,-0.48401706102872116,-0.44831965419081105
2014-01-28,,-0.48966821959322854,-0.4483002042423506
2014-01-29,,-0.49531937815773597,-0.4482807696684127
2014-01-30,,-0.5009705367222433,-0.4482613504643633
2014-01-31,,-0.5066216952867507,-0.448241946625568
2014-02-01,,-0.5122728538512581,-0.44822255814739315
2014-02-02,,-0.5179240124157655,-0.4482031850252049
2014-02-03,,-0.5235751709802728,-0.44818382725436884
2014-02-04,,-0.5292263295447802,-0.4481644848302511
2014-02-05,,-0.5348774881092876,-0.44814515774821795
2014-02-06,,-0.540528646673795,-0.4481258460036349
2014-02-07,-0.5461798052383023,-0.5461798052383023,-0.5461798052383023
2014-02-08,,-0.5453979396463862,-0.44808726850828384
2014-02-09,,-0.5446160740544699,-0.4480680027482478
2014-02-10,,-0.5438342084625537,-0.44804875230712615
2014-02-11,,-0.5430523428706375,-0.4480295171802848
2014-02-12,,-0.5422704772787212,-0.4480102973630896
2014-02-13,,-0.5414886116868051,-0.44799109285090677
2014-02-14,,-0.5407067460948889,-0.44797190363910233
2014-02-15,,-0.5399248805029726,-0.4479527297230419
2014-02-16,,-0.5391430149110564,-0.4479335710980918
2014-02-17,,-0.5383611493191403,-0.4479144277596181
2014-02-18,,-0.5375792837272241,-0.4478952997029866
2014-02-19,,-0.5367974181353078,-0.44787618692356324
2014-02-20,,-0.5360155525433916,-0.44785708941671415
2014-02-21,,-0.5352336869514754,-0.44783800717780525
2014-02-22,,-0.5344518213595592,-0.44781894020220253
2014-02-23,-0.533669955767643,-0.533669955767643,-0.533669955767643
2014-02-24,,-0.5245968829362622,-0.4477808520223798
2014-02-25,,-0.5155238101048814,-0.4477618308088918
2014-02-26,,-0.5064507372735007,-0.44774282484017386
2014-02-27,,-0.49737766444211984,-0.4477238341115921
