date,Albedo_original,Albedo_linear,Albedo_spline,station
2014-01-01,,0.18052153327274864,0.2714905026677809,Ambulong
2014-01-02,,0.18052153327274864,0.2714707364340174,Ambulong
2014-01-03,,0.18052153327274864,0.27145097874152124,Ambulong
2014-01-04,,0.18052153327274864,0.2714312295902923,Ambulong
2014-01-05,,0.18052153327274864,0.2714114889803305,Ambulong
2014-01-06,0.18052153327274864,0.18052153327274864,0.18052153327274864,Ambulong
2014-01-07,,0.1775398555888924,0.27137203338420873,Ambulong
2014-01-08,,0.17455817790503617,0.27135231839804863,Ambulong
2014-01-09,,0.17157650022117993,0.27133261195315583,Ambulong
2014-01-10,,0.16859482253732372,0.27131291404953023,Ambulong
2014-01-11,,0.16561314485346748,0.2712932246871719,Ambulong
2014-01-12,,0.16263146716961124,0.2712735438660807,Ambulong
2014-01-13,,0.159649789485755,0.27125387158625675,Ambulong
2014-01-14,,0.15666811180189877,0.27123420784770014,Ambulong
2014-01-15,,0.15368643411804253,0.2712145526504107,Ambulong
2014-01-16,,0.1507047564341863,0.27119490599438845,Ambulong
2014-01-17,,0.14772307875033008,0.2711752678796335,Ambulong
2014-01-18,,0.14474140106647382,0.27115563830614575,Ambulong
2014-01-19,,0.1417597233826176,0.2711360172739252,Ambulong
2014-01-20,,0.13877804569876137,0.27111640478297183,Ambulong
2014-01-21,,0.13579636801490513,0.27109680083328586,Ambulong
2014-01-22,0.1328146903310489,0.1328146903310489,0.1328146903310489,Ambulong
2014-01-23,,0.13104036157525825,0.2710576185577153,Ambulong
2014-01-24,,0.12926603281946764,0.271038040231831,Ambulong
2014-01-25,,0.127491704063677,0.27101847044721383,Ambulong
2014-01-26,,0.12571737530788635,0.27099890920386394,Ambulong
2014-01-27,,0.12394304655209573,0.27097935650178123,Ambulong
2014-01-28,,0.12216871779630509,0.2709598123409657,Ambulong
2014-01-29,,0.12039438904051446,0.2709402767214175,Ambulong
2014-01-30,,0.11862006028472383,0.27092074964313656,Ambulong
2014-01-31,,0.11684573152893318,0.27090123110612274,Ambulong
2014-02-01,,0.11507140277314255,0.27088172111037623,Ambulong
2014-02-02,,0.11329707401735192,0.2708622196558969,Ambulong
2014-02-03,,0.11152274526156128,0.27084272674268484,Ambulong
2014-02-04,,0.10974841650577065,0.27082324237073996,Ambulong
2014-02-05,,0.10797408774998002,0.2708037665400624,Ambulong
2014-02-06,,0.10619975899418937,0.2707842992506519,Ambulong
2014-02-07,0.10442543023839874,0.10442543023839874,0.10442543023839874,Ambulong
2014-02-08,,0.13008867727893808,0.2707453902956329,Ambulong
2014-02-09,,0.1557519243194774,0.27072594863002414,Ambulong
2014-02-10,,0.18141517136001672,0.27070651550568264,Ambulong
2014-02-11,,0.20707841840055607,0.2706870909226084,Ambulong
2014-02-12,,0.23274166544109542,0.2706676748808014,Ambulong
2014-02-13,,0.2584049124816347,0.2706482673802616,Ambulong
2014-02-14,,0.28406815952217407,0.2706288684209891,Ambulong
2014-02-15,,0.3097314065627134,0.27060947800298374,Ambulong
2014-02-16,,0.3353946536032527,0.2705900961262456,Ambulong
2014-02-17,,0.36105790064379206,0.27057072279077476,Ambulong
2014-02-18,,0.3867211476843314,0.27055135799657115,Ambulong
2014-02-19,,0.4123843947248707,0.2705320017436347,Ambulong
2014-02-20,,0.43804764176541006,0.27051265403196556,Ambulong
2014-02-21,,0.4637108888059494,0.2704933148615636,Ambulong
2014-02-22,,0.4893741358464887,0.2704739842324288,Ambulong
2014-02-23,0.515037382887028,0.515037382887028,0.515037382887028,Ambulong
2014-02-24,,0.517362482889801,0.27043534859796103,Ambulong
2014-02-25,,0.519687582892574,0.27041604359262805,Ambulong
2014-02-26,,0.522012682895347,0.2703967471285623,Ambulong
2014-02-27,,0.5243377828981199,0.27037745920576367,Ambulong
2014-02-28,,0.5266628829008928,0.2703581798242324,Ambulong
2014-03-01,,0.5289879829036658,0.2703389089839683,Ambulong
2014-03-02,,0.5313130829064387,0.2703196466849714,Ambulong
2014-03-03,,0.5336381829092117,0.27030039292724173,Ambulong
2014-03-04,,0.5359632829119847,0.2702811477107793,Ambulong
2014-03-05,,0.5382883829147577,0.27026191103558406,Ambulong
2014-03-06,,0.5406134829175306,0.2702426829016561,Ambulong
2014-03-07,,0.5429385829203035,0.27022346330899544,Ambulong
2014-03-08,,0.5452636829230765,0.27020425225760186,Ambulong
2014-03-09,,0.5475887829258494,0.2701850497474756,Ambulong
2014-03-10,,0.5499138829286224,0.27016585577861657,Ambulong
2014-03-11,0.5522389829313954,0.5522389829313954,0.5522389829313954,Ambulong
2014-03-12,,0.5487144862061204,0.27012749346470016,Ambulong
2014-03-13,,0.5451899894808454,0.27010832511964283,Ambulong
2014-03-14,,0.5416654927555704,0.2700891653158527,Ambulong
2014-03-15,,0.5381409960302953,0.2700700140533298,Ambulong
2014-03-16,,0.5346164993050203,0.27005087133207417,Ambulong
2014-03-17,,0.5310920025797453,0.27003173715208567,Ambulong
2014-03-18,,0.5275675058544703,0.2700126115133645,Ambulong
2014-03-19,,0.5240430091291953,0.2699934944159105,Ambulong
2014-03-20,,0.5205185124039203,0.2699743858597237,Ambulong
2014-03-21,,0.5169940156786452,0.2699552858448042,Ambulong
2014-03-22,,0.5134695189533702,0.2699361943711519,Ambulong
2014-03-23,,0.5099450222280952,0.26991711143876684,Ambulong
2014-03-24,,0.5064205255028202,0.269898037047649,Ambulong
2014-03-25,,0.5028960287775452,0.26987897119779847,Ambulong
2014-03-26,,0.4993715320522702,0.2698599138892151,Ambulong
