date,NDVI_original,NDVI_linear,NDVI_spline
2014-01-01,0.2753674646840148,0.2753674646840148,0.2753674646840148
2014-01-02,0.3596825724907062,0.3596825724907062,0.3596825724907062
2014-01-03,0.3790006496199032,0.3790006496199032,0.3790006496199032
2014-01-04,0.3356155217691776,0.3356155217691776,0.3356155217691776
2014-01-05,0.4160053351762267,0.4160053351762267,0.4160053351762267
2014-01-06,0.209828223495702,0.209828223495702,0.209828223495702
2014-01-07,0.0261409665427509,0.0261409665427509,0.0261409665427509
2014-01-08,0.3380528080229226,0.3380528080229226,0.3380528080229226
2014-01-09,0.001183814789219,0.001183814789219,0.001183814789219
2014-01-10,0.3700057360055287,0.3700057360055287,0.3700057360055287
2014-01-11,0.1430011195577055,0.1430011195577055,0.1430011195577055
2014-01-12,0.088956212854181,0.088956212854181,0.088956212854181
2014-01-13,0.017997219330855,0.017997219330855,0.017997219330855
2014-01-14,0.0292429293680297,0.0292429293680297,0.0292429293680297
2014-01-15,0.0716695988538682,0.0716695988538682,0.0716695988538682
2014-01-16,0.0953245393858478,0.0953245393858478,0.0953245393858478
2014-01-17,0.6500035386819485,0.6500035386819485,0.6500035386819485
2014-01-18,0.1194294678645473,0.1194294678645473,0.1194294678645473
2014-01-19,0.0775795836431226,0.0775795836431226,0.0775795836431226
2014-01-20,0.2771755079474776,0.2771755079474776,0.2771755079474776
2014-01-21,0.0252650200267022,0.0252650200267022,0.0252650200267022
2014-01-22,0.0240935100286532,0.0240935100286532,0.0240935100286532
2014-01-23,0.0389219479553903,0.0389219479553903,0.0389219479553903
2014-01-24,0.1788862335867312,0.1788862335867312,0.1788862335867312
2014-01-25,0.4377406634416033,0.4377406634416033,0.4377406634416033
2014-01-26,0.6288711031518622,0.6288711031518622,0.6288711031518622
2014-01-27,0.1653457695167285,0.1653457695167285,0.1653457695167285
2014-01-28,0.2521001243953006,0.2521001243953006,0.2521001243953006
2014-01-29,0.0641203868194842,0.0641203868194842,0.0641203868194842
2014-01-30,0.365040973724884,0.365040973724884,0.365040973724884
2014-01-31,0.5692727988942641,0.5692727988942641,0.5692727988942641
2014-02-01,-0.0073604163568773,-0.0073604163568773,-0.0073604163568773
2014-02-02,0.0383289971346704,0.0383289971346704,0.0383289971346704
2014-02-03,0.6962450580978339,0.6962450580978339,0.6962450580978339
2014-02-04,0.7433494126074499,0.7433494126074499,0.7433494126074499
2014-02-05,0.7080253295128939,0.7080253295128939,0.7080253295128939
2014-02-06,0.5778661782999309,0.5778661782999309,0.5778661782999309
2014-02-07,0.7061170421561853,0.7061170421561853,0.7061170421561853
2014-02-08,0.3371360744985674,0.3371360744985674,0.3371360744985674
2014-02-09,0.2207360028653295,0.2207360028653295,0.2207360028653295
2014-02-10,0.2759145427509293,0.2759145427509293,0.2759145427509293
2014-02-11,0.3577518037318591,0.3577518037318591,0.3577518037318591
2014-02-12,0.1214796133828996,0.1214796133828996,0.1214796133828996
2014-02-13,0.1314332550103663,0.1314332550103663,0.1314332550103663
2014-02-14,0.2118304832713753,0.2118304832713753,0.2118304832713753
2014-02-15,0.1968129232895646,0.1968129232895646,0.1968129232895646
2014-02-16,0.5897322636103152,0.5897322636103152,0.5897322636103152
2014-02-17,0.6676027955390336,0.6676027955390336,0.6676027955390336
2014-02-18,0.4917554727793697,0.4917554727793697,0.4917554727793697
2014-02-19,0.2196861710037175,0.2196861710037175,0.2196861710037175
2014-02-20,0.1265643696275071,0.1265643696275071,0.1265643696275071
2014-02-21,0.7242634349442381,0.7242634349442381,0.7242634349442381
2014-02-22,0.3277457736389684,0.3277457736389684,0.3277457736389684
2014-02-23,0.2590224326192122,0.2590224326192122,0.2590224326192122
2014-02-24,0.0901812607449856,0.0901812607449856,0.0901812607449856
2014-02-25,0.6447333102971666,0.6447333102971666,0.6447333102971666
2014-02-26,0.5371628223495701,0.5371628223495701,0.5371628223495701
2014-02-27,0.4373052292263611,0.4373052292263611,0.4373052292263611
2014-02-28,0.5178717222963952,0.5178717222963952,0.5178717222963952
2014-03-01,0.5468636903939187,0.5468636903939187,0.5468636903939187
2014-03-02,0.516387001545595,0.516387001545595,0.516387001545595
2014-03-03,0.3898190114613181,0.3898190114613181,0.3898190114613181
2014-03-04,0.5667619770773639,0.5667619770773639,0.5667619770773639
2014-03-05,0.5203265287049399,0.5203265287049399,0.5203265287049399
2014-03-06,0.4877201002865329,0.4877201002865329,0.4877201002865329
2014-03-07,0.2579328939828079,0.2579328939828079,0.2579328939828079
2014-03-08,0.5217894281298301,0.5217894281298301,0.5217894281298301
2014-03-09,0.2219446440912232,0.2219446440912232,0.2219446440912232
2014-03-10,0.6171631651693158,0.6171631651693158,0.6171631651693158
2014-03-11,0.6043143192812714,0.6043143192812714,0.6043143192812714
2014-03-12,0.1161190108191653,0.1161190108191653,0.1161190108191653
2014-03-13,0.2796727220630372,0.2796727220630372,0.2796727220630372
2014-03-14,0.0905285694540428,0.0905285694540428,0.0905285694540428
2014-03-15,0.4087767335243552,0.4087767335243552,0.4087767335243552
2014-03-16,0.4038844229440221,0.4038844229440221,0.4038844229440221
2014-03-17,,0.4082599763201295,0.2913194827311665
2014-03-18,0.4126355296962368,0.4126355296962368,0.4126355296962368
2014-03-19,0.4634815186246417,0.4634815186246417,0.4634815186246417
2014-03-20,0.4602684240687679,0.4602684240687679,0.4602684240687679
2014-03-21,0.3301659571527298,0.3301659571527298,0.3301659571527298
2014-03-22,0.3804749283667621,0.3804749283667621,0.3804749283667621
2014-03-23,0.3449583771251932,0.3449583771251932,0.3449583771251932
