date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,0.1931888623239495,0.2027300506099834
2014-01-02,,0.1931888623239495,0.20275312322295871
2014-01-03,,0.1931888623239495,0.2027761862915082
2014-01-04,,0.1931888623239495,0.20279923981313158
2014-01-05,,0.1931888623239495,0.2028222837853287
2014-01-06,0.1931888623239495,0.1931888623239495,0.1931888623239495
2014-01-07,,0.19264956203757777,0.20286834307144302
2014-01-08,,0.19211026175120605,0.20289135838035977
2014-01-09,,0.19157096146483432,0.2029143641298492
2014-01-10,,0.1910316611784626,0.20293736031741116
2014-01-11,,0.19049236089209085,0.20296034694054535
2014-01-12,,0.18995306060571912,0.20298332399675154
2014-01-13,,0.1894137603193474,0.20300629148352947
2014-01-14,,0.18887446003297567,0.203029249398379
2014-01-15,,0.18833515974660395,0.2030521977387997
2014-01-16,,0.18779585946023222,0.20307513650229153
2014-01-17,,0.1872565591738605,0.20309806568635413
2014-01-18,,0.18671725888748875,0.20312098528848735
2014-01-19,,0.18617795860111702,0.2031438953061908
2014-01-20,,0.1856386583147453,0.20316679573696433
2014-01-21,,0.18509935802837357,0.20318968657830777
2014-01-22,0.18456005774200185,0.18456005774200185,0.18456005774200185
2014-01-23,,0.18489283009405008,0.2032354394827031
2014-01-24,,0.18522560244609831,0.20325830154075455
2014-01-25,,0.18555837479814655,0.20328115399937494
2014-01-26,,0.18589114715019478,0.2033039968560639
2014-01-27,,0.186223919502243,0.2033268301083213
2014-01-28,,0.18655669185429125,0.20334965375364683
2014-01-29,,0.18688946420633948,0.20337246778954024
2014-01-30,,0.1872222365583877,0.20339527221350132
2014-01-31,,0.18755500891043592,0.20341806702302992
2014-02-01,,0.18788778126248415,0.20344085221562555
2014-02-02,,0.18822055361453238,0.20346362778878824
2014-02-03,,0.18855332596658061,0.20348639374001762
2014-02-04,,0.18888609831862885,0.20350915006681347
2014-02-05,,0.18921887067067708,0.20353189676667555
2014-02-06,,0.1895516430227253,0.20355463383710362
2014-02-07,0.18988441537477355,0.18988441537477355,0.18988441537477355
2014-02-08,,0.18881882974293562,0.20360007907965672
2014-02-09,,0.18775324411109767,0.20362278724678123
