date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,0.6199313836541018,0.4794007699133879
2014-01-02,,0.6199313836541018,0.4790979345397766
2014-01-03,,0.6199313836541018,0.4787953159030177
2014-01-04,,0.6199313836541018,0.4784929139226105
2014-01-05,,0.6199313836541018,0.478190728518055
2014-01-06,0.6199313836541018,0.6199313836541018,0.6199313836541018
2014-01-07,,0.577742844484796,0.4775870071144986
2014-01-08,,0.5355543053154901,0.477285470954497
2014-01-09,,0.4933657661461842,0.4769841510483462
2014-01-10,,0.4511772269768784,0.4766830473155461
2014-01-11,,0.4089886878075726,0.4763821596755963
2014-01-12,,0.3668001486382667,0.476081488047997
2014-01-13,,0.3246116094689609,0.4757810323522474
2014-01-14,,0.282423070299655,0.4754807925078474
2014-01-15,,0.2402345311303491,0.4751807684342972
2014-01-16,,0.1980459919610433,0.4748809600510963
2014-01-17,,0.1558574527917374,0.4745813672777443
2014-01-18,,0.1136689136224315,0.4742819900337414
2014-01-19,,0.0714803744531257,0.4739828282385869
2014-01-20,,0.0292918352838199,0.4736838818117809
2014-01-21,,-0.0128967038854859,0.4733851506728231
2014-01-22,-0.0550852430547918,-0.0550852430547918,-0.0550852430547918
2014-01-23,,0.0561736613314063,0.4727883339364513
2014-01-24,,0.1674325657176045,0.4724902481780369
2014-01-25,,0.2786914701038028,0.4721923773854698
2014-01-26,,0.3899503744900009,0.4718947214782497
2014-01-27,,0.5012092788761991,0.4715972803758766
2014-01-28,,0.6124681832623974,0.4713000539978501
2014-01-29,0.7237270876485955,0.7237270876485955,0.7237270876485955
2014-01-30,,0.73875826357975,0.4707062450928362
2014-01-31,,0.7537894395109046,0.4704096624048485
2014-02-01,,0.7688206154420592,0.4701132941192065
2014-02-02,,0.7838517913732137,0.4698171401554101
2014-02-03,,0.7988829673043683,0.4695212004329591
2014-02-04,,0.8139141432355229,0.4692254748713531
2014-02-05,,0.8289453191666775,0.4689299633900922
2014-02-06,,0.843976495097832,0.4686346659086757
2014-02-07,0.8590076710289866,0.8590076710289866,0.8590076710289866
2014-02-08,,0.7926336490689139,0.4680447126233764
2014-02-09,,0.7262596271088413,0.4677500566584927
2014-02-10,,0.6598856051487687,0.467455614371453
2014-02-11,,0.593511583188696,0.4671613856817568
2014-02-12,,0.5271375612286233,0.466867370508904
2014-02-13,,0.4607635392685507,0.4665735687723944
2014-02-14,,0.3943895173084781,0.4662799803917277
2014-02-15,,0.3280154953484054,0.4659866052864037
2014-02-16,,0.2616414733883329,0.4656934433759223
2014-02-17,,0.1952674514282601,0.465400494579783
2014-02-18,,0.1288934294681875,0.465107758817486
2014-02-19,,0.0625194075081149,0.4648152360085307
2014-02-20,,-0.0038546144519576,0.4645229260724169
2014-02-21,,-0.0702286364120303,0.4642308289286446
2014-02-22,,-0.136602658372103,0.4639389444967136
2014-02-23,-0.2029766803321757,-0.2029766803321757,-0.2029766803321757
2014-02-24,,-0.1076497536642215,0.4633558134463739
2014-02-25,,-0.0123228269962672,0.463064566666965
2014-02-26,,0.0830040996716869,0.4627735322773965
2014-02-27,,0.1783310263396412,0.462482710197168
2014-02-28,,0.2736579530075954,0.4621921003457794
2014-03-01,,0.3689848796755497,0.4619017026427303
2014-03-02,0.4643118063435039,0.4643118063435039,0.4643118063435039
2014-03-03,,0.5251451708371576,0.4613215433596505
2014-03-04,,0.5859785353308113,0.4610317816186191
2014-03-05,,0.6468118998244651,0.4607422317039264
2014-03-06,,0.7076452643181188,0.4604528935350723
2014-03-07,,0.7684786288117725,0.4601637670315566
2014-03-08,,0.8293119933054263,0.459874852112879
2014-03-09,,0.8901453577990799,0.4595861486985392
2014-03-10,,0.9509787222927336,0.4592976567080372
2014-03-11,1.0118120867863871,1.0118120867863871,1.0118120867863871
2014-03-12,,0.9197637781807328,0.4587213066765451
2014-03-13,,0.827715469575078,0.4584334484745545
2014-03-14,,0.7356671609694234,0.458145801374401
2014-03-15,,0.6436188523637687,0.457858365295584
2014-03-16,,0.5515705437581141,0.4575711401576032
2014-03-17,,0.4595222351524595,0.4572841258799587
2014-03-18,0.3674739265468048,0.3674739265468048,0.3674739265468048
2014-03-19,,0.3884278945835769,0.4567107295836772
2014-03-20,,0.4093818626203491,0.4564243474040396
2014-03-21,,0.4303358306571213,0.4561381757627372
2014-03-22,,0.4512897986938935,0.4558522145792701
2014-03-23,,0.4722437667306657,0.4555664637731377
2014-03-24,,0.4931977347674379,0.4552809232638398
2014-03-25,,0.5141517028042101,0.4549955929708765
2014-03-26,,0.5351056708409823,0.4547104728137471
2014-03-27,0.5560596388777544,0.5560596388777544,0.5560596388777544
2014-03-28,,0.4730318219887047,0.4541408625849902
2014-03-29,,0.390004005099655,0.4538563723523621
2014-03-30,,0.3069761882106053,0.4535720919335672
2014-03-31,,0.2239483713215556,0.4532880212481053
2014-04-01,,0.1409205544325059,0.4530041602154764
2014-04-02,,0.0578927375434561,0.45272050875518
2014-04-03,-0.0251350793455935,-0.0251350793455935,-0.0251350793455935
2014-04-04,,0.3261867301234577,0.4521538342295843
2014-04-05,,0.6775085395925089,0.4518708110032844
2014-04-06,,1.02883034906156,0.4515879970273163
2014-04-07,,1.3801521585306114,0.4513053922211798
2014-04-08,,1.731473967999663,0.4510229965043745
2014-04-09,,2.082795777468714,0.4507408097964003
2014-04-10,,2.434117586937765,0.450458832016757
2014-04-11,,2.7854393964068165,0.4501770630849443
2014-04-12,3.136761205875868,3.136761205875868,3.136761205875868
2014-04-13,,2.7249365616297725,0.4496141514428101
