date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.19549824316907055,-0.19898310247286655
2014-01-02,,-0.19549824316907055,-0.19906039865377265
2014-01-03,,-0.19549824316907055,-0.19913759593724475
2014-01-04,,-0.19549824316907055,-0.1992146943782716
2014-01-05,,-0.19549824316907055,-0.19929169403184238
2014-01-06,-0.19549824316907055,-0.19549824316907055,-0.19549824316907055
2014-01-07,,-0.19405589016931415,-0.1994453971965714
2014-01-08,,-0.19261353716955776,-0.19952210081770758
2014-01-09,,-0.1911711841698014,-0.19959870587134337
2014-01-10,,-0.189728831170045,-0.19967521241246794
2014-01-11,,-0.1882864781702886,-0.19975162049607015
2014-01-12,,-0.18684412517053223,-0.199827930177139
2014-01-13,,-0.18540177217077583,-0.19990414151066346
2014-01-14,,-0.18395941917101943,-0.1999802545516324
2014-01-15,,-0.18251706617126304,-0.20005626935503493
2014-01-16,,-0.18107471317150664,-0.20013218597585994
2014-01-17,,-0.17963236017175027,-0.20020800446909637
2014-01-18,,-0.17819000717199387,-0.20028372488973328
2014-01-19,,-0.17674765417223748,-0.20035934729275956
2014-01-20,,-0.1753053011724811,-0.20043487173316424
2014-01-21,,-0.1738629481727247,-0.20051029826593617
2014-01-22,-0.17242059517296832,-0.17242059517296832,-0.17242059517296832
2014-01-23,,-0.18055268380561307,-0.200660857828538
2014-01-24,,-0.18868477243825785,-0.2007359909683457
2014-01-25,,-0.1968168610709026,-0.20081102642047668
2014-01-26,,-0.20494894970354738,-0.20088596423991975
2014-01-27,,-0.21308103833619213,-0.20096080448166406
2014-01-28,,-0.22121312696883688,-0.20103554720069836
2014-01-29,-0.22934521560148166,-0.22934521560148166,-0.22934521560148166
2014-01-30,,-0.2182343253601578,-0.20118474029059324
2014-01-31,,-0.20712343511883394,-0.20125919077143167
2014-02-01,,-0.19601254487751008,-0.20133354394951605
2014-02-02,,-0.18490165463618619,-0.2014077998798354
2014-02-03,,-0.17379076439486235,-0.20148195861737866
2014-02-04,,-0.16267987415353846,-0.2015560202171347
2014-02-05,,-0.1515689839122146,-0.2016299847340927
2014-02-06,,-0.14045809367089074,-0.2017038522232414
2014-02-07,-0.12934720342956688,-0.12934720342956688,-0.12934720342956688
2014-02-08,,-0.12872511461540104,-0.2018512963380672
2014-02-09,,-0.12810302580123523,-0.20192487307372214
2014-02-10,,-0.12748093698706942,-0.20199835300152374
2014-02-11,,-0.12685884817290358,-0.20207173617646101
2014-02-12,,-0.12623675935873774,-0.20214502265352285
2014-02-13,,-0.12561467054457193,-0.20221821248769828
2014-02-14,-0.1249925817304061,-0.1249925817304061,-0.1249925817304061
2014-02-15,,-0.12394397173673682,-0.20236430244734566
2014-02-16,,-0.12289536174306756,-0.20243720268279564
2014-02-17,,-0.12184675174939828,-0.202510006495315
2014-02-18,,-0.120798141755729,-0.20258271393989286
2014-02-19,,-0.11974953176205974,-0.20265532507151804
2014-02-20,,-0.11870092176839046,-0.2027278399451795
2014-02-21,,-0.11765231177472119,-0.20280025861586629
2014-02-22,,-0.11660370178105192,-0.2028725811385674
2014-02-23,-0.11555509178738264,-0.11555509178738264,-0.11555509178738264
2014-02-24,,-0.1163818473214189,-0.20301693795996825
2014-02-25,,-0.11720860285545515,-0.20308897236864598
2014-02-26,,-0.1180353583894914,-0.20316091084929383
2014-02-27,,-0.11886211392352765,-0.20323275345690078
2014-02-28,,-0.1196888694575639,-0.20330450024645583
2014-03-01,,-0.12051562499160015,-0.20337615127294792
2014-03-02,-0.12134238052563641,-0.12134238052563641,-0.12134238052563641
2014-03-03,,-0.13025020724718012,-0.2035191662566991
2014-03-04,,-0.1391580339687238,-0.20359053032393612
2014-03-05,,-0.1480658606902675,-0.20366179884806607
2014-03-06,,-0.1569736874118112,-0.20373297188407788
2014-03-07,,-0.1658815141333549,-0.20380404948696057
2014-03-08,,-0.1747893408548986,-0.20387503171170307
2014-03-09,,-0.1836971675764423,-0.2039459186132943
2014-03-10,,-0.192604994297986,-0.2040167102467233
2014-03-11,-0.2015128210195297,-0.2015128210195297,-0.2015128210195297
2014-03-12,,-0.1892873957185616,-0.20415800792905045
2014-03-13,,-0.17706197041759353,-0.20422851408792644
2014-03-14,,-0.16483654511662543,-0.20429892519859616
2014-03-15,,-0.15261111981565736,-0.20436924131604844
2014-03-16,,-0.14038569451468927,-0.2044394624952722
2014-03-17,,-0.1281602692137212,-0.2045095887912566
2014-03-18,-0.1159348439127531,-0.1159348439127531,-0.1159348439127531
2014-03-19,,-0.10738679143784981,-0.20464955695346268
2014-03-20,,-0.0988387389629465,-0.20471939892966237
2014-03-21,,-0.0902906864880432,-0.20478914624257838
2014-03-22,,-0.08174263401313989,-0.20485879894719983
2014-03-23,,-0.07319458153823659,-0.20492835709851556
2014-03-24,,-0.06464652906333329,-0.2049978207515146
2014-03-25,,-0.05609847658842999,-0.20506718996118595
2014-03-26,,-0.04755042411352668,-0.20513646478251843
2014-03-27,-0.039002371638623384,-0.039002371638623384,-0.039002371638623384
2014-03-28,,-0.03905138154255914,-0.205274731480123
2014-03-29,,-0.0391003914464949,-0.20534372346637297
2014-03-30,,-0.03914940135043066,-0.20541262128424
2014-03-31,,-0.03919841125436641,-0.20548142498871313
2014-04-01,,-0.03924742115830217,-0.20555013463478133
2014-04-02,,-0.03929643106223793,-0.20561875027743348
2014-04-03,-0.039345440966173685,-0.039345440966173685,-0.039345440966173685
2014-04-04,,-0.04178441828178602,-0.20575569977244565
2014-04-05,,-0.044223395597398366,-0.20582403373478353
2014-04-06,,-0.0466623729130107,-0.20589227391366133
2014-04-07,,-0.04910135022862304,-0.20596042036406792
2014-04-08,,-0.051540327544235376,-0.2060284731409924
2014-04-09,,-0.05397930485984772,-0.20609643229942354
2014-04-10,,-0.056418282175460056,-0.20616429789435045
2014-04-11,,-0.0588572594910724,-0.206232069980762
2014-04-12,-0.06129623680668474,-0.06129623680668474,-0.06129623680668474
2014-04-13,,-0.060090809488309326,-0.20636733384799522
2014-04-14,,-0.05888538216993392,-0.20643482573879465
2014-04-15,,-0.05767995485155851,-0.20650222434103468
2014-04-16,,-0.056474527533183105,-0.20656952970970427
2014-04-17,,-0.055269100214807694,-0.20663674189979236
2014-04-18,,-0.05406367289643229,-0.20670386096628793
2014-04-19,-0.05285824557805688,-0.05285824557805688,-0.05285824557805688
2014-04-20,,-0.05948812277008877,-0.20683781994845726
2014-04-21,,-0.06611799996212066,-0.20690465997410898
2014-04-22,,-0.07274787715415255,-0.20697140709612408
2014-04-23,,-0.07937775434618444,-0.2070380613694915
2014-04-24,,-0.08600763153821633,-0.20710462284920014
2014-04-25,,-0.09263750873024823,-0.207171091590239
2014-04-26,,-0.09926738592228011,-0.2072374676475971
2014-04-27,,-0.105897263114312,-0.20730375107626334
2014-04-28,-0.11252714030634389,-0.11252714030634389,-0.11252714030634389
2014-04-29,,-0.10915406071292379,-0.20743604026747625
2014-04-30,,-0.1057809811195037,-0.2075020461400008
2014-05-01,,-0.10240790152608359,-0.20756795960378943
2014-05-02,,-0.0990348219326635,-0.207633780713831
2014-05-03,,-0.09566174233924339,-0.2076995095251146
2014-05-04,,-0.09228866274582329,-0.20776514609262908
2014-05-05,-0.0889155831524032,-0.0889155831524032,-0.0889155831524032
2014-05-06,,-0.09562079228490296,-0.2078961427163068
2014-05-07,,-0.10232600141740274,-0.20796150288244797
2014-05-08,,-0.1090312105499025,-0.2080267710247759
2014-05-09,,-0.11573641968240227,-0.20809194719827961
2014-05-10,,-0.12244162881490203,-0.20815703145794814
2014-05-11,,-0.1291468379474018,-0.20822202385877026
2014-05-12,,-0.13585204707990156,-0.2082869244557351
2014-05-13,,-0.14255725621240134,-0.2083517333038316
2014-05-14,-0.14926246534490112,-0.14926246534490112,-0.14926246534490112
2014-05-15,,-0.16297177900862486,-0.20848107597337537
2014-05-16,,-0.17668109267234863,-0.20854560990480062
2014-05-17,,-0.19039040633607238,-0.20861005230731328
2014-05-18,,-0.20409971999979615,-0.20867440323590258
2014-05-19,,-0.2178090336635199,-0.20873866274555722
2014-05-20,,-0.23151834732724363,-0.2088028308912663
2014-05-21,-0.2452276609909674,-0.2452276609909674,-0.2452276609909674
2014-05-22,,-0.2398907592681095,-0.20893089331080356
2014-05-23,,-0.2345538575452516,-0.2089947876946097
2014-05-24,,-0.22921695582239368,-0.20905859093442605
2014-05-25,,-0.22388005409953576,-0.2091223030852417
2014-05-26,,-0.21854315237667787,-0.20918592420204563
2014-05-27,,-0.21320625065381996,-0.20924945433982664
2014-05-28,,-0.20786934893096204,-0.2093128935535738
2014-05-29,,-0.20253244720810415,-0.20937624189827614
2014-05-30,-0.19719554548524623,-0.19719554548524623,-0.19719554548524623
2014-05-31,,-0.20930626619597742,-0.20950266620050195
2014-06-01,,-0.22141698690670863,-0.20956574226800342
2014-06-02,,-0.23352770761743982,-0.20962872768641588
2014-06-03,,-0.245638428328171,-0.2096916225107283
2014-06-04,,-0.2577491490389022,-0.20975442679592962
2014-06-05,,-0.2698598697496334,-0.20981714059700884
2014-06-06,-0.2819705904603646,-0.2819705904603646,-0.2819705904603646
2014-06-07,,-0.27623146548218425,-0.20994229696675673
2014-06-08,,-0.2704923405040039,-0.2100047396454034
2014-06-09,,-0.2647532155258236,-0.21006709205988383
2014-06-10,,-0.25901409054764324,-0.21012935426518697
2014-06-11,,-0.2532749655694629,-0.2101915263163018
2014-06-12,,-0.24753584059128253,-0.21025360826821723
2014-06-13,,-0.2417967156131022,-0.21031560017592235
2014-06-14,,-0.23605759063492188,-0.2103775020944061
2014-06-15,-0.23031846565674152,-0.23031846565674152,-0.23031846565674152
2014-06-16,,-0.24353404906674492,-0.2105010361836651
2014-06-17,,-0.2567496324767483,-0.2105626684644185
2014-06-18,,-0.2699652158867517,-0.21062421097590617
2014-06-19,,-0.2831807992967551,-0.21068566377311737
2014-06-20,,-0.2963963827067585,-0.21074702691104089
2014-06-21,,-0.3096119661167619,-0.21080830044466575
2014-06-22,-0.3228275495267653,-0.3228275495267653,-0.3228275495267653
2014-06-23,,-0.31825379075380195,-0.21093057891897554
2014-06-24,,-0.31368003198083855,-0.2109915839696384
2014-06-25,,-0.3091062732078752,-0.21105249963595843
2014-06-26,,-0.30453251443491186,-0.21111332597292465
2014-06-27,,-0.29995875566194846,-0.211174063035526
2014-06-28,,-0.2953849968889851,-0.21123471087875148
2014-06-29,,-0.2908112381160218,-0.21129526955759018
2014-06-30,,-0.2862374793430584,-0.21135573912703084
2014-07-01,-0.28166372057009503,-0.28166372057009503,-0.28166372057009503
2014-07-02,,-0.2910450258405718,-0.2114764111576742
2014-07-03,,-0.3004263311110486,-0.21153661372885485
2014-07-04,,-0.30980763638152536,-0.21159672741059352
2014-07-05,,-0.3191889416520022,-0.211656752257879
2014-07-06,,-0.32857024692247894,-0.21171668832570037
2014-07-07,,-0.33795155219295575,-0.2117765356690466
2014-07-08,-0.3473328574634325,-0.3473328574634325,-0.3473328574634325
2014-07-09,,-0.368130976495807,-0.21189596440226938
2014-07-10,,-0.38892909552818156,-0.21195554590212384
2014-07-11,,-0.40972721456055605,-0.21201503889745904
2014-07-12,,-0.43052533359293055,-0.21207444344326395
2014-07-13,,-0.45132345262530504,-0.21213375959452743
2014-07-14,,-0.4721215716576796,-0.2121929874062386
2014-07-15,,-0.4929196906900541,-0.21225212693338627
2014-07-16,,-0.5137178097224286,-0.21231117823095952
2014-07-17,-0.5345159287548031,-0.5345159287548031,-0.5345159287548031
2014-07-18,,-0.5251890169400786,-0.21242901635733843
2014-07-19,,-0.5158621051253541,-0.21248780329612207
2014-07-20,,-0.5065351933106296,-0.21254650222528712
2014-07-21,,-0.49720828149590507,-0.2126051131998226
2014-07-22,,-0.48788136968118057,-0.2126636362747173
2014-07-23,,-0.478554457866456,-0.21272207150496034
2014-07-24,,-0.4692275460517315,-0.21278041894554073
2014-07-25,,-0.459900634237007,-0.21283867865144734
2014-07-26,,-0.45057372242228244,-0.21289685067766906
2014-07-27,,-0.44124681060755794,-0.2129549350791951
2014-07-28,,-0.43191989879283343,-0.21301293191101422
