date,NDBI_original,NDBI_linear,NDBI_spline
2014-01-01,,-0.23620919594010728,-0.24922428848939832
2014-01-02,,-0.23620919594010728,-0.2491982934763127
2014-01-03,,-0.23620919594010728,-0.24917234344250705
2014-01-04,,-0.23620919594010728,-0.24914643836338904
2014-01-05,,-0.23620919594010728,-0.249120578214366
2014-01-06,-0.23620919594010728,-0.23620919594010728,-0.23620919594010728
2014-01-07,,-0.23751685586451937,-0.24906899260823637
2014-01-08,,-0.23882451578893144,-0.2490432671019448
2014-01-09,,-0.24013217571334353,-0.2490175864273792
2014-01-10,,-0.2414398356377556,-0.2489919505599469
2014-01-11,,-0.24274749556216768,-0.24896635947505563
2014-01-12,,-0.24405515548657974,-0.24894081314811314
2014-01-13,,-0.24536281541099184,-0.24891531155452698
2014-01-14,,-0.24667047533540393,-0.24888985466970479
2014-01-15,,-0.247978135259816,-0.2488644424690543
2014-01-16,,-0.24928579518422808,-0.24883907492798302
2014-01-17,,-0.2505934551086402,-0.24881375202189868
2014-01-18,,-0.25190111503305224,-0.24878847372620894
2014-01-19,,-0.2532087749574643,-0.24876324001632136
2014-01-20,,-0.25451643488187636,-0.24873805086764356
2014-01-21,,-0.2558240948062885,-0.24871290625558345
2014-01-22,-0.25713175473070055,-0.25713175473070055,-0.25713175473070055
2014-01-23,,-0.2573576954486782,-0.24866275054294604
2014-01-24,,-0.2575836361666559,-0.2486377393931843
2014-01-25,,-0.2578095768846336,-0.24861277268167048
2014-01-26,,-0.2580355176026113,-0.24858785038381237
2014-01-27,,-0.25826145832058894,-0.2485629724750177
2014-01-28,,-0.25848739903856666,-0.248538138930694
2014-01-29,,-0.2587133397565443,-0.24851334972624897
2014-01-30,,-0.25893928047452197,-0.24848860483709026
2014-01-31,,-0.2591652211924997,-0.2484639042386254
2014-02-01,,-0.25939116191047734,-0.2484392479062622
2014-02-02,,-0.25961710262845505,-0.2484146358154082
2014-02-03,,-0.2598430433464327,-0.24839006794147112
2014-02-04,,-0.2600689840644104,-0.24836554425985846
2014-02-05,,-0.2602949247823881,-0.24834106474597809
2014-02-06,,-0.2605208655003658,-0.2483166293752374
2014-02-07,-0.26074680621834345,-0.26074680621834345,-0.26074680621834345
2014-02-08,,-0.25988451120253403,-0.24826789096480606
2014-02-09,,-0.2590222161867246,-0.24824358787593065
2014-02-10,,-0.2581599211709152,-0.24821932883182565
2014-02-11,,-0.25729762615510576,-0.24819511380789872
2014-02-12,,-0.25643533113929634,-0.24817094277955737
2014-02-13,,-0.2555730361234869,-0.24814681572220934
2014-02-14,,-0.2547107411076775,-0.24812273261126233
2014-02-15,,-0.2538484460918681,-0.24809869342212384
2014-02-16,,-0.25298615107605865,-0.24807469813020155
2014-02-17,,-0.25212385606024923,-0.24805074671090327
2014-02-18,,-0.2512615610444398,-0.24802683913963647
2014-02-19,,-0.2503992660286304,-0.2480029753918088
2014-02-20,,-0.249536971012821,-0.247979155442828
2014-02-21,,-0.24867467599701157,-0.24795537926810163
2014-02-22,,-0.24781238098120215,-0.24793164684303737
2014-02-23,-0.24695008596539272,-0.24695008596539272,-0.24695008596539272
2014-02-24,,-0.24975660473949268,-0.24788431314352577
2014-02-25,,-0.25256312351359267,-0.2478607118198937
2014-02-26,,-0.2553696422876926,-0.2478371541475543
2014-02-27,,-0.2581761610617926,-0.24781364010191526
2014-02-28,,-0.2609826798358925,-0.24779016965838407
2014-03-01,,-0.2637891986099925,-0.24776674279236865
2014-03-02,,-0.26659571738409243,-0.24774335947927636
2014-03-03,,-0.2694022361581924,-0.24772001969451501
2014-03-04,,-0.27220875493229235,-0.24769672341349225
2014-03-05,,-0.27501527370639234,-0.2476734706116156
2014-03-06,,-0.27782179248049227,-0.24765026126429285
2014-03-07,,-0.28062831125459226,-0.24762709534693156
2014-03-08,,-0.2834348300286922,-0.2476039728349394
2014-03-09,,-0.2862413488027922,-0.24758089370372396
2014-03-10,,-0.28904786757689216,-0.247557857928693
2014-03-11,-0.2918543863509921,-0.2918543863509921,-0.2918543863509921
2014-03-12,,-0.28352104886421886,-0.24751191634881473
2014-03-13,,-0.2751877113774457,-0.2474890104947828
2014-03-14,,-0.26685437389067246,-0.24746614789856586
2014-03-15,,-0.25852103640389923,-0.24744332853557155
2014-03-16,,-0.250187698917126,-0.24742055238120755
2014-03-17,,-0.24185436143035283,-0.24739781941088138
2014-03-18,,-0.2335210239435796,-0.24737512960000074
2014-03-19,,-0.2251876864568064,-0.24735248292397347
2014-03-20,,-0.2168543489700332,-0.24732987935820686
2014-03-21,,-0.20852101148325997,-0.24730731887810883
2014-03-22,,-0.20018767399648676,-0.24728480145908696
2014-03-23,,-0.19185433650971356,-0.24726232707654885
2014-03-24,,-0.18352099902294033,-0.24723989570590213
2014-03-25,,-0.17518766153616713,-0.24721750732255457
2014-03-26,,-0.1668543240493939,-0.24719516190191357
2014-03-27,-0.1585209865626207,-0.1585209865626207,-0.1585209865626207
2014-03-28,,-0.15743152607791916,-0.2471505998503824
2014-03-29,,-0.15634206559321762,-0.24712838317030753
2014-03-30,,-0.15525260510851605,-0.24710620935456984
2014-03-31,,-0.1541631446238145,-0.24708407837857715
2014-04-01,,-0.15307368413911296,-0.24706199021773698
2014-04-02,,-0.15198422365441142,-0.24703994484745706
2014-04-03,,-0.15089476316970987,-0.24701794224314502
2014-04-04,,-0.1498053026850083,-0.24699598238020848
2014-04-05,,-0.14871584220030676,-0.24697406523405502
2014-04-06,,-0.14762638171560521,-0.24695219078009245
2014-04-07,,-0.14653692123090367,-0.24693035899372828
2014-04-08,,-0.14544746074620213,-0.2469085698503701
2014-04-09,,-0.14435800026150059,-0.2468868233254258
2014-04-10,,-0.14326853977679901,-0.24686511939430278
2014-04-11,,-0.14217907929209747,-0.24684345803240876
2014-04-12,-0.14108961880739593,-0.14108961880739593,-0.14108961880739593
2014-04-13,,-0.13655017903639505,-0.2468002629179384
2014-04-14,,-0.1320107392653942,-0.24677872911617732
2014-04-15,,-0.12747129949439331,-0.24675723778527583
2014-04-16,,-0.12293185972339243,-0.24673578890064155
2014-04-17,,-0.11839241995239157,-0.24671438243768215
2014-04-18,,-0.1138529801813907,-0.24669301837180532
2014-04-19,,-0.10931354041038982,-0.2466716966784186
2014-04-20,,-0.10477410063938895,-0.24665041733292967
2014-04-21,,-0.10023466086838809,-0.24662918031074618
2014-04-22,,-0.0956952210973872,-0.24660798558727584
2014-04-23,,-0.09115578132638634,-0.24658683313792623
2014-04-24,,-0.08661634155538547,-0.24656572293810505
2014-04-25,,-0.08207690178438459,-0.2465446549632198
2014-04-26,,-0.07753746201338373,-0.24652362918867826
2014-04-27,,-0.07299802224238285,-0.24650264558988808
2014-04-28,-0.06845858247138198,-0.06845858247138198,-0.06845858247138198
