date,NDWI_original,NDWI_linear,NDWI_spline
2014-01-01,,-0.11616020614140281,-0.1375781763600351
2014-01-02,,-0.11616020614140281,-0.1376633608694834
2014-01-03,,-0.11616020614140281,-0.13774846571920243
2014-01-04,,-0.11616020614140281,-0.1378334909441603
2014-01-05,,-0.11616020614140281,-0.1379184365793253
2014-01-06,-0.11616020614140281,-0.11616020614140281,-0.11616020614140281
2014-01-07,,-0.11332278602547284,-0.13808808922014915
2014-01-08,,-0.11048536590954287,-0.13817279629574447
2014-01-09,,-0.1076479457936129,-0.13825742392141965
2014-01-10,,-0.10481052567768294,-0.1383419721321429
2014-01-11,,-0.10197310556175297,-0.13842644096288234
2014-01-12,,-0.099135685445823,-0.13851083044860624
2014-01-13,,-0.09629826532989304,-0.13859514062428277
2014-01-14,,-0.09346084521396307,-0.1386793715248801
2014-01-15,,-0.0906234250980331,-0.13876352318536647
2014-01-16,,-0.08778600498210314,-0.13884759564071
2014-01-17,,-0.08494858486617317,-0.138931588925879
2014-01-18,,-0.0821111647502432,-0.1390155030758416
2014-01-19,,-0.07927374463431323,-0.13909933812556594
2014-01-20,,-0.07643632451838327,-0.13918309411002028
2014-01-21,,-0.0735989044024533,-0.13926677106417282
2014-01-22,-0.07076148428652333,-0.07076148428652333,-0.07076148428652333
2014-01-23,,-0.08285874291679741,-0.13943388802144524
2014-01-24,,-0.09495600154707151,-0.13951732809450149
2014-01-25,,-0.1070532601773456,-0.1396006892771287
2014-01-26,,-0.11915051880761968,-0.13968397160429505
2014-01-27,,-0.13124777743789376,-0.13976717511096876
2014-01-28,,-0.14334503606816784,-0.139850299832118
2014-01-29,,-0.15544229469844195,-0.13993334580271102
2014-01-30,,-0.167539553328716,-0.14001631305771595
2014-01-31,,-0.17963681195899012,-0.140099201632101
2014-02-01,,-0.19173407058926417,-0.14018201156083437
2014-02-02,,-0.20383132921953828,-0.1402647428788843
2014-02-03,,-0.2159285878498124,-0.14034739562121887
2014-02-04,,-0.22802584648008645,-0.1404299698228064
2014-02-05,,-0.24012310511036056,-0.140512465518615
2014-02-06,,-0.2522203637406346,-0.14059488274361293
2014-02-07,-0.2643176223709087,-0.2643176223709087,-0.2643176223709087
2014-02-08,,-0.2475892227927986,-0.14075948192104937
2014-02-09,,-0.23086082321468848,-0.14084166394342432
2014-02-10,,-0.21413242363657833,-0.14092376763486136
2014-02-11,,-0.1974040240584682,-0.14100579303032867
2014-02-12,,-0.1806756244803581,-0.14108774016479442
2014-02-13,,-0.16394722490224795,-0.1411696090732268
2014-02-14,,-0.14721882532413783,-0.14125139979059406
2014-02-15,,-0.1304904257460277,-0.14133311235186435
2014-02-16,,-0.11376202616791758,-0.14141474679200589
2014-02-17,,-0.09703362658980746,-0.1414963031459869
2014-02-18,,-0.08030522701169732,-0.1415777814487755
2014-02-19,,-0.0635768274335872,-0.14165918173533992
2014-02-20,,-0.046848427855477076,-0.1417405040406484
2014-02-21,,-0.030120028277366928,-0.14182174839966902
2014-02-22,,-0.013391628699256808,-0.14190291484737008
2014-02-23,0.0033367708788533236,0.0033367708788533236,0.0033367708788533236
2014-02-24,,0.003488247206310547,-0.1420650141486862
2014-02-25,,0.00363972353376777,-0.14214594707223766
2014-02-26,,0.0037911998612249935,-0.1422268022243423
2014-02-27,,0.0039426761886822165,-0.1423075796399683
2014-02-28,,0.00409415251613944,-0.14238827935408388
2014-03-01,,0.004245628843596663,-0.14246890140165722
2014-03-02,,0.0043971051710538864,-0.14254944581765658
2014-03-03,,0.00454858149851111,-0.14262991263705002
2014-03-04,,0.004700057825968333,-0.14271030189480585
2014-03-05,,0.004851534153425556,-0.1427906136258922
2014-03-06,,0.00500301048088278,-0.14287084786527735
2014-03-07,,0.005154486808340003,-0.14295100464792934
2014-03-08,,0.005305963135797226,-0.14303108400881653
2014-03-09,,0.00545743946325445,-0.14311108598290703
2014-03-10,,0.005608915790711672,-0.14319101060516903
2014-03-11,0.005760392118168896,0.005760392118168896,0.005760392118168896
2014-03-12,,0.0032851453419491835,-0.14335062793408038
2014-03-13,,0.000809898565729471,-0.14343032071066614
2014-03-14,,-0.001665348210490242,-0.14350993627529612
2014-03-15,,-0.004140594986709954,-0.14358947466293862
2014-03-16,,-0.006615841762929666,-0.14366893590856183
2014-03-17,,-0.00909108853914938,-0.14374832004713395
2014-03-18,,-0.01156633531536909,-0.14382762711362307
2014-03-19,,-0.014041582091588805,-0.14390685714299756
2014-03-20,,-0.016516828867808517,-0.14398601017022541
2014-03-21,,-0.01899207564402823,-0.14406508623027497
2014-03-22,,-0.021467322420247945,-0.14414408535811435
2014-03-23,,-0.02394256919646766,-0.1442230075887118
2014-03-24,,-0.026417815972687372,-0.14430185295703546
2014-03-25,,-0.02889306274890708,-0.14438062149805359
2014-03-26,,-0.03136830952512679,-0.14445931324673433
2014-03-27,-0.03384355630134651,-0.03384355630134651,-0.03384355630134651
2014-03-28,,-0.032735840830850814,-0.1446164665069565
2014-03-29,,-0.03162812536035512,-0.14469492808843432
2014-03-30,,-0.030520409889859424,-0.14477331301744753
2014-03-31,,-0.029412694419363727,-0.14485162132896431
2014-04-01,,-0.028304978948868034,-0.14492985305795292
2014-04-02,,-0.02719726347837234,-0.1450080082393815
2014-04-03,,-0.026089548007876648,-0.14508608690821834
2014-04-04,,-0.02498183253738095,-0.1451640890994315
2014-04-05,,-0.023874117066885255,-0.1452420148479892
2014-04-06,,-0.02276640159638956,-0.14531986418885975
2014-04-07,,-0.021658686125893868,-0.14539763715701123
2014-04-08,,-0.020550970655398175,-0.14547533378741184
2014-04-09,,-0.01944325518490248,-0.14555295411502983
2014-04-10,,-0.018335539714406785,-0.14563049817483337
2014-04-11,,-0.01722782424391109,-0.14570796600179065
2014-04-12,-0.016120108773415395,-0.016120108773415395,-0.016120108773415395
2014-04-13,,-0.025354265796107008,-0.1458626730970392
2014-04-14,,-0.03458842281879862,-0.14593991243526686
2014-04-15,,-0.04382257984149023,-0.14601707568052105
2014-04-16,,-0.053056736864181844,-0.14609416286776994
2014-04-17,,-0.06229089388687346,-0.14617117403198174
2014-04-18,,-0.07152505090956507,-0.14624810920812462
2014-04-19,,-0.08075920793225667,-0.14632496843116685
2014-04-20,,-0.0899933649549483,-0.14640175173607656
2014-04-21,,-0.09922752197763991,-0.14647845915782193
2014-04-22,,-0.10846167900033152,-0.1465550907313712
2014-04-23,,-0.11769583602302312,-0.14663164649169255
2014-04-24,,-0.12692999304571473,-0.14670812647375414
2014-04-25,,-0.13616415006840638,-0.14678453071252423
2014-04-26,,-0.14539830709109797,-0.14686085924297096
2014-04-27,,-0.15463246411378956,-0.14693711210006258
2014-04-28,-0.1638666211364812,-0.1638666211364812,-0.1638666211364812
2014-04-29,,-0.16920920392692967,-0.14708939093405307
2014-04-30,,-0.17455178671737814,-0.1471654169808884
2014-05-01,,-0.1798943695078266,-0.14724136749424135
2014-05-02,,-0.18523695229827508,-0.1473172425090801
2014-05-03,,-0.19057953508872355,-0.14739304206037285
2014-05-04,,-0.19592211787917202,-0.1474687661830879
2014-05-05,,-0.2012647006696205,-0.1475444149121933
2014-05-06,,-0.20660728346006896,-0.14761998828265732
2014-05-07,,-0.21194986625051743,-0.14769548632944818
2014-05-08,,-0.2172924490409659,-0.14777090908753396
2014-05-09,,-0.22263503183141437,-0.14784625659188294
2014-05-10,,-0.22797761462186283,-0.14792152887746335
2014-05-11,,-0.2333201974123113,-0.1479967259792433
2014-05-12,,-0.23866278020275977,-0.148071847932191
2014-05-13,,-0.24400536299320824,-0.1481468947712747
2014-05-14,-0.2493479457836567,-0.2493479457836567,-0.2493479457836567
2014-05-15,,-0.24960569007181252,-0.14829676324772276
2014-05-16,,-0.24986343435996836,-0.1483715849550235
2014-05-17,,-0.25012117864812417,-0.148446331688333
2014-05-18,,-0.25037892293628,-0.14852100348261946
2014-05-19,,-0.2506366672244358,-0.14859560037285102
2014-05-20,,-0.2508944115125916,-0.1486701223939959
2014-05-21,,-0.25115215580074746,-0.1487445695810223
2014-05-22,,-0.2514099000889033,-0.14881894196889842
2014-05-23,,-0.2516676443770591,-0.14889323959259249
2014-05-24,,-0.2519253886652149,-0.14896746248707263
2014-05-25,,-0.25218313295337075,-0.14904161068730706
2014-05-26,,-0.25244087724152653,-0.14911568422826402
2014-05-27,,-0.25269862152968237,-0.14918968314491166
2014-05-28,,-0.2529563658178382,-0.14926360747221815
2014-05-29,,-0.253214110105994,-0.1493374572451517
2014-05-30,-0.2534718543941498,-0.2534718543941498,-0.2534718543941498
2014-05-31,,-0.24751765973529163,-0.1494849332677729
2014-06-01,,-0.24156346507643345,-0.14955855958739686
2014-06-02,,-0.2356092704175753,-0.1496321114925207
2014-06-03,,-0.2296550757587171,-0.14970558901811257
2014-06-04,,-0.22370088109985892,-0.1497789921991407
2014-06-05,,-0.21774668644100076,-0.14985232107057328
2014-06-06,,-0.21179249178214257,-0.1499255756673785
2014-06-07,,-0.20583829712328439,-0.1499987560245245
2014-06-08,,-0.1998841024644262,-0.15007186217697957
2014-06-09,,-0.193929907805568,-0.15014489415971183
2014-06-10,,-0.18797571314670986,-0.15021785200768953
2014-06-11,,-0.18202151848785167,-0.1502907357558808
2014-06-12,,-0.17606732382899348,-0.15036354543925384
2014-06-13,,-0.17011312917013532,-0.15043628109277696
2014-06-14,,-0.16415893451127714,-0.1505089427514182
2014-06-15,-0.15820473985241895,-0.15820473985241895,-0.15820473985241895
2014-06-16,,-0.15597649221680612,-0.15065404422392809
2014-06-17,,-0.1537482445811933,-0.1507264841077331
