date,NDBaI_original,NDBaI_linear,NDBaI_spline
2014-01-01,,-0.3677553323444961,-0.12322056344930014
2014-01-02,,-0.3677553323444961,-0.12323849056936449
2014-01-03,,-0.3677553323444961,-0.12325633811506932
2014-01-04,,-0.3677553323444961,-0.12327410613576827
2014-01-05,,-0.3677553323444961,-0.12329179468081478
2014-01-06,,-0.3677553323444961,-0.12330940379956244
2014-01-07,,-0.3677553323444961,-0.12332693354136474
2014-01-08,,-0.3677553323444961,-0.12334438395557538
2014-01-09,,-0.3677553323444961,-0.12336175509154769
2014-01-10,,-0.3677553323444961,-0.12337904699863543
2014-01-11,,-0.3677553323444961,-0.12339625972619193
2014-01-12,,-0.3677553323444961,-0.12341339332357092
2014-01-13,,-0.3677553323444961,-0.12343044784012583
2014-01-14,,-0.3677553323444961,-0.12344742332521028
2014-01-15,,-0.3677553323444961,-0.12346431982817772
2014-01-16,,-0.3677553323444961,-0.12348113739838182
2014-01-17,,-0.3677553323444961,-0.12349787608517598
2014-01-18,,-0.3677553323444961,-0.12351453593791392
2014-01-19,,-0.3677553323444961,-0.123531117005949
2014-01-20,,-0.3677553323444961,-0.1235476193386349
2014-01-21,,-0.3677553323444961,-0.12356404298532504
2014-01-22,,-0.3677553323444961,-0.12358038799537317
2014-01-23,,-0.3677553323444961,-0.12359665441813267
2014-01-24,,-0.3677553323444961,-0.12361284230295705
2014-01-25,,-0.3677553323444961,-0.1236289516992
2014-01-26,,-0.3677553323444961,-0.12364498265621492
2014-01-27,,-0.3677553323444961,-0.1236609352233555
2014-01-28,,-0.3677553323444961,-0.12367680944997518
2014-01-29,-0.3677553323444961,-0.3677553323444961,-0.3677553323444961
2014-01-30,,-0.3717307383368768,-0.12370832307906607
2014-01-31,,-0.37570614432925753,-0.1237239625802444
2014-02-01,,-0.37968155032163825,-0.12373952393831605
2014-02-02,,-0.38365695631401897,-0.12375500720263453
2014-02-03,,-0.3876323623063997,-0.12377041242255342
2014-02-04,,-0.3916077682987804,-0.12378573964742631
2014-02-05,,-0.39558317429116113,-0.12380098892660664
2014-02-06,,-0.39955858028354185,-0.123816160309448
2014-02-07,,-0.40353398627592263,-0.12383125384530395
2014-02-08,,-0.40750939226830335,-0.12384626958352801
2014-02-09,,-0.41148479826068407,-0.12386120757347376
2014-02-10,,-0.4154602042530648,-0.12387606786449475
2014-02-11,,-0.4194356102454455,-0.12389085050594444
2014-02-12,,-0.42341101623782623,-0.12390555554717647
